instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,0.012000,0.030968,0.030968,0.136632,0.336528,0.336528,7.269065,7.485699,43.002381,43.002497,11646,268526,300.000000,4,31,31,GUROBI,1
1,Old,4,0.011902,0.031157,0.031157,0.076005,0.336784,0.336784,0.762480,0.908828,28.195922,38.284640,12131,307596,300.000000,4,59,0,GUROBI,1
2,Old,4,0.011904,0.031165,0.031165,0.108338,0.336435,0.336435,0.786793,0.997582,36.692986,36.693095,10348,283061,300.000000,4,59,0,GUROBI,1
3,Old,4,0.011806,0.031355,0.031355,0.120160,0.329363,0.329387,1.018103,1.275136,35.811960,37.725346,10727,272707,300.000000,4,58,0,GUROBI,1
4,Old,4,0.011897,0.030968,0.030968,0.079471,0.335021,0.335021,0.809311,0.960774,1.320665,37.319249,10260,291551,300.000000,4,59,0,GUROBI,1
5,Old,4,0.012000,0.030972,0.015114,0.094269,0.336528,0.336528,0.663301,0.867667,4.080567,36.782447,10594,283365,300.000000,4,29,0,GUROBI,1
6,Old,4,0.011992,0.030960,0.015814,0.089330,0.331748,0.331748,0.762654,0.968461,1.315475,33.246502,12027,240626,300.000000,4,31,0,GUROBI,1
7,Old,4,0.011996,0.030964,0.015349,0.053751,0.335543,0.335543,0.720843,0.859814,29.503691,31.368015,11042,224706,300.000000,4,29,0,GUROBI,1
8,Old,4,0.011993,0.031161,0.014783,0.121200,0.330153,0.330153,1.294077,1.557776,3.360363,33.620718,10485,240151,300.000000,4,59,0,GUROBI,1
9,Old,4,0.011793,0.030968,0.030968,0.122472,0.346979,0.346979,0.825249,1.028354,35.201901,37.499465,10912,303696,300.000000,4,58,0,GUROBI,1
10,Old,4,0.011996,0.030968,0.012318,0.089645,0.335539,0.335543,0.729864,0.892244,33.762976,34.266899,11672,284839,300.000000,4,29,0,GUROBI,1
