instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,-301650.000000,-301650.000000,-301650.000000,-301650.000000,-301650.000000,-301650.000000,26.508908,27.668962,27.839948,27.841980,10,4978,3600.000000,4,20,248,GUROBI,1
1,New,4,-303782.286589,-303764.680847,-303778.171924,-303713.045475,-303713.000000,-303713.000000,29.261367,31.633150,31.639063,31.644297,3,2136,3600.000000,4,26,245,GUROBI,1
2,New,4,-305524.901345,-305514.344928,-305522.675417,-305449.619970,-305449.000000,-305448.000000,13.916754,17.991151,18.068362,18.087840,7,2857,3600.000000,4,10,247,GUROBI,1
3,New,4,-301851.322795,-301850.873504,-301851.322795,-301809.000002,-301809.000002,-301809.000002,88.920200,90.391068,90.396528,90.400613,1,2184,3600.000000,4,87,276,GUROBI,1
4,New,4,-299943.148411,-299942.648411,-299942.648411,-299908.724326,-299906.000001,-299906.000001,91.194111,93.196953,94.306219,94.306549,77,4183,3600.000000,4,93,231,GUROBI,1
5,New,4,-301671.197725,-301671.197725,-301671.197725,-301664.074506,-301664.000000,-301658.000000,34.379615,35.780561,36.159800,36.163804,37,3156,3600.000000,4,30,221,GUROBI,1
6,New,4,-301764.013135,-301754.664290,-301763.753054,-301696.722948,-301693.000000,-301691.000000,6.698365,9.910892,11.565995,11.571170,156,5547,3600.000000,5,2,280,GUROBI,1
7,New,4,-301844.644096,-301842.611577,-301842.611577,-301808.306692,-301801.000000,-301793.000000,6.820677,8.596126,9.620030,9.622470,94,4053,3600.000000,4,3,247,GUROBI,1
8,New,4,-303847.441011,-303845.127195,-303847.181395,-303798.001582,-303798.000003,-303798.000003,46.025065,48.212152,48.217834,48.223594,2,2251,3600.000000,4,44,270,GUROBI,1
9,New,4,-303675.551300,-303661.172992,-303675.230380,-303635.356846,-303633.000000,-303627.000000,11.404910,12.982916,13.197231,13.202165,21,2988,3600.000000,4,7,284,GUROBI,1
10,New,4,-303495.352288,-303494.846406,-303495.352288,-303463.860269,-303463.000000,-303463.000000,7.597190,10.044087,10.465835,10.475055,23,3751,3600.000000,4,3,308,GUROBI,1
