instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,4.000000,4.000000,4.000000,4.000000,5.000000,8.000000,0.792813,0.797993,0.798940,0.799065,5,40,3600.000000,4,6,6,GUROBI,1
1,New,4,3.984375,4.000000,4.000000,4.489583,4.984375,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.060151,0.074152,0.060151,0.074376,1,50,3600.000000,4,6,6,GUROBI,1
2,New,4,3.984375,4.000000,4.000000,4.492188,4.984375,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.060673,0.069906,0.060673,0.070181,1,37,3600.000000,4,6,6,GUROBI,1
3,New,4,4.000000,4.015625,4.015625,4.343750,5.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.058106,0.071050,0.058106,0.071324,1,31,3600.000000,4,5,6,GUROBI,1
4,New,4,3.984375,4.000000,4.000000,4.175781,4.984375,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.066636,0.077716,0.066636,0.077969,1,26,3600.000000,4,6,6,GUROBI,1
5,New,4,4.005208,4.020833,4.017361,4.005208,5.000000,5.000000,0.060313,0.067269,0.068881,0.069716,11,49,3600.000000,4,5,6,GUROBI,1
6,New,4,3.973958,3.984375,3.984375,4.484375,4.968750,4.984375,0.059355,0.076234,0.076424,0.076762,5,46,3600.000000,4,6,6,GUROBI,1
7,New,4,3.958333,3.968750,3.968750,3.968750,4.937500,4.937500,0.061822,0.073968,0.075325,0.075858,9,49,3600.000000,4,6,6,GUROBI,1
8,New,4,3.958333,3.968750,3.968750,3.968750,4.937500,4.937500,0.067359,0.078948,0.079850,0.079980,8,56,3600.000000,4,6,6,GUROBI,1
9,New,4,4.000000,4.015625,4.015625,4.211292,5.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.063219,0.075093,0.063219,0.075490,1,47,3600.000000,4,6,6,GUROBI,1
10,New,4,3.984375,4.000000,4.000000,4.500000,4.984375,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.059604,0.067419,0.059604,0.067714,1,28,3600.000000,4,6,6,GUROBI,1
