instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,-53164876.512155,-53164876.512155,-53164876.512155,-50542068.470158,-44693002.320236,-44564494.687283,0.000003,4.235021,3600.010728,3600.011220,165576,5749819,3600.000000,0,0,0,GUROBI,1
1,None,64,-53965776.834194,-53965776.834194,-53965776.834194,-50694289.106070,-45095500.652643,-45090992.092958,0.000003,3.807395,3430.764992,3448.003955,142882,6094756,3600.000000,0,0,0,GUROBI,1
2,None,64,-53975793.978385,-53975793.978385,-53975793.978385,-51376683.010338,-45226477.302002,-45115274.411465,0.000004,3.041664,3355.837499,3600.006043,138725,6461285,3600.000000,0,0,0,GUROBI,1
3,None,64,-53966672.478197,-53966672.478197,-53966672.478197,-50994549.084335,-45120170.164252,-45115656.834191,0.000003,3.431435,2863.402540,2873.833444,120541,4701062,3600.000000,0,0,0,GUROBI,1
4,None,64,-53965972.288137,-53965972.288137,-53965972.288137,-51044195.356988,-45760296.373982,-45043632.210780,0.000004,4.151052,3321.183968,3600.007496,90881,6086100,3600.000000,0,0,0,GUROBI,1
5,None,64,-53856977.228893,-53856977.228893,-53856977.228893,-51191737.650587,-45417550.452225,-45004808.515172,0.000004,3.297773,3600.014452,3600.028140,134718,6643724,3600.000000,0,0,0,GUROBI,1
6,None,64,-53878294.385877,-53878294.385877,-53878294.385877,-50669179.146339,-45505864.715245,-45014258.460553,0.000004,3.423843,3600.009848,3600.014783,120946,7845365,3600.000000,0,0,0,GUROBI,1
