instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,7.000000,7.000000,7.000000,7.000000,9.000000,9.000000,0.000003,0.018940,0.026427,0.029356,21,167,3600.000000,0,0,0,GUROBI,1
1,None,4,7.000000,7.000000,7.000000,7.000000,9.000000,9.000000,0.000006,0.027201,0.028302,0.039542,99,425,3600.000000,0,0,0,GUROBI,1
2,None,4,6.968750,6.968750,6.968750,6.968750,8.968750,8.968750,0.000005,0.030344,0.031598,0.043098,100,457,3600.000000,0,0,0,GUROBI,1
3,None,4,6.968750,6.968750,6.968750,6.968750,8.968750,8.968750,0.000003,0.026892,0.027960,0.041981,111,523,3600.000000,0,0,0,GUROBI,1
4,None,4,7.000000,7.000000,7.000000,7.000000,9.000000,9.000000,0.000005,0.024426,0.025529,0.036266,92,372,3600.000000,0,0,0,GUROBI,1
5,None,4,6.968750,6.968750,6.968750,6.968750,8.968750,8.968750,0.000004,0.025965,0.027087,0.038392,100,400,3600.000000,0,0,0,GUROBI,1
6,None,4,6.968750,6.968750,6.968750,6.968750,8.968750,8.968750,0.000005,0.025563,0.026626,0.040605,111,523,3600.000000,0,0,0,GUROBI,1
7,None,4,7.000000,7.000000,7.000000,7.002841,9.000000,9.000000,0.000006,0.033979,0.040795,0.047928,105,495,3600.000000,0,0,0,GUROBI,1
8,None,4,7.000000,7.000000,7.000000,7.000000,9.000000,9.000000,0.000005,0.024143,0.026019,0.036246,90,367,3600.000000,0,0,0,GUROBI,1
9,None,4,7.000000,7.000000,7.000000,7.000000,9.000000,9.000000,0.000006,0.024509,0.025606,0.036821,99,425,3600.000000,0,0,0,GUROBI,1
10,None,4,6.968750,6.968750,6.968750,6.968750,8.968750,8.968750,0.000005,0.025545,0.026555,0.039256,109,509,3600.000000,0,0,0,GUROBI,1
