instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,4310.000000,4310.000000,4310.000000,4502.000000,7117.911123,7118.500000,0.000002,0.323205,70.788124,94.902634,31549,843750,300.000000,0,0,0,GUROBI,1
1,None,4,4310.000000,4310.000000,4310.000000,4502.000000,7118.189076,7118.500000,0.000004,0.262937,97.090433,99.952587,36883,997385,300.000000,0,0,0,GUROBI,1
2,None,4,4310.000000,4310.000000,4310.000000,4502.000000,6527.100000,6527.500000,0.000002,0.295393,22.280152,22.280277,8753,270442,300.000000,0,0,0,GUROBI,1
3,None,4,4310.000000,4310.000000,4310.000000,4634.571429,7118.189614,7118.500000,0.000004,0.283087,55.288738,60.281725,58395,827454,300.000000,0,0,0,GUROBI,1
4,None,4,4310.000000,4310.000000,4310.000000,4566.011759,7183.500000,7183.500000,0.000003,0.299101,65.886125,66.921684,40560,606056,300.000000,0,0,0,GUROBI,1
5,None,4,4310.000000,4310.000000,4310.000000,4688.387202,7117.829917,7118.500000,0.000003,0.538822,102.136347,102.136448,26928,613484,300.000000,0,0,0,GUROBI,1
6,None,4,4310.000000,4310.000000,4310.000000,4502.000000,7117.851351,7118.500000,0.000003,0.312486,53.452262,77.326441,123776,1178738,300.000000,0,0,0,GUROBI,1
7,None,4,4310.000000,4310.000000,4310.000000,4502.000000,7118.104938,7118.500000,0.000003,0.363451,70.546670,90.264621,30849,848790,300.000000,0,0,0,GUROBI,1
8,None,4,4344.133333,4344.133333,4344.133333,4502.000000,7183.421927,7183.500000,0.000003,0.362435,88.405063,93.169364,67449,1044646,300.000000,0,0,0,GUROBI,1
9,None,4,4310.000000,4310.000000,4310.000000,4513.428571,7182.022603,7182.500000,0.000003,0.383050,53.882307,63.482054,53567,712258,300.000000,0,0,0,GUROBI,1
10,None,4,4310.000000,4310.000000,4310.000000,4550.283454,7247.500000,7247.500000,0.000003,0.295125,50.354429,58.143046,48919,627832,300.000000,0,0,0,GUROBI,1
