instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,2839.491838,2839.491838,2839.491838,3074.166667,3089.000000,3089.000000,0.000015,0.050439,0.050865,0.050931,3,50,0.390000,0,0,0,GUROBI,1
1,None,64,2663.411404,2663.411404,2663.411404,3011.666580,3089.000000,3089.000000,0.000016,0.052875,0.053450,0.053592,6,118,0.390000,0,0,0,GUROBI,1
2,None,64,2933.108333,2933.108333,2933.108333,3069.125000,3089.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000004,0.004575,0.000004,0.004895,1,13,0.390000,0,0,0,GUROBI,1
