instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,429.000000,429.000000,429.000000,443.795455,446.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000033,0.105078,0.000033,0.110440,1,979,300.000000,0,0,0,GUROBI,1
1,None,64,429.000000,429.000000,429.000000,438.000000,439.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.149197,0.000003,0.151863,1,1181,300.000000,0,0,0,GUROBI,1
2,None,64,429.000000,429.000000,429.000000,440.502463,445.000000,445.000000,0.000003,0.204563,10.337437,12.451719,4385,166327,300.000000,0,0,0,GUROBI,1
3,None,64,429.000000,429.000000,429.000000,444.000000,446.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.135814,0.000003,0.141439,1,1245,300.000000,0,0,0,GUROBI,1
4,None,64,431.000000,431.000000,431.000000,439.030864,444.000000,444.000000,0.000004,0.165487,24.186674,31.728174,11332,408154,300.000000,0,0,0,GUROBI,1
5,None,64,431.000000,431.000000,431.000000,443.000000,447.000000,447.000000,0.000004,0.296963,4.276262,4.563496,1387,49656,300.000000,0,0,0,GUROBI,1
6,None,64,429.000000,429.000000,429.000000,441.250000,443.000000,443.000000,0.000002,0.236112,6.632326,8.050948,2824,100465,300.000000,0,0,0,GUROBI,1
7,None,64,429.000000,429.000000,429.000000,439.750000,443.000000,443.000000,0.000003,0.202017,22.932537,46.853351,18153,643015,300.000000,0,0,0,GUROBI,1
8,None,64,429.000000,429.000000,429.000000,443.795455,446.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.112509,0.000003,0.118738,1,1134,300.000000,0,0,0,GUROBI,1
9,None,64,429.000000,429.000000,429.000000,439.388889,442.000000,442.000000,0.000003,0.279176,12.869726,13.325091,4277,164256,300.000000,0,0,0,GUROBI,1
10,None,64,429.000000,429.000000,429.000000,438.571429,442.000000,442.000000,0.000004,0.206200,7.802514,8.984076,3066,115218,300.000000,0,0,0,GUROBI,1
