instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,33463.770104,34213.770104,34213.770104,70988.688517,78503.353934,80935.096763,2.223972,2.724119,160.797719,300.001367,38753,1721716,300.000000,4,8,153,GUROBI,1
1,New,4,33278.213213,68830.215549,34861.946613,91404.409386,94300.213714,94300.213714,3.352534,3.525573,3.868564,3.868708,422,2452,300.000000,56,3,153,GUROBI,1
2,New,4,33414.363030,64658.155489,33899.363030,88723.215846,93389.112919,93389.112919,2.639556,2.864267,5.735249,5.735403,1152,14074,300.000000,48,2,153,GUROBI,1
3,New,4,33306.143811,73105.806807,35033.738072,94262.471383,97558.436242,97560.423173,3.233586,3.404827,3.887825,3.887966,557,3887,300.000000,62,2,154,GUROBI,1
4,New,4,33458.762763,42581.969303,33952.202202,74585.972299,82272.063680,82278.413080,1.402565,1.744634,40.339114,42.129638,11987,257850,300.000000,16,2,153,GUROBI,1
5,New,4,33414.924258,67793.316984,35169.238785,88852.067320,92677.201118,92677.201118,2.956107,3.215996,5.536242,5.536385,915,10147,300.000000,56,2,153,GUROBI,1
6,New,4,33307.493494,60290.925926,35047.561228,85956.279918,90530.064726,90535.614281,2.349111,2.579225,6.761277,6.765349,1557,22426,300.000000,41,2,153,GUROBI,1
7,New,4,33533.128462,51045.838839,35171.546981,79316.347592,83914.890891,83914.890891,1.972957,2.251976,6.329562,6.329701,1974,22040,300.000000,31,2,153,GUROBI,1
8,New,4,33564.102436,70626.232566,35317.629306,92426.176881,95359.050102,95368.311645,2.932128,3.162094,3.629686,3.629853,506,3874,300.000000,55,2,154,GUROBI,1
9,New,4,33491.123123,67107.723724,35231.556707,89726.238840,93309.654325,93315.647481,2.760624,2.980760,6.384302,6.384425,1718,19770,300.000000,51,2,153,GUROBI,1
10,New,4,33576.089757,62966.904571,35364.397458,87150.349141,91831.765486,91840.247164,2.501908,2.717642,7.366874,7.366997,2224,25082,300.000000,45,2,153,GUROBI,1
