instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,-4840.541961,-4840.541961,-4840.541961,-4838.470061,-4784.211725,-4783.733392,0.000003,0.115311,569.553691,1641.026756,4869052,25438381,3600.000000,0,0,0,GUROBI,1
1,None,64,-4862.192418,-4862.192418,-4862.192418,-4857.660629,-4802.664598,-4802.184461,0.000003,0.121691,47.107232,751.817428,2269990,11826186,3600.000000,0,0,0,GUROBI,1
2,None,64,-4883.141772,-4883.141772,-4883.141772,-4881.374621,-4819.235716,-4818.753866,0.000005,0.097460,89.663115,987.175884,2967876,15663387,3600.000000,0,0,0,GUROBI,1
3,None,64,-4861.324381,-4861.324381,-4861.324381,-4858.359062,-4798.373454,-4797.893669,0.000003,0.112920,478.378445,1438.295035,4448669,23003243,3600.000000,0,0,0,GUROBI,1
4,None,64,-4825.774465,-4825.774465,-4825.774465,-4824.030452,-4767.210033,-4766.733392,0.000003,0.103787,1207.644196,2476.235203,7609036,38547755,3600.000000,0,0,0,GUROBI,1
