instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,256,7579621.830870,7579621.830870,7579621.830870,7580208.254323,7580572.011307,7580925.917625,0.000002,0.709499,66.618943,66.621234,12077,175620,300.000000,0,0,0,GUROBI,1
1,None,256,7579649.807247,7579649.807247,7579649.807247,7580244.874787,7580536.914919,7581023.393473,0.000003,0.832900,29.581641,29.586720,7386,91008,300.000000,0,0,0,GUROBI,1
2,None,256,7579593.927751,7579593.927751,7579593.927751,7580158.706625,7580497.550657,7581062.214921,0.000004,0.672951,31.480348,31.480575,7178,96395,300.000000,0,0,0,GUROBI,1
3,None,256,7579511.767448,7579511.767448,7579511.767448,7580145.553201,7580291.979624,7581037.738603,0.000002,0.908571,10.250924,10.531021,1076,14666,300.000000,0,0,0,GUROBI,1
4,None,256,7579535.168069,7579535.168069,7579535.168069,7580054.011860,7580540.474302,7580989.691800,0.000003,0.657655,25.625315,25.628648,7059,88725,300.000000,0,0,0,GUROBI,1
5,None,256,7579594.913453,7579594.913453,7579594.913453,7580068.709052,7580547.530570,7581007.437616,0.000002,0.758260,14.048165,14.050834,3725,35832,300.000000,0,0,0,GUROBI,1
6,None,256,7579321.710894,7579321.710894,7579321.710894,7579929.067315,7580205.315831,7580929.456620,0.000003,0.698173,37.337224,37.340126,9954,135244,300.000000,0,0,0,GUROBI,1
7,None,256,7579569.614124,7579569.614124,7579569.614124,7580159.668737,7580555.181552,7581200.872291,0.000003,0.722560,14.991509,14.994485,3463,44037,300.000000,0,0,0,GUROBI,1
8,None,256,7579536.662171,7579536.662171,7579536.662171,7580109.705654,7580426.730126,7581108.858511,0.000003,0.658914,26.376472,26.379022,6858,91178,300.000000,0,0,0,GUROBI,1
9,None,256,7579478.304585,7579478.304585,7579478.304585,7580081.867734,7580498.516211,7581171.902636,0.000003,0.814348,22.737784,22.741621,6304,62658,300.000000,0,0,0,GUROBI,1
10,None,256,7579558.302842,7579558.302842,7579558.302842,7580215.993494,7580525.246460,7581278.959683,0.000004,0.741371,17.253271,17.255362,3869,47992,300.000000,0,0,0,GUROBI,1
