instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,89.405556,89.405556,89.405556,95.282810,96.730000,96.730000,0.000003,4.056905,9.082613,9.082991,387,8112,3600.000000,0,0,0,GUROBI,1
1,None,4,89.405556,89.405556,89.405556,94.598262,96.730000,96.730000,0.000004,2.829997,3.381088,3.784940,72,3403,3600.000000,0,0,0,GUROBI,1
2,None,4,95.241970,95.241970,95.241970,103.890000,105.890000,105.890000,0.000004,1.091309,2.303677,2.337155,62,2198,3600.000000,0,0,0,GUROBI,1
3,None,4,90.785758,90.785758,90.785758,96.660000,98.660000,98.660000,0.000004,1.135391,2.562214,3.089851,109,2746,3600.000000,0,0,0,GUROBI,1
