instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,618783.684884,632296.230889,630413.602939,633482.153061,638992.412647,885397.000000,684.156174,684.630329,684.916028,685.156670,379,8555,300.000000,75,122,122,GUROBI,1
1,Farkas,64,618227.813700,631703.919012,629854.023160,634570.565040,764489.497381,764563.000000,5.965011,6.540685,138.481222,138.539523,26502,1131193,300.000000,75,122,0,GUROBI,1
2,Farkas,64,618462.071058,631991.903453,630142.257528,634952.478375,764953.699624,764989.000000,5.876324,6.475389,157.467872,157.468031,32414,1378155,300.000000,75,122,0,GUROBI,1
3,Farkas,64,618216.489843,631703.076863,629785.088561,633037.600579,764826.875283,764897.000000,5.985056,6.366523,183.245972,183.578160,29899,1415959,300.000000,75,122,0,GUROBI,1
4,Farkas,64,618583.978664,632087.654025,630222.757326,633354.549845,764979.999255,764980.999486,5.839738,6.194796,53.129091,119.949409,22020,978820,300.000000,75,122,0,GUROBI,1
5,Farkas,64,617384.654406,631088.600871,628994.724229,632941.159052,765529.000000,765529.000000,6.092308,6.573724,165.500146,165.500284,24840,1138417,300.000000,75,122,0,GUROBI,1
6,Farkas,64,618194.751152,631731.487832,629931.768515,633056.317600,764954.783000,765015.000000,6.216431,6.647054,175.557899,175.778423,33768,1510594,300.000000,75,122,0,GUROBI,1
7,Farkas,64,618106.692794,631622.395055,629764.233252,633224.087154,764279.175767,764355.000000,5.887169,6.364919,236.527821,236.528064,46746,2053012,300.000000,75,122,0,GUROBI,1
8,Farkas,64,617352.139419,630939.738111,629101.230678,632736.819368,764576.157067,764650.000000,6.089875,6.646654,124.231030,124.247884,25117,1057337,300.000000,75,122,0,GUROBI,1
9,Farkas,64,618087.940557,631698.848101,629693.186482,632966.486992,764660.394664,764731.000000,5.941919,6.353642,150.801571,150.883221,29418,1251628,300.000000,75,122,0,GUROBI,1
10,Farkas,64,618373.951456,631919.674779,630052.765328,632787.145589,764586.175171,764640.000000,5.834669,6.163663,183.654958,183.655146,32861,1512259,300.000000,75,122,0,GUROBI,1
