instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,4656.363636,4656.363636,4656.363636,4659.295082,4722.000000,4722.000000,0.000003,0.417714,1.787739,1.928551,425,6998,300.000000,0,0,0,GUROBI,1
1,None,4,4249.460069,4249.460069,4249.460069,4659.109375,4722.000000,4722.000000,0.000003,0.311323,1.481858,1.753238,382,6280,300.000000,0,0,0,GUROBI,1
2,None,4,3790.127417,3790.127417,3790.127417,4664.930556,4722.000000,4722.000000,0.000003,0.341477,1.374672,1.561217,351,5369,300.000000,0,0,0,GUROBI,1
3,None,4,3985.392157,3985.392157,3985.392157,4658.526316,4722.000000,4722.000000,0.000003,0.281786,1.718356,1.730558,431,7246,300.000000,0,0,0,GUROBI,1
4,None,4,4145.841880,4145.841880,4145.841880,4658.798611,4724.000000,4724.000000,0.000003,0.351657,1.238869,1.685439,383,5740,300.000000,0,0,0,GUROBI,1
5,None,4,3952.544164,3952.544164,3952.544164,4657.735294,4720.000000,4720.000000,0.000003,0.336314,1.815547,1.823680,420,6542,300.000000,0,0,0,GUROBI,1
6,None,4,4099.610684,4099.610684,4099.610684,4658.612069,4722.000000,4722.000000,0.000003,0.329864,1.456579,2.203415,563,7226,300.000000,0,0,0,GUROBI,1
7,None,4,4097.327957,4097.327957,4097.327957,4659.014925,4722.000000,4722.000000,0.000003,0.346474,1.920826,1.926081,534,7367,300.000000,0,0,0,GUROBI,1
8,None,4,4096.837500,4096.837500,4096.837500,4658.287532,4722.000000,4722.000000,0.000003,0.289218,1.091523,1.435234,307,5077,300.000000,0,0,0,GUROBI,1
9,None,4,4002.287162,4002.287162,4002.287162,4657.161616,4722.000000,4722.000000,0.000003,0.242362,0.931810,1.371407,350,4537,300.000000,0,0,0,GUROBI,1
10,None,4,4114.361765,4114.361765,4114.361765,4659.794872,4722.000000,4722.000000,0.000003,0.319625,1.427573,1.920058,476,6631,300.000000,0,0,0,GUROBI,1
