instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,-931.638851,-931.638851,-931.638851,-781.190402,-132.873137,-132.873137,0.000003,1.155231,16.999364,17.906769,1349,91664,3429.360000,0,0,0,GUROBI,1
1,None,4,-924.146399,-924.146399,-924.146399,-871.925929,-132.873137,-132.873137,0.000003,0.584535,3.229258,57.388933,7875,349535,3429.360000,0,0,0,GUROBI,1
2,None,4,-916.235371,-916.235371,-916.235371,-828.229683,-132.873137,-132.873137,0.000004,0.899289,44.116966,55.219513,4901,229793,3429.360000,0,0,0,GUROBI,1
3,None,4,-906.104399,-906.104399,-906.104399,-851.603968,-132.883106,-132.873137,0.000002,0.847188,44.529151,44.529296,3795,198086,3429.360000,0,0,0,GUROBI,1
4,None,4,-930.974443,-930.974443,-930.974443,-877.439504,-132.873137,-132.873137,0.000004,1.553028,58.516489,77.156833,8266,380051,3429.360000,0,0,0,GUROBI,1
5,None,4,-894.992125,-894.992125,-894.992125,-844.912040,-132.873137,-132.873137,0.000003,0.731329,4.317884,26.816161,3442,191708,3429.360000,0,0,0,GUROBI,1
