instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,272.000000,272.000000,272.000000,287.000000,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000037,0.083352,0.000037,0.089257,2,244,300.000000,0,0,0,GUROBI,1
1,None,4,272.000000,272.000000,272.000000,284.632124,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.079347,0.000003,0.095274,4,281,300.000000,0,0,0,GUROBI,1
2,None,4,271.750000,271.750000,271.750000,286.500000,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.034152,0.000003,0.034925,1,129,300.000000,0,0,0,GUROBI,1
3,None,4,272.000000,272.000000,272.000000,286.333333,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000006,0.031262,0.000006,0.032175,1,149,300.000000,0,0,0,GUROBI,1
4,None,4,272.000000,272.000000,272.000000,287.000000,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000006,0.046185,0.000006,0.046920,1,173,300.000000,0,0,0,GUROBI,1
5,None,4,272.000000,272.000000,272.000000,287.000000,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000005,0.078929,0.000005,0.082050,2,248,300.000000,0,0,0,GUROBI,1
6,None,4,271.666667,271.666667,271.666667,286.000000,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000006,0.029867,0.000006,0.030684,1,125,300.000000,0,0,0,GUROBI,1
7,None,4,272.000000,272.000000,272.000000,286.333330,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000005,0.035885,0.000005,0.036781,1,156,300.000000,0,0,0,GUROBI,1
8,None,4,271.666667,271.666667,271.666667,285.777778,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000006,0.033737,0.000006,0.034921,1,165,300.000000,0,0,0,GUROBI,1
9,None,4,272.000000,272.000000,272.000000,286.000000,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000006,0.064904,0.000006,0.065069,1,211,300.000000,0,0,0,GUROBI,1
10,None,4,272.000000,272.000000,272.000000,286.333333,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000004,0.056085,0.000004,0.057585,1,228,300.000000,0,0,0,GUROBI,1
