instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,-195.000000,-195.000000,-195.000000,-195.000000,-195.000000,-194.000000,0.000004,13.606563,130.827510,300.002915,8147,925545,300.000000,0,0,0,GUROBI,1
1,None,64,-193.000000,-193.000000,-193.000000,-193.000000,-193.000000,-193.000000,0.000002,8.700664,111.992809,111.998612,1856,314870,300.000000,0,0,0,GUROBI,1
2,None,64,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,0.000003,8.639861,22.962696,22.966453,389,60828,300.000000,0,0,0,GUROBI,1
3,None,64,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,0.000003,5.354841,32.433938,32.437410,521,94738,300.000000,0,0,0,GUROBI,1
4,None,64,-195.000000,-195.000000,-195.000000,-194.000000,-194.000000,-194.000000,0.000002,7.913722,8.145913,8.148718,6,24931,300.000000,0,0,0,GUROBI,1
5,None,64,-194.500000,-194.500000,-194.500000,-194.000000,-194.000000,-194.000000,0.000003,7.170490,64.911411,64.915337,875,156918,300.000000,0,0,0,GUROBI,1
6,None,64,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,-193.000000,0.000002,10.015977,19.772942,300.002983,5284,959252,300.000000,0,0,0,GUROBI,1
7,None,64,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,0.000004,4.240561,11.800532,11.803933,154,31068,300.000000,0,0,0,GUROBI,1
8,None,64,-195.000000,-195.000000,-195.000000,-195.000000,-195.000000,-194.000000,0.000002,6.011358,161.231808,300.006214,5767,1060827,300.000000,0,0,0,GUROBI,1
9,None,64,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,0.000002,8.133614,21.541049,21.544825,274,57824,300.000000,0,0,0,GUROBI,1
10,None,64,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,-194.000000,0.000003,7.478878,17.831644,17.858094,180,46480,300.000000,0,0,0,GUROBI,1
