instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,-59156.757374,-58858.753485,-58858.753485,-51291.536196,-49716.000000,-49716.000000,1.793865,2.057044,2.234907,3.275516,636,5293,300.000000,4,2,75,GUROBI,1
1,New,4,-59485.233961,-59204.614418,-59204.614418,-53286.976247,-51450.000000,-51450.000000,1.774333,1.955841,3.175800,3.177681,636,4839,300.000000,4,2,73,GUROBI,1
2,New,4,-59156.646351,-58858.642462,-58858.642462,-51709.371025,-49616.373023,-49616.000000,1.808041,1.982624,3.946332,4.603896,1493,24096,300.000000,4,2,75,GUROBI,1
3,New,4,-59155.689504,-58857.119326,-58857.119326,-52178.104822,-50353.540340,-50350.000000,1.811987,2.015975,2.085004,3.028814,1437,14545,300.000000,4,2,75,GUROBI,1
4,New,4,-59157.098497,-58850.842083,-58850.842083,-51880.361089,-49816.000000,-49816.000000,1.797799,1.968908,3.868157,4.056537,1006,11973,300.000000,4,2,75,GUROBI,1
5,New,4,-59155.681660,-58849.243428,-58849.243428,-51628.243375,-49716.000000,-49716.000000,1.808451,1.986734,2.961184,3.486738,668,4941,300.000000,4,2,75,GUROBI,1
6,New,4,-59154.961356,-58856.957467,-58856.957467,-51205.823223,-49616.000000,-49616.000000,1.801264,2.065903,3.700647,3.713105,699,6216,300.000000,4,2,75,GUROBI,1
7,New,4,-59157.365573,-58859.361684,-58859.361684,-51571.233262,-49936.000000,-49936.000000,1.808908,2.056545,4.243421,4.271779,679,5915,300.000000,4,2,75,GUROBI,1
8,New,4,-59157.323021,-58859.884939,-58859.884939,-51527.368524,-49716.000000,-49716.000000,1.800624,2.032173,4.000275,4.173571,958,10623,300.000000,4,2,75,GUROBI,1
9,New,4,-59289.104827,-58979.660809,-58979.660809,-52853.458721,-50720.000000,-50720.000000,1.792528,1.941648,2.007293,3.197474,656,4830,300.000000,4,2,74,GUROBI,1
10,New,4,-59157.833538,-58859.829649,-58859.829649,-51346.527695,-49716.000000,-49716.000000,1.791528,2.060210,3.929937,4.001272,973,10374,300.000000,4,2,75,GUROBI,1
