instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,34.598395,35.424568,35.424527,63.531205,69.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,1.424702,1.469421,1.424702,1.471573,1,459,3600.000000,5,3,42,GUROBI,1
1,New,4,32.885351,33.536260,33.526101,67.572233,69.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,1.630342,1.817079,1.630342,1.817513,1,1144,3600.000000,5,8,43,GUROBI,1
2,New,4,33.384166,34.214913,34.176514,67.514468,69.000000,75.000000,3.616094,3.740529,3.815403,3.818150,53,1032,3600.000000,4,30,44,GUROBI,1
3,New,4,32.789196,33.688977,33.084814,64.013108,67.000000,67.000000,0.907474,1.077144,1.532370,3.473832,1185,12828,3600.000000,6,3,42,GUROBI,1
4,New,4,33.565984,35.190133,34.190133,68.274105,70.000000,71.000000,0.603399,0.766589,0.966004,0.968484,199,3285,3600.000000,7,1,48,GUROBI,1
5,New,4,33.604731,35.059048,34.764435,67.676342,69.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.689276,0.793174,0.689276,0.794400,1,739,3600.000000,5,3,44,GUROBI,1
