instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,39794.745138,39794.745138,39794.745138,52012.519535,52148.000000,52148.000000,0.000003,0.713377,0.804800,0.814345,24,1043,300.000000,0,0,0,GUROBI,1
1,None,4,39794.627179,39794.627179,39794.627179,51977.361140,52080.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.711907,0.000003,0.742453,6,953,300.000000,0,0,0,GUROBI,1
2,None,4,27749.240465,27749.240465,27749.240465,40732.682408,40851.000000,40851.000000,0.000004,0.862677,0.929310,0.937043,14,1228,300.000000,0,0,0,GUROBI,1
3,None,4,35659.167467,35659.167467,35659.167467,48308.043946,48826.000000,48826.000000,0.000004,0.762590,1.070608,1.099085,74,1488,300.000000,0,0,0,GUROBI,1
4,None,4,38029.634504,38029.634504,38029.634504,50790.983007,50862.000000,50862.000000,0.000003,0.934406,0.989523,0.989837,13,1324,300.000000,0,0,0,GUROBI,1
5,None,4,34821.632988,34821.632988,34821.632988,46791.541837,46871.000000,46871.000000,0.000003,0.836217,0.885338,0.888836,13,1228,300.000000,0,0,0,GUROBI,1
6,None,4,33179.453397,33179.453397,33179.453397,46385.155771,46552.000000,46552.000000,0.000003,0.805376,0.995305,0.995509,29,1364,300.000000,0,0,0,GUROBI,1
7,None,4,36545.243748,36545.243748,36545.243748,49585.746125,49612.000000,49612.000000,0.000004,1.004697,1.017890,1.021439,4,1306,300.000000,0,0,0,GUROBI,1
8,None,4,36884.636777,36884.636777,36884.636777,50089.490823,50266.000000,50266.000000,0.000004,0.855692,0.890734,0.904176,12,1243,300.000000,0,0,0,GUROBI,1
9,None,4,28901.700682,28901.700682,28901.700682,43342.745350,44132.000000,44132.000000,0.000003,0.931745,1.297908,1.487290,121,2640,300.000000,0,0,0,GUROBI,1
10,None,4,37247.038899,37247.038899,37247.038899,50862.762154,51176.098357,51180.000000,0.000004,0.890414,1.073395,1.161473,55,1697,300.000000,0,0,0,GUROBI,1
