instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,2748.345238,3115.845238,2920.845238,7075.207601,7350.000000,7350.000000,0.365666,0.520260,1.220147,1.541651,910,13080,300.000000,4,3,52,GUROBI,1
1,Farkas,4,2736.941667,3105.941667,2904.779608,9693.770987,9755.000000,9755.000000,0.034571,0.084935,0.120948,0.121293,51,450,300.000000,4,3,0,GUROBI,1
2,Farkas,4,2742.264286,3109.014286,2916.264286,7867.870880,8039.320655,8040.000000,0.031095,0.145167,0.217426,0.227462,112,1447,300.000000,4,3,0,GUROBI,1
3,Farkas,4,2757.041667,3124.541667,2929.541667,7632.861034,7847.000000,7847.000000,0.035282,0.178818,1.584726,1.628840,669,9005,300.000000,4,3,0,GUROBI,1
4,Farkas,4,2771.564286,3139.064286,2944.064286,8880.390245,8972.112925,8973.000000,0.036285,0.093251,0.117620,0.128281,36,493,300.000000,4,3,0,GUROBI,1
5,Farkas,4,2718.628571,3086.128571,2890.753571,8438.318673,8561.248499,8562.000000,0.030880,0.119232,0.272368,0.303590,278,2581,300.000000,4,3,0,GUROBI,1
6,Farkas,4,2754.129762,3120.129762,2925.879762,8700.005892,8948.000000,8948.000000,0.036617,0.099271,0.138364,0.268575,282,2065,300.000000,4,3,0,GUROBI,1
7,Farkas,4,2745.075000,3113.325000,2917.212941,8092.582114,8306.000000,8306.000000,0.028053,0.150039,0.375560,0.397561,307,3880,300.000000,4,3,0,GUROBI,1
8,Farkas,4,2734.378571,3102.628571,2905.753571,8837.649341,9010.000000,9010.000000,0.028436,0.107498,0.130628,0.138621,58,664,300.000000,4,3,0,GUROBI,1
9,Farkas,4,2765.327381,3133.577381,2937.827381,8557.315587,8690.648919,8691.000000,0.028449,0.148366,0.217466,0.256875,145,1718,300.000000,4,3,0,GUROBI,1
10,Farkas,4,2772.892857,3141.142857,2946.142857,7650.079586,7820.000000,7820.000000,0.030069,0.143856,0.268224,0.477090,387,4906,300.000000,4,3,0,GUROBI,1
