instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,27900674.901759,27928062.996795,27908573.064724,27956851.752845,27990863.331139,27991042.648383,48.440628,48.996209,49.212515,49.224338,74,1809,14.000000,24,22,59,GUROBI,1
1,Old,16,27899840.448438,27926083.147157,27916022.824000,27966482.552499,27988691.788899,27990806.530317,15.065569,15.843038,15.905023,15.960852,45,1718,14.000000,24,44,0,GUROBI,1
2,Old,16,27893393.987611,27920579.398109,27912193.729721,27954697.284652,27981946.371021,27983753.162571,15.120816,15.771305,15.821387,15.894407,49,1437,14.000000,24,46,0,GUROBI,1
3,Old,16,27901487.152567,27928469.202158,27918871.211185,27964120.966291,27989459.164363,27992042.835773,15.143509,15.854137,15.965510,15.992013,52,1715,14.000000,24,49,0,GUROBI,1
4,Old,16,27901757.124526,27928430.481923,27917366.737729,27962078.072706,27989692.128333,27992489.966334,15.057902,15.634529,15.788365,15.788540,54,1671,14.000000,24,40,0,GUROBI,1
5,Old,16,27901140.194375,27928514.977339,27912430.817205,27962508.182293,27989723.423826,27991509.589916,15.147666,15.829815,16.011660,16.037002,62,1687,14.000000,24,48,0,GUROBI,1
6,Old,16,27900404.039951,27927698.207692,27915335.302571,27960875.109079,27988443.653179,27991053.038014,15.037290,15.693826,15.774727,15.811262,48,1711,14.000000,24,48,0,GUROBI,1
7,Old,16,27902301.333113,27929823.562580,27918336.723339,27957635.129426,27989829.821530,27992351.801712,15.073510,15.717367,15.900199,15.900375,57,1830,14.000000,24,45,0,GUROBI,1
8,Old,16,27902410.400418,27929863.897172,27915074.226198,27963449.997075,27990897.404793,27992690.085464,15.090912,15.785531,15.891947,15.892154,31,1626,14.000000,24,46,0,GUROBI,1
9,Old,16,27899755.747733,27927085.965579,27917630.067897,27961087.462191,27989752.745588,27990096.860877,15.127125,15.801541,15.971341,15.971514,76,1765,14.000000,24,47,0,GUROBI,1
10,Old,16,27911369.891005,27939346.767966,27930631.267665,27972828.000261,27998898.802594,28001683.441641,15.252612,15.923614,16.037639,16.037814,48,1417,14.000000,24,43,0,GUROBI,1
