instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,7155.000000,7155.000000,7155.000000,7538.636364,7615.000000,7615.000000,0.000002,0.328919,0.379807,0.384448,18,1726,300.000000,0,0,0,GUROBI,1
1,None,64,7152.500000,7152.500000,7152.500000,7484.014915,7612.000000,7612.000000,0.000003,0.461143,0.593832,0.597565,33,1239,300.000000,0,0,0,GUROBI,1
2,None,64,7156.750000,7156.750000,7156.750000,7502.484904,7615.000000,7615.000000,0.000004,0.315547,0.358163,0.376605,25,1018,300.000000,0,0,0,GUROBI,1
3,None,64,7151.750000,7151.750000,7151.750000,7493.630000,7612.000000,7612.000000,0.000002,0.257366,0.323366,0.323603,22,951,300.000000,0,0,0,GUROBI,1
4,None,64,7175.250000,7175.250000,7175.250000,7488.047408,7624.000000,7624.000000,0.000002,0.362788,0.434888,0.435150,18,1115,300.000000,0,0,0,GUROBI,1
5,None,64,7143.750000,7143.750000,7143.750000,7443.475926,7600.000000,7600.000000,0.000003,0.206823,0.281481,0.299065,37,1039,300.000000,0,0,0,GUROBI,1
6,None,64,7153.750000,7153.750000,7153.750000,7463.998854,7615.000000,7615.000000,0.000003,0.278914,0.331380,0.408437,30,1560,300.000000,0,0,0,GUROBI,1
7,None,64,7154.500000,7154.500000,7154.500000,7523.192408,7612.000000,7612.000000,0.000003,0.222724,0.293195,0.293276,24,833,300.000000,0,0,0,GUROBI,1
8,None,64,7154.250000,7154.250000,7154.250000,7451.559866,7614.000000,7614.000000,0.000002,0.273397,0.326060,0.366418,34,1236,300.000000,0,0,0,GUROBI,1
9,None,64,7147.250000,7147.250000,7147.250000,7504.315199,7607.000000,7608.000000,0.000003,0.264708,0.297394,0.338014,19,893,300.000000,0,0,0,GUROBI,1
10,None,64,7153.000000,7153.000000,7153.000000,7525.863077,7614.000000,7614.000000,0.000003,0.309724,0.328756,0.354175,12,879,300.000000,0,0,0,GUROBI,1
