instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,608.844340,631.665094,612.690893,11377.146694,11689.000000,16236.000000,29.049492,31.372558,51.591406,51.592154,648,45831,300.000000,4,22,363,GUROBI,1
1,Farkas,4,272.691842,272.691842,272.691842,6300.311524,6408.000000,6408.000000,0.842698,1.873571,15.436628,15.624870,1565,34404,300.000000,4,22,0,GUROBI,1
2,Farkas,4,261.316319,261.316319,261.316319,6150.295314,6252.000000,6252.000000,0.882609,1.525923,6.074476,6.079254,558,12246,300.000000,4,22,0,GUROBI,1
3,Farkas,4,197.124580,197.124580,197.124580,5729.204423,5804.000000,6837.000000,0.873986,1.966605,8.141974,8.142262,572,16087,300.000000,4,22,0,GUROBI,1
4,Farkas,4,246.887337,247.187432,246.887337,6057.856286,6302.000000,6302.000000,0.838514,1.875724,24.355684,24.355984,2132,74366,300.000000,4,22,0,GUROBI,1
5,Farkas,4,266.674299,266.674299,266.674299,6928.308920,7227.000000,7227.000000,0.778621,1.831760,15.067642,15.145650,1842,47863,300.000000,4,22,0,GUROBI,1
6,Farkas,4,248.712747,248.809246,248.712747,6364.467339,6477.000000,6477.000000,0.892616,1.710052,10.043885,10.049721,733,21203,300.000000,4,22,0,GUROBI,1
7,Farkas,4,262.318234,262.347974,262.318234,7510.031309,7681.000000,7681.000000,0.809525,1.885044,22.465505,22.479462,1572,53783,300.000000,4,22,0,GUROBI,1
8,Farkas,4,419.920082,419.991218,419.920082,6571.648595,6726.000000,10932.000000,0.835028,1.841968,10.084639,10.084927,611,21811,300.000000,4,22,0,GUROBI,1
9,Farkas,4,232.873128,232.873128,232.873128,3628.826106,3700.000000,3700.000000,0.969935,1.823168,9.811934,9.812213,1014,23620,300.000000,4,22,0,GUROBI,1
