instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,-59987.196374,-59987.196374,-59987.196374,-52300.663526,-50768.000000,-50768.000000,0.000003,0.203731,1.011250,1.011388,600,4452,300.000000,0,0,0,GUROBI,1
1,None,4,-59551.560882,-59551.560882,-59551.560882,-52234.983580,-50169.000000,-50169.000000,0.000003,0.128795,0.261976,0.926303,605,3838,300.000000,0,0,0,GUROBI,1
2,None,4,-59867.610009,-59867.610009,-59867.610009,-52117.643381,-50568.000000,-50568.000000,0.000002,0.225379,1.814631,1.820230,719,6998,300.000000,0,0,0,GUROBI,1
3,None,4,-60059.814544,-60059.814544,-60059.814544,-52419.468887,-50901.000000,-50901.000000,0.000003,0.232915,1.123244,1.133314,613,4477,300.000000,0,0,0,GUROBI,1
4,None,4,-59869.252423,-59869.252423,-59869.252423,-52172.724283,-50535.000000,-50535.000000,0.000002,0.199188,1.296645,1.296800,629,5128,300.000000,0,0,0,GUROBI,1
5,None,4,-59975.619235,-59975.619235,-59975.619235,-52240.055425,-50634.000000,-50634.000000,0.000002,0.227221,2.783154,2.783293,720,7276,300.000000,0,0,0,GUROBI,1
6,None,4,-59974.099255,-59974.099255,-59974.099255,-52209.525138,-50768.000000,-50768.000000,0.000002,0.226348,0.316766,1.415852,631,5827,300.000000,0,0,0,GUROBI,1
7,None,4,-59791.154908,-59791.154908,-59791.154908,-52093.562102,-50335.000000,-50335.000000,0.000003,0.223092,1.943089,1.943235,683,6035,300.000000,0,0,0,GUROBI,1
8,None,4,-60033.037580,-60033.037580,-60033.037580,-52385.950210,-50568.000000,-50568.000000,0.000002,0.195825,1.882813,1.896081,704,6712,300.000000,0,0,0,GUROBI,1
9,None,4,-59763.003870,-59763.003870,-59763.003870,-52199.110845,-50302.000000,-50302.000000,0.000003,0.246659,2.066224,2.107134,661,5770,300.000000,0,0,0,GUROBI,1
10,None,4,-60063.730979,-60063.730979,-60063.730979,-52349.318737,-50733.000000,-50733.000000,0.000002,0.231118,1.757044,1.757184,656,6081,300.000000,0,0,0,GUROBI,1
