instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,256,28694.000000,28694.000000,28694.000000,454731.502967,757360.259059,775805.998507,0.000002,0.384592,283.653804,300.001134,57398,2422440,300.000000,0,0,0,GUROBI,1
1,None,256,27699.450000,27699.450000,27699.450000,495743.347474,764585.641626,764655.000000,0.000003,0.341326,284.645629,284.645783,58777,2529710,300.000000,0,0,0,GUROBI,1
2,None,256,28702.200000,28702.200000,28702.200000,452150.535970,764945.006025,765020.000000,0.000003,0.339166,249.915305,249.915447,44559,2056786,300.000000,0,0,0,GUROBI,1
3,None,256,28301.683333,28301.683333,28301.683333,461185.563515,764738.737152,764799.000000,0.000003,0.346563,202.219939,202.273228,39530,1718851,300.000000,0,0,0,GUROBI,1
4,None,256,28542.383333,28542.383333,28542.383333,458964.103924,764651.985725,764728.000000,0.000003,0.319724,295.835292,295.835438,54811,2404749,300.000000,0,0,0,GUROBI,1
5,None,256,27931.100000,27931.100000,27931.100000,465850.522123,764465.185841,764540.000000,0.000004,0.286374,193.807459,193.876683,41319,1696458,300.000000,0,0,0,GUROBI,1
6,None,256,28405.400000,28405.400000,28405.400000,450566.321642,764512.935851,764567.000000,0.000003,0.340946,214.648315,214.648523,47469,1940059,300.000000,0,0,0,GUROBI,1
7,None,256,28525.166667,28525.166667,28525.166667,458092.580582,764818.000000,764818.000000,0.000003,0.290129,156.914395,156.930707,29216,1192647,300.000000,0,0,0,GUROBI,1
8,None,256,28030.300000,28030.300000,28030.300000,463045.606541,764385.346339,764456.000000,0.000002,0.282307,258.563507,258.643385,52067,2196270,300.000000,0,0,0,GUROBI,1
9,None,256,28512.250000,28512.250000,28512.250000,446960.167914,764534.294658,764608.000000,0.000003,0.327588,282.335962,282.454628,58656,2352472,300.000000,0,0,0,GUROBI,1
10,None,256,28515.000000,28515.000000,28515.000000,462350.841913,764714.416022,764789.000000,0.000004,0.425134,182.286037,182.321933,40054,1674214,300.000000,0,0,0,GUROBI,1
