instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,11115.630502,11115.630502,11115.630502,12664.015056,12890.000000,12903.999999,0.000003,2.697219,27.609182,27.609473,1078,59622,324.000000,0,0,0,GUROBI,1
1,None,64,11236.645857,11236.645857,11236.645857,12971.954787,13367.976977,13369.000000,0.000002,3.130586,85.878274,86.154427,6439,335701,324.000000,0,0,0,GUROBI,1
2,None,64,10850.307436,10850.307436,10850.307436,12465.571763,12645.000000,12645.000000,0.000002,3.557353,21.027307,21.589379,790,39713,324.000000,0,0,0,GUROBI,1
3,None,64,10336.152245,10336.152245,10336.152245,11740.116673,12142.906780,12144.000000,0.000003,2.899556,42.786382,42.786686,2235,105434,324.000000,0,0,0,GUROBI,1
4,None,64,10254.585537,10254.585537,10254.585537,11939.067289,12146.834202,12148.000000,0.000003,3.800391,25.749092,25.749395,1239,57027,324.000000,0,0,0,GUROBI,1
5,None,64,9966.610275,9966.610275,9966.610275,11510.177084,11712.999957,11714.000000,0.000002,2.862061,24.425387,25.069173,1183,53978,324.000000,0,0,0,GUROBI,1
6,None,64,11665.669685,11665.669685,11665.669685,13194.749932,13427.287850,13427.999646,0.000003,3.052355,27.173936,27.174282,982,46283,324.000000,0,0,0,GUROBI,1
7,None,64,10667.003907,10667.003907,10667.003907,12395.200755,12502.115169,12503.000000,0.000003,3.169702,6.032559,6.032844,281,15498,324.000000,0,0,0,GUROBI,1
8,None,64,10054.900811,10054.900811,10054.900811,11484.536817,11771.840071,11773.000000,0.000002,3.215614,44.587536,44.611041,2756,120528,324.000000,0,0,0,GUROBI,1
9,None,64,10844.970052,10844.970052,10844.970052,12414.091211,12475.608769,12476.000000,0.000002,3.639118,19.984429,19.984721,621,29818,324.000000,0,0,0,GUROBI,1
10,None,64,11865.579630,11865.579630,11865.579630,13236.197476,13263.959928,13264.999964,0.000002,2.544843,3.407079,3.407434,67,6224,324.000000,0,0,0,GUROBI,1
