instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,256,800002400.000000,800002400.000000,800002400.000000,800002400.892857,900007668.593582,1600015100.000000,0.000010,0.091969,174.358248,300.001191,343180,2391004,300.000000,0,0,0,GUROBI,1
1,None,256,800002216.941667,800002216.941667,800002216.941667,800003441.696144,911650478.702390,1500012781.000000,0.000003,0.146433,294.763195,300.001150,243255,2745137,300.000000,0,0,0,GUROBI,1
2,None,256,799995658.155015,799995658.155015,799995658.155015,799996125.445778,1199992654.808148,1500015351.000000,0.000003,0.104739,153.380309,167.563880,171483,1242330,300.000000,0,0,0,GUROBI,1
3,None,256,799998428.055303,799998428.055303,799998428.055303,799999286.182129,1199995153.025569,1500005984.000000,0.000003,0.099772,208.243835,208.244015,161803,1884405,300.000000,0,0,0,GUROBI,1
4,None,256,800002437.375794,800002437.375794,800002437.375794,800003257.524917,1000005360.688489,1500015127.000000,0.000002,0.113533,270.409032,300.001336,56128,1879562,300.000000,0,0,0,GUROBI,1
5,None,256,800003932.419589,800003932.419589,800003932.419589,800004578.425281,1200003758.533822,1500014880.000000,0.000003,0.105218,240.320183,240.320346,286730,1891416,300.000000,0,0,0,GUROBI,1
6,None,256,799998425.203175,799998425.203175,799998425.203175,800000863.095514,1200008608.386094,1366691666.000000,0.000003,0.139526,222.910446,222.910594,203547,1780450,300.000000,0,0,0,GUROBI,1
7,None,256,799995910.482540,799995910.482540,799995910.482540,799996204.513787,1199996832.405514,1486672557.333333,0.000002,0.128551,272.353439,272.353620,268318,2360857,300.000000,0,0,0,GUROBI,1
8,None,256,800001196.394431,800001196.394431,800001196.394431,800001760.258893,1199995996.381595,1450008920.000000,0.000003,0.135967,218.787819,233.933313,117997,1780792,300.000000,0,0,0,GUROBI,1
9,None,256,799988804.009676,799988804.009676,799988804.009676,799990670.075058,1099993776.744317,1500005109.333333,0.000003,0.121310,289.746088,300.001127,292388,2714102,300.000000,0,0,0,GUROBI,1
