instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,55.000000,55.000000,55.000000,372.150000,374.000000,375.000000,0.000003,1.083113,1.546223,1.872354,71,10953,3600.000000,0,0,0,GUROBI,1
1,None,4,55.125000,55.125000,55.125000,373.000000,374.000000,374.000000,0.000006,1.234339,1.847416,2.352556,118,12337,3600.000000,0,0,0,GUROBI,1
2,None,4,55.000000,55.000000,55.000000,372.000000,374.000000,374.000000,0.000006,1.181319,3.008198,3.716743,308,22140,3600.000000,0,0,0,GUROBI,1
3,None,4,55.000000,55.000000,55.000000,372.416667,373.750000,373.750000,0.000004,1.147152,1.610863,2.186150,115,12711,3600.000000,0,0,0,GUROBI,1
4,None,4,55.000000,55.000000,55.000000,372.525709,374.000000,374.000000,0.000004,1.329179,1.934594,4.377855,280,24697,3600.000000,0,0,0,GUROBI,1
5,None,4,54.875000,54.875000,54.875000,371.831818,373.750000,373.750000,0.000003,0.972590,1.678063,1.954342,111,11029,3600.000000,0,0,0,GUROBI,1
6,None,4,55.000000,55.000000,55.000000,372.300000,374.000000,374.000000,0.000003,1.252934,1.616839,2.154201,112,12831,3600.000000,0,0,0,GUROBI,1
7,None,4,55.000000,55.000000,55.000000,372.120130,373.750000,373.750000,0.000003,1.121421,1.489489,2.764308,130,17319,3600.000000,0,0,0,GUROBI,1
8,None,4,54.750000,54.750000,54.750000,371.916667,373.500000,373.500000,0.000004,1.067795,1.872666,2.094482,129,11810,3600.000000,0,0,0,GUROBI,1
9,None,4,55.125000,55.125000,55.125000,372.750000,374.000000,374.000000,0.000003,1.336278,1.813360,2.070403,78,11277,3600.000000,0,0,0,GUROBI,1
10,None,4,55.000000,55.000000,55.000000,372.950000,373.750000,373.750000,0.000004,1.219525,1.847745,2.006379,77,10463,3600.000000,0,0,0,GUROBI,1
