instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,3116.429512,3259.062864,3239.684755,3563.465756,3822.671550,3823.000000,67.485297,67.909444,182.342533,182.575139,24806,986813,300.000000,64,20,20,GUROBI,1
1,Farkas,64,3115.929512,3257.931285,3235.429099,3559.500569,3824.620521,3825.000000,1.231528,1.624366,99.881250,142.183624,28196,1025612,300.000000,64,20,0,GUROBI,1
2,Farkas,64,3125.615118,3230.256967,3196.910623,3560.555795,3823.622056,3824.000000,1.224987,1.619506,162.774082,162.774259,37110,1472213,300.000000,64,20,0,GUROBI,1
3,Farkas,64,3081.445683,3193.092244,3171.279869,3526.752824,3809.637238,3810.000000,1.219256,1.586822,119.262025,222.277149,47206,1841535,300.000000,64,20,0,GUROBI,1
4,Farkas,64,3071.853294,3209.999565,3168.230583,3527.860552,3783.634648,3784.000000,1.227747,1.679855,148.110876,163.209855,38633,1346937,300.000000,64,20,0,GUROBI,1
5,Farkas,64,3116.611331,3259.250121,3239.694358,3556.619435,3822.628358,3823.000000,1.225232,1.618342,52.827414,88.144880,18270,774705,300.000000,64,20,0,GUROBI,1
6,Farkas,64,3100.462722,3235.247039,3167.881006,3549.400024,3838.634741,3839.000000,1.236716,1.656586,161.044384,177.515432,41026,1623138,300.000000,64,20,0,GUROBI,1
7,Farkas,64,3088.392229,3215.767641,3173.199156,3521.171990,3790.625686,3791.000000,1.227480,1.608944,189.726827,189.726990,37163,1385467,300.000000,64,20,0,GUROBI,1
8,Farkas,64,3114.992086,3251.744610,3216.460707,3552.897099,3819.622075,3820.000000,1.230233,1.597760,126.029195,144.850267,30457,1110483,300.000000,64,20,0,GUROBI,1
9,Farkas,64,3126.026619,3246.552538,3214.724860,3569.879611,3837.632478,3838.000000,1.232088,1.673680,55.117296,127.791980,25974,974456,300.000000,64,20,0,GUROBI,1
10,Farkas,64,3071.881337,3200.095198,3173.603634,3531.442289,3776.629237,3777.000000,1.220478,1.689481,59.548536,59.548639,14053,516715,300.000000,64,20,0,GUROBI,1
