instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,35591.500000,35591.500000,35591.500000,35954.000000,35954.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000002,0.041415,0.000002,0.042900,1,61,300.000000,0,0,0,GUROBI,1
1,None,4,35581.000000,35581.000000,35581.000000,35943.000000,35943.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.035047,0.000003,0.036229,1,18,300.000000,0,0,0,GUROBI,1
2,None,4,35582.000000,35582.000000,35582.000000,35944.000000,35944.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000002,0.036435,0.000002,0.037667,1,17,300.000000,0,0,0,GUROBI,1
3,None,4,35572.000000,35572.000000,35572.000000,35936.000000,35936.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.035350,0.000003,0.036600,1,17,300.000000,0,0,0,GUROBI,1
4,None,4,35576.000000,35576.000000,35576.000000,35576.500000,35940.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.042965,0.000003,0.044041,1,19,300.000000,0,0,0,GUROBI,1
5,None,4,35578.000000,35578.000000,35578.000000,35942.000000,35942.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000002,0.038483,0.000002,0.039610,1,18,300.000000,0,0,0,GUROBI,1
6,None,4,35582.500000,35582.500000,35582.500000,35946.000000,35946.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.039552,0.000003,0.040760,1,28,300.000000,0,0,0,GUROBI,1
7,None,4,35579.000000,35579.000000,35579.000000,35942.000000,35942.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.033915,0.000003,0.035031,1,17,300.000000,0,0,0,GUROBI,1
8,None,4,35582.000000,35582.000000,35582.000000,35945.000000,35945.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000007,0.035802,0.000007,0.037008,1,17,300.000000,0,0,0,GUROBI,1
9,None,4,35584.000000,35584.000000,35584.000000,35947.000000,35947.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.036808,0.000003,0.037923,1,18,300.000000,0,0,0,GUROBI,1
10,None,4,35570.500000,35570.500000,35570.500000,35932.000000,35932.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000006,0.036593,0.000006,0.037818,1,19,300.000000,0,0,0,GUROBI,1
