instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,256,12.030303,14.121212,13.424242,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,102.469021,102.494183,102.469021,102.499124,1,510,300.000000,268,2,33,GUROBI,1
1,Old,256,12.090909,14.151515,14.151515,30.000000,30.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,108.503084,108.530273,108.503084,108.536505,1,621,300.000000,268,2,0,GUROBI,1
2,Old,256,12.030303,14.121212,14.121212,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,106.091542,106.116741,106.091542,106.125730,1,649,300.000000,268,3,0,GUROBI,1
3,Old,256,12.121212,14.181818,14.181818,29.000000,29.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,110.272419,110.296906,110.272419,110.304918,1,544,300.000000,268,3,0,GUROBI,1
4,Old,256,12.060606,14.090909,14.090909,31.000000,31.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,107.884487,107.908404,107.884487,107.915285,1,561,300.000000,268,2,0,GUROBI,1
5,Old,256,12.090909,14.181818,14.121212,30.000000,30.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,53.530334,53.555858,53.530334,53.562826,1,612,300.000000,268,2,0,GUROBI,1
