instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,200000000.000000,213723878.875115,209080830.437571,1221079576.468870,1231065191.850000,1231065191.850000,12.440734,12.858849,12.969401,12.978271,28,2146,300.000000,4,25,25,GUROBI,1
1,Farkas,4,200003553.903097,213727235.352812,209084284.458938,6726926387.856284,6726926387.856284,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.212297,0.256353,0.212297,0.276138,1,932,300.000000,4,25,0,GUROBI,1
2,Farkas,4,200006654.394046,213730210.729201,209087261.224495,11414878121.980000,11414878121.980000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.208512,0.242615,0.208512,0.249229,1,421,300.000000,4,25,0,GUROBI,1
3,Farkas,4,200006848.963077,213730526.170728,209087544.244403,12103489332.030001,12103489332.030001,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.209986,0.243126,0.209986,0.256339,1,545,300.000000,4,25,0,GUROBI,1
4,Farkas,4,200005596.814874,355733188.097311,209086324.633071,10059583542.976185,10072070561.620001,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.210850,0.287151,0.210850,0.292656,1,819,300.000000,4,25,0,GUROBI,1
5,Farkas,4,200004433.256671,213728129.714322,209085147.787997,8417762931.706914,8474517234.210000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.208924,0.259887,0.208924,0.268268,1,838,300.000000,4,25,0,GUROBI,1
6,Farkas,4,200005432.374061,213729099.333776,209086150.663060,10150932981.780001,10150932981.780001,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.214435,0.244722,0.214435,0.254607,1,419,300.000000,4,25,0,GUROBI,1
7,Farkas,4,200021145.525557,355746780.940795,209101293.247698,31268938457.340000,31268938457.340000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.248230,0.248230,0.248230,0.266321,1,91,300.000000,4,25,0,GUROBI,1
8,Farkas,4,200015811.158046,338644549.802368,209096177.204057,25348820613.770000,25348820613.770000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.228235,0.228235,0.228235,0.245665,1,97,300.000000,4,25,0,GUROBI,1
9,Farkas,4,200004860.693127,213728598.624090,209085616.697765,9197351594.044750,9231596530.940001,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.215241,0.262562,0.215241,0.264084,1,544,300.000000,4,25,0,GUROBI,1
10,Farkas,4,200002614.011480,213726350.542442,209083368.616117,4960336344.366389,4961534465.616798,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.216298,0.344335,0.216298,0.348863,1,926,300.000000,4,25,0,GUROBI,1
