instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,4.600000,4.600000,4.600000,4.600000,9.000000,9.000000,30.246758,30.990565,64.578869,64.579399,39854,293803,300.000000,78,7,30,GUROBI,1
1,New,64,5.000000,5.000000,5.000000,5.000000,7.600000,7.600000,21.871593,22.512231,30.514139,31.196808,4497,68069,300.000000,71,3,29,GUROBI,1
2,New,64,4.600000,4.600000,4.600000,4.600000,9.000000,9.000000,75.029524,75.773232,100.089530,117.691107,37534,285201,300.000000,78,30,30,GUROBI,1
3,New,64,4.600000,4.600000,4.600000,4.600000,8.600000,9.000000,57.595105,58.223418,62.557701,98.059825,35710,269890,300.000000,67,22,29,GUROBI,1
4,New,64,6.500000,6.500000,6.500000,6.500000,8.800000,9.000000,33.812258,34.319372,38.375576,39.860368,2067,35158,300.000000,65,10,29,GUROBI,1
5,New,64,4.600000,4.600000,4.600000,4.600000,9.000000,9.000000,73.008463,73.664575,85.032703,126.472800,56373,376861,300.000000,77,30,30,GUROBI,1
7,New,64,4.600000,4.600000,4.600000,4.600000,9.000000,9.000000,37.283867,37.946868,41.825569,69.349425,26714,220671,300.000000,80,11,30,GUROBI,1
8,New,64,5.600000,5.600000,5.600000,5.600000,9.000000,9.000000,29.004313,29.583802,35.207632,45.092982,12448,118441,300.000000,71,7,30,GUROBI,1
9,New,64,5.000000,5.000000,5.000000,5.000000,8.600000,8.600000,41.355677,42.083020,51.170127,56.931172,10656,104110,300.000000,65,13,30,GUROBI,1
10,New,64,4.600000,4.600000,4.600000,4.600000,8.500000,8.500000,59.079044,59.836440,67.266720,78.467663,18334,146318,300.000000,72,22,30,GUROBI,1
