instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,-11824.657382,-11707.630837,-11816.289733,-9169.857186,-8675.208947,-8674.342607,7.207947,7.758897,21.445792,22.448259,2033,76357,300.000000,4,2,93,GUROBI,1
1,Old,4,-12226.338839,-12109.304957,-12215.259690,-9457.602087,-8948.922799,-8948.213132,4.472409,4.972814,14.317557,14.892753,820,37331,300.000000,4,2,0,GUROBI,1
2,Old,4,-11830.670821,-11714.053798,-11819.553399,-9164.211194,-8685.217648,-8684.363635,4.509271,5.035444,17.088246,17.889654,1720,65431,300.000000,4,2,0,GUROBI,1
3,Old,4,-12707.717631,-12590.677595,-12699.349982,-10012.274561,-9568.764295,-9567.853970,4.485980,4.943432,15.120080,16.460971,1570,56274,300.000000,4,2,0,GUROBI,1
4,Old,4,-12685.256942,-12568.415814,-12664.353969,-9984.443959,-9509.775703,-9509.031565,4.506596,5.026998,15.003983,15.040514,861,41496,300.000000,4,2,0,GUROBI,1
5,Old,4,-12241.660039,-12124.633673,-12220.827856,-9555.195774,-9029.410432,-9028.508051,4.460247,5.075570,23.085050,23.311051,1622,81031,300.000000,4,2,0,GUROBI,1
6,Old,4,-12218.481316,-12101.439829,-12208.221559,-9542.551228,-9022.824125,-9021.924038,4.511825,5.012979,20.074197,20.114803,1525,65119,300.000000,4,2,0,GUROBI,1
7,Old,4,-11779.636124,-11662.972913,-11758.026623,-9102.595133,-8596.380399,-8595.732803,4.447309,5.015581,12.428110,12.430670,600,28515,300.000000,4,2,0,GUROBI,1
8,Old,4,-12779.807205,-12662.762362,-12771.518350,-10125.963261,-9626.154094,-9625.291854,4.488735,5.063123,20.999645,21.013670,1318,68464,300.000000,4,2,0,GUROBI,1
9,Old,4,-12271.180073,-12153.184997,-12262.415690,-9584.012859,-9107.376168,-9106.477336,4.483450,5.007219,24.474578,24.952926,2341,88746,300.000000,4,2,0,GUROBI,1
10,Old,4,-12821.578636,-12706.711435,-12804.840905,-10138.149548,-9657.216709,-9656.260634,4.559461,5.100840,20.909048,21.201115,1500,71880,300.000000,4,3,0,GUROBI,1
