instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,272.000000,272.000000,272.000000,286.000000,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000020,0.071290,0.000020,0.074094,2,233,2.970000,0,0,0,GUROBI,1
1,None,4,271.000000,271.000000,271.000000,285.419437,289.000000,290.000000,0.000002,0.090504,0.117757,0.118917,13,319,2.970000,0,0,0,GUROBI,1
2,None,4,271.800000,271.800000,271.800000,284.999999,286.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000004,0.038009,0.000004,0.038790,1,126,2.970000,0,0,0,GUROBI,1
3,None,4,271.760000,271.760000,271.760000,286.000000,287.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.059717,0.000003,0.060704,1,200,2.970000,0,0,0,GUROBI,1
4,None,4,270.333333,270.333333,270.333333,278.133333,284.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000005,0.034364,0.000005,0.035511,1,101,2.970000,0,0,0,GUROBI,1
5,None,4,269.666667,269.666667,269.666667,284.855284,286.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000004,0.053118,0.000004,0.054032,1,164,2.970000,0,0,0,GUROBI,1
6,None,4,272.083333,272.083333,272.083333,286.700000,289.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000005,0.079092,0.000005,0.083705,3,223,2.970000,0,0,0,GUROBI,1
7,None,4,272.000000,272.000000,272.000000,286.000000,287.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.041828,0.000003,0.042516,1,153,2.970000,0,0,0,GUROBI,1
8,None,4,270.500000,270.500000,270.500000,283.705882,286.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000002,0.041828,0.000002,0.043246,1,159,2.970000,0,0,0,GUROBI,1
9,None,4,270.166667,270.166667,270.166667,286.615385,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.079389,0.000003,0.084848,4,182,2.970000,0,0,0,GUROBI,1
10,None,4,270.222222,270.222222,270.222222,287.000000,288.000000,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,0.000003,0.052969,0.000003,0.053698,1,182,2.970000,0,0,0,GUROBI,1
