instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,-16646.586017,-16491.988398,-16628.141847,-14367.000168,-14340.745564,-14339.353447,132.795978,133.903005,218.737144,219.082060,10927,355037,300.000000,64,3,88,GUROBI,1
1,New,64,-16646.776574,-16491.013126,-16636.436927,-14368.044765,-14342.065935,-14340.639556,137.964152,139.041502,213.615148,216.395944,9571,330706,300.000000,64,3,89,GUROBI,1
2,New,64,-16653.624984,-16499.912981,-16643.558050,-14367.355186,-14340.130228,-14338.696932,138.568884,139.666165,242.452289,242.452534,13685,456834,300.000000,64,3,89,GUROBI,1
3,New,64,-16651.308930,-16494.510091,-16641.206294,-14372.804585,-14347.236114,-14345.829643,118.813696,119.915518,176.966831,176.967083,7096,228908,300.000000,64,2,89,GUROBI,1
4,New,64,-16650.830852,-16497.991530,-16638.977648,-14368.814410,-14340.420369,-14339.091685,158.864173,159.802120,214.512248,214.512481,6390,214447,300.000000,64,4,88,GUROBI,1
5,New,64,-16644.418769,-16485.488939,-16638.500299,-14363.687289,-14336.841018,-14335.418661,138.926918,139.877459,211.368615,211.368847,10810,308458,300.000000,64,3,88,GUROBI,1
6,New,64,-16653.656582,-16501.324438,-16647.511746,-14370.952875,-14359.540003,-14340.399698,238.593295,239.630078,296.719424,300.000790,6740,247395,300.000000,64,8,88,GUROBI,1
7,New,64,-16639.516774,-16485.133772,-16627.942740,-14361.459137,-14333.672355,-14332.262579,118.914429,120.032505,180.686726,180.686959,8929,257558,300.000000,64,2,88,GUROBI,1
8,New,64,-16640.936382,-16483.770504,-16630.909707,-14367.802234,-14338.819612,-14337.390479,119.234825,120.183963,181.927041,182.852554,8427,267223,300.000000,64,2,89,GUROBI,1
9,New,64,-16642.604027,-16480.997616,-16629.553739,-14361.615930,-14335.286414,-14334.160946,114.983504,116.078572,167.012984,167.013207,5752,197328,300.000000,64,2,88,GUROBI,1
10,New,64,-16648.856906,-16496.689048,-16636.091846,-14364.849123,-14338.702023,-14337.272849,118.332320,119.294974,180.674857,190.042146,9946,301392,300.000000,64,2,88,GUROBI,1
