instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,7.043999,7.043999,7.043999,7.151794,7.598985,7.598985,0.000003,0.193934,1.037746,1.309034,1310,8641,3600.000000,0,0,0,GUROBI,1
1,None,4,-3873.150637,-3873.150637,-3873.150637,-3872.880404,-3872.155708,-3872.155762,0.000004,0.094508,4.799889,4.800363,5528,51294,3600.000000,0,0,0,GUROBI,1
2,None,4,7.043999,7.043999,7.043999,7.152971,7.598985,7.598985,0.000004,0.177720,0.503877,0.945199,816,5618,3600.000000,0,0,0,GUROBI,1
3,None,4,6.460311,6.460311,6.460311,6.581128,6.831895,6.831895,0.000002,0.314716,2.448577,2.460230,2596,18796,3600.000000,0,0,0,GUROBI,1
4,None,4,6.043999,6.043999,6.043999,6.149878,6.598985,6.598985,0.000005,0.256683,1.819319,2.069932,2062,14192,3600.000000,0,0,0,GUROBI,1
5,None,4,6.087728,6.087728,6.087728,6.301134,6.716613,6.716613,0.000004,0.136707,1.201707,1.253081,1016,7891,3600.000000,0,0,0,GUROBI,1
6,None,4,6.444096,6.444096,6.444096,6.561424,6.980322,6.980322,0.000004,0.216233,1.534687,1.704300,1769,11242,3600.000000,0,0,0,GUROBI,1
7,None,4,-780.075014,-780.075014,-780.075014,-779.239594,-778.847354,-778.781799,0.000002,0.096088,2.370029,2.372727,2447,15615,3600.000000,0,0,0,GUROBI,1
8,None,4,7.043999,7.043999,7.043999,7.151794,7.598985,7.598985,0.000004,0.181206,1.015821,1.132329,1064,7052,3600.000000,0,0,0,GUROBI,1
9,None,4,6.986648,6.986648,6.986648,7.080940,7.268576,7.268576,0.000002,0.212024,1.292519,1.458559,1389,11130,3600.000000,0,0,0,GUROBI,1
10,None,4,6.981375,6.981375,6.981375,7.062686,7.319324,7.319324,0.000003,0.222919,1.129137,1.173387,1222,6940,3600.000000,0,0,0,GUROBI,1
