instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,3868.000000,3868.000000,3868.000000,3908.982456,3937.551768,3942.000000,1.557043,2.324877,590.320231,3601.559471,527317,14396282,3600.000000,18,2,293,GUROBI,1
1,New,16,3607.137500,3607.137500,3607.137500,3691.630553,3794.622181,3795.000000,1.412097,2.144875,228.398623,228.398826,25502,1027381,3600.000000,17,1,288,GUROBI,1
2,New,16,3558.283333,3558.283333,3558.283333,3722.621729,3838.619257,3839.000000,1.869429,2.629737,150.014465,183.840503,29056,1020546,3600.000000,18,7,288,GUROBI,1
3,New,16,3323.733333,3323.733333,3323.733333,3554.569329,3618.650904,3619.000000,1.532074,2.296921,54.581897,64.988742,9882,348389,3600.000000,16,3,261,GUROBI,1
4,New,16,3221.966667,3221.966667,3221.966667,3432.326723,3534.648743,3535.000000,1.639711,2.414086,175.227853,195.534557,30295,1057151,3600.000000,20,3,275,GUROBI,1
5,New,16,3479.566667,3480.066667,3480.066667,3662.514727,3772.622980,3773.000000,1.574722,2.491487,85.795672,169.397246,38747,907537,3600.000000,18,2,284,GUROBI,1
6,New,16,3522.233333,3522.233333,3522.233333,3686.407940,3797.620741,3798.000000,1.634818,2.628404,136.586978,136.587182,23817,762789,3600.000000,17,4,268,GUROBI,1
7,New,16,3560.516667,3560.516667,3560.516667,3736.365604,3841.627047,3842.000000,1.516507,2.354986,265.625485,436.570335,42821,1874026,3600.000000,18,2,273,GUROBI,1
8,New,16,3738.316667,3738.316667,3738.316667,3793.850266,3840.617525,3841.000000,1.753146,2.442806,216.515319,272.570208,33624,1267117,3600.000000,21,2,278,GUROBI,1
