instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,242.000000,242.666667,242.666667,276.657175,307.000000,314.000000,102.608185,107.139049,2080.830834,3702.612594,95415,16855215,3600.000000,4,4,748,GUROBI,1
1,Old,4,242.062497,242.671875,242.594061,277.274544,309.000000,314.000000,93.613774,97.709177,1649.517891,3693.617830,76034,15125352,3600.000000,4,4,0,GUROBI,1
2,Old,4,242.000000,242.666667,242.198133,278.809017,305.500000,315.000000,3516.720204,3521.368857,6017.740974,7116.724437,86428,16361323,3600.000000,4,104,0,GUROBI,1
3,Old,4,241.607201,242.227273,241.807044,277.511629,305.000000,313.500000,1851.205621,1855.047308,2088.241437,5451.209815,75729,15634945,3600.000000,4,92,0,GUROBI,1
4,Old,4,242.007752,242.666667,242.666667,278.446520,310.500000,314.500000,229.326771,233.973364,3190.265363,3829.332206,80222,15887588,3600.000000,4,6,0,GUROBI,1
5,Old,4,242.000000,242.666667,242.666667,277.520624,307.000000,314.000000,148.493180,152.785376,780.600118,3748.497425,94979,17336095,3600.000000,4,1,0,GUROBI,1
6,Old,4,242.000000,242.733607,242.666667,276.647726,304.500000,314.000000,278.357379,282.201096,2571.957240,3878.361621,82763,12075256,3600.000000,4,1,0,GUROBI,1
8,Old,4,242.004058,242.666667,242.666667,276.981419,307.500000,314.000000,431.108886,435.288494,2864.402738,4031.113468,88308,16249464,3600.000000,4,8,0,GUROBI,1
9,Old,4,241.555446,242.166667,241.961945,276.165777,306.500000,314.000000,3638.145266,3642.319025,6347.371271,7238.150555,78436,16068934,3600.000000,4,32,0,GUROBI,1
10,Old,4,241.750000,242.447917,242.447917,277.215865,304.500000,314.000000,106.232570,110.701888,1852.839126,3706.237174,84437,16258391,3600.000000,4,2,0,GUROBI,1
