instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,342.576816,357.149680,355.640797,382.566661,454.200000,454.200000,3.289248,4.110174,4.273166,6.265598,731,8149,3600.000000,16,20,80,GUROBI,1
1,Farkas,4,204.877394,225.915489,216.889572,237.760228,304.468072,304.468072,0.850691,2.063259,2.906416,3.210780,282,4340,3600.000000,16,20,0,GUROBI,1
2,Farkas,4,284.305625,304.997429,295.750953,313.362677,387.957757,387.957757,0.862434,1.571595,3.637558,4.206235,816,12973,3600.000000,16,20,0,GUROBI,1
3,Farkas,4,279.546261,281.785266,279.694018,313.116071,375.582763,375.582763,0.885265,3.237250,5.655237,5.746032,923,10928,3600.000000,16,20,0,GUROBI,1
4,Farkas,4,225.199184,239.219220,233.361525,273.709087,326.924650,326.924650,0.866401,2.859710,3.732980,3.733120,225,3567,3600.000000,16,20,0,GUROBI,1
5,Farkas,4,221.669762,230.470941,224.144056,242.475873,315.713814,315.713806,0.787765,1.756951,3.788592,3.854255,543,8323,3600.000000,16,20,0,GUROBI,1
6,Farkas,4,130.880339,143.721916,140.039719,156.156520,227.555056,227.555054,0.903345,2.063054,4.271051,4.832607,796,9454,3600.000000,16,20,0,GUROBI,1
7,Farkas,4,277.534863,295.137356,287.535468,310.799732,374.042530,374.042530,0.900826,2.534547,2.921631,4.041417,377,5185,3600.000000,16,20,0,GUROBI,1
8,Farkas,4,369.008447,377.818460,375.512400,398.754421,471.644492,471.644492,0.888666,2.133971,2.747024,2.911996,254,3379,3600.000000,16,20,0,GUROBI,1
9,Farkas,4,313.803338,323.218320,318.407115,352.143945,416.193089,416.193085,0.853757,2.649363,4.023568,4.953140,670,8731,3600.000000,16,20,0,GUROBI,1
