instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,34077.542667,34569.102667,34175.100836,43562.686502,44311.632381,44316.000000,3.645268,4.474210,84.360626,94.237130,8515,266649,3600.000000,16,8,160,GUROBI,1
1,Farkas,16,9878.385080,10000.011307,9878.385080,17388.298120,18126.902993,18128.714550,0.328097,1.063141,1578.839714,1578.840044,130987,6322840,3600.000000,16,8,0,GUROBI,1
2,Farkas,16,8704.158136,8807.192704,8704.158136,15224.264819,15535.508310,15536.802403,0.346205,0.849519,9.962665,11.288455,1560,39601,3600.000000,16,8,0,GUROBI,1
3,Farkas,16,5226.326104,5226.326104,5226.326104,10369.452813,10702.934762,10703.881411,0.338244,0.833372,10.092690,10.994507,1015,22990,3600.000000,16,8,0,GUROBI,1
4,Farkas,16,6837.440781,6837.440781,6837.440781,13514.642572,13968.769637,13970.100586,0.332598,0.890422,18.878734,49.337024,5570,165878,3600.000000,16,8,0,GUROBI,1
5,Farkas,16,9933.208093,9987.157628,9933.208093,16851.034530,17704.787306,17706.505859,0.331274,0.854361,723.006689,860.817030,76908,3885960,3600.000000,16,8,0,GUROBI,1
