lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing,vpcGenerator
0.000000,0.000000,-17225.587854,-17144.321743,-17144.321743,150.252906,0.000000,150.812382,55.000000,198.000000,60.000000,1,None
0.000000,0.000000,-17225.671669,-17144.446848,-17144.446848,153.633287,0.000000,153.930882,55.000000,202.000000,60.000000,1,None
0.000000,0.000000,-17225.757292,-17151.646757,-17151.646757,158.743963,0.000000,159.247247,55.000000,215.000000,60.000000,1,None
0.000000,0.000000,-17225.847434,-17124.138187,-17124.138187,151.213861,0.000000,151.684858,55.000000,206.000000,60.000000,1,None
0.000000,0.000000,-17225.937031,-17152.640711,-17152.640711,143.764249,0.000000,144.156619,55.000000,194.000000,60.000000,1,None
0.000000,0.000000,-17226.024634,-17138.663443,-17138.663443,158.934116,0.000000,159.439933,55.000000,215.000000,60.000000,1,None
0.000000,0.000000,-17226.114311,-17146.691256,-17146.691256,155.435748,0.000000,155.782563,55.000000,205.000000,60.000000,1,None
0.000000,0.000000,-17226.198059,-17130.411249,-17130.411249,128.108644,0.000000,128.491424,55.000000,180.000000,60.000000,1,None
0.000000,0.000000,-17226.293938,-17121.565942,-17121.565942,128.062142,0.000000,128.761041,55.000000,184.000000,60.000000,1,None
0.000000,0.000000,-17226.373614,-17118.688366,-17118.688366,166.025230,0.000000,166.372921,55.000000,213.000000,60.000000,1,None
0.000000,0.000000,-17226.460218,-17145.218748,-17145.218748,95.340391,0.000000,95.765441,55.000000,149.000000,60.000000,1,None
0.000000,0.000000,-17226.552042,-17144.543521,-17144.543521,175.329848,0.000000,175.733408,55.000000,227.000000,60.000000,1,None
0.000000,0.000000,-17226.635935,-17142.714447,-17142.714447,138.307411,0.000000,138.897889,55.000000,190.000000,60.000000,1,None
0.000000,0.000000,-17226.722692,-17142.558913,-17142.558913,154.043176,0.000000,154.570794,55.000000,204.000000,60.000000,1,None
0.000000,0.000000,-17226.814078,-17144.677154,-17144.677154,134.336042,0.000000,134.961972,55.000000,185.000000,60.000000,1,None
0.000000,0.000000,-17226.901040,-17145.991330,-17145.991330,142.794230,0.000000,143.263856,55.000000,195.000000,60.000000,1,None
0.000000,0.000000,-17226.987863,-17155.434137,-17155.434137,135.854223,0.000000,136.334890,55.000000,188.000000,60.000000,1,None
0.000000,0.000000,-17227.070264,-17137.372574,-17137.372574,134.331614,0.000000,134.726992,55.000000,179.000000,60.000000,1,None
0.000000,0.000000,-17227.157001,-17139.701045,-17139.701045,127.013069,0.000000,127.350344,55.000000,173.000000,60.000000,1,None
0.000000,0.000000,-17227.245455,-17096.604019,-17096.604019,135.605598,0.000000,136.135063,55.000000,193.000000,60.000000,1,None
0.000000,0.000000,-17227.335306,-17140.854033,-17140.854033,144.408279,0.000000,144.892051,55.000000,199.000000,60.000000,1,None
0.000000,0.000000,-17227.416792,-17129.218300,-17129.218300,150.887364,0.000000,151.383231,55.000000,200.000000,60.000000,1,None
0.000000,0.000000,-17227.508458,-17133.572431,-17133.572431,154.067576,0.000000,154.559115,55.000000,202.000000,60.000000,1,None
0.000000,0.000000,-17227.590072,-17153.577305,-17153.577305,151.953795,0.000000,152.659342,55.000000,201.000000,60.000000,1,None
0.000000,0.000000,-17227.683000,-17133.827504,-17133.827504,152.806216,0.000000,153.332383,55.000000,199.000000,60.000000,1,None
0.000000,0.000000,-17227.766432,-17132.645982,-17132.645982,126.353867,0.000000,126.967286,55.000000,178.000000,60.000000,1,None
0.000000,0.000000,-17227.848531,-17162.529149,-17162.529149,162.490995,0.000000,163.074794,55.000000,210.000000,60.000000,1,None
0.000000,0.000000,-17227.938762,-17158.305443,-17158.305443,112.079719,0.000000,112.479762,55.000000,159.000000,60.000000,1,None
