lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
2889957114354591861119657586082220754196348842104792469051350943097509229729450261314515835532715218408146903896337908436072126294290689649288711743464440666606194195816983024672407469636472878662319865856.000000,63491143295640798675076507507962682872991050975014163895533237669027663274598127008305092038099269508974743520320708565619827678480259212681178179960832.000000,-22352.821748,0.000000,100000000000000007629769841091887003294964970946560.000000,0.000000,0.000000,6.564125,500.000000,2606.000000,500.000000,1
113168.000000,0.000000,-45125.245877,1390278048494759805035676967736287735701277396965118792294570068893447102322639342863179055104.000000,100000000000000007629769841091887003294964970946560.000000,0.000000,-0.000000,6.566610,500.000000,1349.000000,500.000000,1
0.000000,0.000000,-121846.783909,0.000000,100000000000000007629769841091887003294964970946560.000000,0.000000,0.000000,6.540164,500.000000,2550.000000,500.000000,1
