lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,22.936206,22.936206,25.254803,25.254803,34.000000,34.000000,34.000000,1.371829,1.709950,2.052431,1.709777,2.057879,2.959188,300.000000,New,8,2751,278
19.927596,21.602738,21.602738,24.463707,24.463707,33.000000,33.000000,33.000000,0.095703,0.355927,0.686893,0.355931,0.691902,1.152581,300.000000,Old,8,1759,154
19.790794,21.123485,21.123485,23.980190,23.980207,33.000000,33.000000,33.000000,0.086148,0.480510,0.825811,0.480522,0.831714,1.504113,300.000000,Old,8,2219,154
20.040335,22.055213,22.055213,25.003434,25.003437,34.000000,34.000000,34.000000,0.105349,0.407857,0.769103,0.407868,0.776321,1.350004,300.000000,Old,8,1937,168
20.570922,23.303946,23.303946,25.581945,25.581997,34.000000,34.000000,34.000000,0.103008,0.357710,0.724418,0.357721,0.733344,1.294607,300.000000,Old,8,1810,136
20.867510,22.978303,22.978303,26.282419,26.282419,34.000000,34.000000,34.000000,0.098624,0.306086,0.668861,0.306097,0.676537,1.053656,300.000000,Old,8,1450,82
19.481154,21.608429,21.608429,24.271613,24.271684,33.000000,33.000000,33.000000,0.093955,0.398257,0.759593,0.398269,0.768235,1.402403,300.000000,Old,8,2154,204
20.860711,23.237019,23.229788,25.255197,25.255208,35.000000,35.000000,35.000000,0.098202,0.538800,0.902227,0.538815,0.907662,1.799169,300.000000,Old,8,2541,258
19.557381,21.186242,21.186242,23.551644,23.551644,31.000000,31.000000,31.000000,0.094716,0.304707,0.687948,0.304723,0.695101,0.985723,300.000000,Old,8,1276,62
20.871694,23.866352,23.866352,25.328824,25.328828,34.000000,34.000000,34.000000,0.096338,0.289192,0.650373,0.289204,0.657060,1.198022,300.000000,Old,8,1780,148
19.989446,21.830158,21.830158,24.347052,24.347054,30.000000,30.000000,30.000000,0.096476,0.327647,0.662993,0.327662,0.669703,0.910959,300.000000,Old,8,1182,52
