instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,0,New,4,20.570922,22.537880,22.537880,26.557393,34.000000,34.000000,0.034954,0.183515,0.206806,0.226082,177,1176,3600.000000,4,6,6,GUROBI,1,0,0,0
1,0,Old,4,21.061503,22.677383,22.677383,27.186705,31.000000,31.000000,0.018547,0.158595,0.187464,0.189167,119,968,3600.000000,4,6,0,GUROBI,1,0,0,0
2,0,Old,4,20.683039,21.861942,21.861942,25.258252,34.000000,34.000000,0.020934,0.129362,0.216297,0.218860,508,2261,3600.000000,4,6,0,GUROBI,1,0,0,0
3,0,Old,4,20.873032,23.389921,23.389921,26.091212,33.000000,33.000000,0.020454,0.121721,0.148955,0.160818,187,1031,3600.000000,4,5,0,GUROBI,1,0,0,0
4,0,Old,4,20.723938,22.954444,22.954444,26.353535,31.000000,31.000000,0.020880,0.140930,0.170201,0.173700,151,972,3600.000000,4,6,0,GUROBI,1,0,0,0
5,0,Old,4,20.570922,22.538113,22.538113,25.790270,34.000000,34.000000,0.021077,0.134116,0.149953,0.171358,198,1074,3600.000000,4,6,0,GUROBI,1,0,0,0
6,0,Old,4,19.936227,21.916056,21.793542,26.223930,34.000000,34.000000,0.021829,0.128698,0.202055,0.205606,361,1923,3600.000000,4,6,0,GUROBI,1,0,0,0
7,0,Old,4,21.136402,22.971131,22.951512,25.948726,34.000000,34.000000,0.022481,0.127191,0.148155,0.167335,178,1007,3600.000000,4,7,0,GUROBI,1,0,0,0
8,0,Old,4,22.082978,23.951296,23.951296,27.089820,33.000000,33.000000,0.017944,0.110847,0.155404,0.162404,269,1353,3600.000000,4,5,0,GUROBI,1,0,0,0
9,0,Old,4,20.138969,22.066081,21.977099,25.714837,34.000000,34.000000,0.020413,0.110876,0.157870,0.167487,298,1586,3600.000000,4,5,0,GUROBI,1,0,0,0
10,0,Old,4,18.821291,20.107035,20.106724,24.304310,33.000000,33.000000,0.018106,0.091647,0.159620,0.165930,430,1916,3600.000000,4,6,0,GUROBI,1,0,0,0
11,0,Old,4,20.876272,22.797252,22.797252,26.308625,31.000000,31.000000,0.019736,0.123410,0.158321,0.164080,182,1058,3600.000000,4,7,0,GUROBI,1,0,0,0
12,0,Old,4,21.773928,23.259474,23.259474,27.304379,32.000000,32.000000,0.019569,0.117910,0.127948,0.134940,72,534,3600.000000,4,6,0,GUROBI,1,0,0,0
13,0,Old,4,21.894326,23.791009,23.791009,26.533668,34.000000,34.000000,0.019674,0.132054,0.159500,0.175871,220,1251,3600.000000,4,6,0,GUROBI,1,0,0,0
14,0,Old,4,20.375376,22.538113,22.538113,25.225132,34.000000,34.000000,0.019395,0.118378,0.164419,0.192796,309,1566,3600.000000,4,6,0,GUROBI,1,0,0,0
15,0,Old,4,21.036368,22.954444,22.954444,25.830087,34.000000,34.000000,0.018438,0.118861,0.126007,0.149624,141,838,3600.000000,4,6,0,GUROBI,1,0,0,0
16,0,Old,4,19.220803,20.526925,20.526925,24.683059,31.000000,31.000000,0.019246,0.111187,0.131291,0.141228,147,858,3600.000000,4,6,0,GUROBI,1,0,0,0
17,0,Old,4,20.792543,21.805707,21.805707,25.188931,33.000000,33.000000,0.019242,0.108634,0.190711,0.195357,498,2235,3600.000000,4,6,0,GUROBI,1,0,0,0
18,0,Old,4,21.621435,23.428749,23.428749,26.043542,34.000000,34.000000,0.022797,0.117142,0.155095,0.179061,296,1552,3600.000000,4,6,0,GUROBI,1,0,0,0
19,0,Old,4,20.705408,23.342100,23.325864,26.455194,30.000000,30.000000,0.022385,0.141308,0.164085,0.165773,117,791,3600.000000,4,6,0,GUROBI,1,0,0,0
20,0,Old,4,19.790037,21.500253,21.500253,25.433349,34.000000,34.000000,0.021677,0.176436,0.228955,0.235004,251,1617,3600.000000,4,7,0,GUROBI,1,0,0,0
21,0,Old,4,20.394534,21.898432,21.898432,26.368955,31.000000,31.000000,0.020914,0.127885,0.166868,0.168177,173,1049,3600.000000,4,7,0,GUROBI,1,0,0,0
22,0,Old,4,20.296192,22.398376,22.398376,25.468580,30.000000,30.000000,0.021115,0.128769,0.153129,0.156054,136,879,3600.000000,4,6,0,GUROBI,1,0,0,0
23,0,Old,4,20.881058,23.428749,23.428749,26.067073,34.000000,34.000000,0.022223,0.147133,0.208121,0.218283,336,1793,3600.000000,4,6,0,GUROBI,1,0,0,0
24,0,Old,4,21.274017,23.337616,23.337616,26.503367,33.000000,33.000000,0.022525,0.158348,0.170962,0.184971,148,846,3600.000000,4,7,0,GUROBI,1,0,0,0
25,0,Old,4,20.701202,23.213817,23.213817,26.755396,34.000000,34.000000,0.019497,0.163747,0.254865,0.257475,471,2396,3600.000000,4,6,0,GUROBI,1,0,0,0
26,0,Old,4,20.764102,22.186204,22.186204,26.048693,34.000000,34.000000,0.017272,0.147123,0.159765,0.188257,196,1290,3600.000000,4,6,0,GUROBI,1,0,0,0
