lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,22.537880,22.537880,25.254803,25.254803,34.000000,34.000000,34.000000,1.529871,1.865966,2.206987,1.865843,2.212481,2.844011,300.000000,New Disjunction,4,2078,192
19.927596,21.602738,21.602738,24.463707,24.463707,33.000000,33.000000,33.000000,0.163132,0.421993,0.750299,0.421994,0.755304,1.230283,300.000000,New Disjunction,4,1791,164
19.790794,21.076760,21.076760,23.980190,23.980202,33.000000,33.000000,33.000000,0.157942,0.548241,0.891343,0.548255,0.897178,1.455521,300.000000,New Disjunction,4,1914,142
20.040335,20.589525,20.589525,25.003434,25.003434,34.000000,34.000000,34.000000,0.183459,0.483552,0.842613,0.483565,0.849689,1.387213,300.000000,New Disjunction,4,1997,168
20.570922,22.538792,22.538792,25.581945,25.581949,34.000000,34.000000,34.000000,0.170779,0.423885,0.787650,0.423886,0.796643,1.276712,300.000000,New Disjunction,4,1717,150
20.867510,22.677383,22.677383,26.282419,26.282419,34.000000,34.000000,34.000000,0.181033,0.386081,0.745512,0.386096,0.753192,1.142830,300.000000,New Disjunction,4,1526,78
19.481154,19.950517,19.950517,24.271613,24.271613,33.000000,33.000000,33.000000,0.169320,0.471717,0.829984,0.471729,0.838718,1.490968,300.000000,New Disjunction,4,2152,204
20.860711,21.596152,21.596152,25.255197,25.255197,35.000000,35.000000,35.000000,0.180924,0.618096,0.978595,0.618109,0.984016,1.813758,300.000000,New Disjunction,4,2639,252
19.557381,21.186242,21.186242,23.551644,23.551644,31.000000,31.000000,31.000000,0.160847,0.368961,0.749168,0.368973,0.756340,1.028444,300.000000,New Disjunction,4,1222,62
20.871694,21.860893,21.860893,25.328824,25.328824,34.000000,34.000000,34.000000,0.163987,0.354554,0.712965,0.354567,0.719656,1.213262,300.000000,New Disjunction,4,1700,126
19.989446,20.542716,20.542716,24.347052,24.347052,30.000000,30.000000,30.000000,0.160947,0.389771,0.723876,0.389782,0.730464,0.990442,300.000000,New Disjunction,4,1205,50
