lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,22.936206,22.936206,25.254803,25.254803,34.000000,34.000000,34.000000,1.492507,1.829727,2.172255,1.829475,2.177597,3.077922,300.000000,New Disjunction,8,2751,278
21.552619,23.125917,23.125917,26.063501,26.063596,35.000000,35.000000,35.000000,0.095913,0.446448,0.799485,0.446460,0.804979,1.490630,300.000000,Old Disjunction,8,2148,216
20.529481,23.229446,23.229446,25.287654,25.287654,35.000000,35.000000,35.000000,0.096899,0.401450,0.691263,0.401463,0.699692,1.551927,300.000000,Old Disjunction,8,2329,246
19.570922,22.238572,22.238572,24.235232,24.235232,33.000000,33.000000,33.000000,0.098911,0.350362,0.704607,0.350376,0.710889,1.288080,300.000000,Old Disjunction,8,1953,180
19.570922,22.270463,22.270463,24.235232,24.235232,33.000000,33.000000,33.000000,0.097638,0.323178,0.677171,0.323192,0.683426,1.322947,300.000000,Old Disjunction,8,2097,202
20.220316,22.663734,22.662248,24.473369,24.473420,34.000000,34.000000,34.000000,0.093676,0.384896,0.734845,0.384909,0.741380,1.384827,300.000000,Old Disjunction,8,2131,196
20.670372,22.936206,22.936206,25.529813,25.529874,34.000000,34.000000,34.000000,0.091894,0.415649,0.798285,0.415657,0.806551,1.276352,300.000000,Old Disjunction,8,1788,134
21.573782,23.936206,23.936206,26.447208,26.447208,35.000000,35.000000,35.000000,0.091828,0.432966,0.793378,0.432980,0.799803,1.474496,300.000000,Old Disjunction,8,2121,164
21.570922,23.936206,23.936206,25.640900,25.640902,35.000000,35.000000,35.000000,0.096917,0.437960,0.736172,0.437973,0.742066,1.348716,300.000000,Old Disjunction,8,1994,178
20.595282,22.936206,22.936206,24.918191,24.918191,34.000000,34.000000,34.000000,0.087620,0.338152,0.579069,0.338165,0.586397,1.194581,300.000000,Old Disjunction,8,1900,186
20.570922,22.936206,22.936206,25.036275,25.036275,34.000000,35.000000,34.000000,0.101759,0.341032,0.684963,0.341043,0.690525,1.442087,300.000000,Old Disjunction,8,2486,220
