lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,20.570922,20.570922,25.254803,25.254803,34.000000,34.000000,34.000000,0.067778,1.523650,1.866310,1.523537,1.871784,2.470151,300.000000,None,8,2021,186
19.927596,19.927596,19.927596,24.463707,24.463707,33.000000,33.000000,33.000000,0.004851,0.267715,0.598206,0.267719,0.603168,1.069957,300.000000,None,8,1756,164
19.790794,19.790794,19.790794,23.980190,23.980190,33.000000,33.000000,33.000000,0.004700,0.403092,0.747139,0.403095,0.752939,1.285848,300.000000,None,8,1850,142
20.040335,20.040335,20.040335,25.003434,25.003434,34.000000,34.000000,34.000000,0.001852,0.305653,0.665164,0.305667,0.672311,1.214729,300.000000,None,8,1983,168
20.570922,20.570922,20.570922,25.581945,25.581945,34.000000,34.000000,34.000000,0.001844,0.258257,0.622439,0.258271,0.631466,1.108119,300.000000,None,8,1669,150
20.867510,20.867510,20.867510,26.282419,26.282419,34.000000,34.000000,34.000000,0.002083,0.210040,0.571380,0.210053,0.579161,0.941066,300.000000,None,8,1412,72
19.481154,19.481154,19.481154,24.271613,24.271613,33.000000,33.000000,33.000000,0.001865,0.304186,0.662877,0.304200,0.671484,1.301857,300.000000,None,8,2152,204
20.860711,20.860711,20.860711,25.255197,25.255197,35.000000,35.000000,35.000000,0.001896,0.443149,0.804729,0.443161,0.810201,1.641114,300.000000,None,8,2567,246
19.557381,19.557381,19.557381,23.551644,23.551644,31.000000,31.000000,31.000000,0.002477,0.213156,0.595354,0.213165,0.602534,0.855147,300.000000,None,8,1208,56
20.871694,20.871694,20.871694,25.328824,25.328824,34.000000,34.000000,34.000000,0.002086,0.196121,0.555211,0.196133,0.561840,1.045348,300.000000,None,8,1669,126
19.989446,19.989446,19.989446,24.347052,24.347052,30.000000,30.000000,30.000000,0.001874,0.234124,0.567600,0.234134,0.574125,0.812088,300.000000,None,8,1190,60
