instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,3,New,4,20.570922,22.537880,22.537880,26.557393,34.000000,34.000000,0.036587,0.179588,0.201396,0.219352,177,1171,3600.000000,4,6,6,GUROBI,1,0,0,0
1,3,Farkas,4,20.077726,21.649516,21.649516,25.708060,33.000000,33.000000,0.009448,0.161958,0.218548,0.221271,320,1774,3600.000000,4,6,0,GUROBI,1,0,0,0
10,3,Farkas,4,21.201484,23.428749,23.050794,26.371571,34.000000,34.000000,0.005901,0.146526,0.186739,0.190434,225,1261,3600.000000,4,6,0,GUROBI,1,0,0,0
100,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.007724,0.107228,0.180095,0.187415,481,2213,3600.000000,4,6,0,GUROBI,1,0,0,0
101,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.007606,0.104021,0.135081,0.147917,280,1343,3600.000000,4,6,0,GUROBI,1,0,0,0
102,3,Farkas,4,20.570922,22.537880,22.537880,26.223206,34.000000,34.000000,0.007743,0.133323,0.181957,0.195587,317,1717,3600.000000,4,6,0,GUROBI,1,0,0,0
103,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.008326,0.109622,0.182156,0.190736,537,2179,3600.000000,4,6,0,GUROBI,1,0,0,0
104,3,Farkas,4,20.015650,21.861942,21.861942,25.190294,34.000000,34.000000,0.005135,0.110025,0.171648,0.179735,339,1736,3600.000000,4,6,0,GUROBI,1,0,0,0
105,3,Farkas,4,21.334432,23.159806,22.976755,26.417871,34.000000,34.000000,0.009673,0.111882,0.150828,0.154241,185,1200,3600.000000,4,6,0,GUROBI,1,0,0,0
106,3,Farkas,4,20.077726,21.649516,21.649516,25.230429,33.000000,33.000000,0.009639,0.127267,0.138190,0.157183,138,937,3600.000000,4,6,0,GUROBI,1,0,0,0
107,3,Farkas,4,20.379856,22.537880,22.245035,26.389736,34.000000,34.000000,0.009937,0.144650,0.173988,0.207665,299,1810,3600.000000,4,6,0,GUROBI,1,0,0,0
108,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.007081,0.116908,0.174476,0.174535,334,1589,3600.000000,4,6,0,GUROBI,1,0,0,0
109,3,Farkas,4,20.015650,21.861942,21.861942,25.190294,34.000000,34.000000,0.009516,0.113296,0.156884,0.170384,327,1512,3600.000000,4,6,0,GUROBI,1,0,0,0
11,3,Farkas,4,20.570922,22.537880,22.506976,25.847240,31.000000,31.000000,0.006455,0.101721,0.116924,0.122923,104,672,3600.000000,4,6,0,GUROBI,1,0,0,0
110,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.007314,0.104826,0.135228,0.147835,275,1326,3600.000000,4,6,0,GUROBI,1,0,0,0
111,3,Farkas,4,20.570922,22.537880,22.537880,26.223206,34.000000,34.000000,0.009677,0.137690,0.178629,0.208033,345,1846,3600.000000,4,6,0,GUROBI,1,0,0,0
112,3,Farkas,4,21.143215,23.213817,22.835468,26.898721,34.000000,34.000000,0.007920,0.172546,0.227506,0.232516,296,1775,3600.000000,4,6,0,GUROBI,1,0,0,0
113,3,Farkas,4,20.794185,22.751730,22.751730,26.581656,34.000000,34.000000,0.005082,0.115418,0.170771,0.174290,312,1802,3600.000000,4,6,0,GUROBI,1,0,0,0
114,3,Farkas,4,20.379856,22.537880,22.245035,26.389736,34.000000,34.000000,0.006546,0.130281,0.203127,0.208929,365,2178,3600.000000,4,6,0,GUROBI,1,0,0,0
115,3,Farkas,4,19.759827,21.390144,21.390144,25.132057,33.000000,33.000000,0.008657,0.190496,0.196966,0.218612,134,1075,3600.000000,4,6,0,GUROBI,1,0,0,0
116,3,Farkas,4,20.570922,22.538113,22.538113,26.317741,34.000000,34.000000,0.006357,0.119252,0.163747,0.178787,324,1625,3600.000000,4,6,0,GUROBI,1,0,0,0
117,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.007691,0.108776,0.179484,0.189624,469,2116,3600.000000,4,6,0,GUROBI,1,0,0,0
118,3,Farkas,4,20.351812,22.175332,22.151545,25.704152,34.000000,34.000000,0.006676,0.080550,0.140340,0.152897,323,1640,3600.000000,4,6,0,GUROBI,1,0,0,0
119,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.009667,0.107535,0.213502,0.221822,699,2881,3600.000000,4,6,0,GUROBI,1,0,0,0
12,3,Farkas,4,21.201484,23.428749,23.050794,25.687034,34.000000,34.000000,0.006977,0.094116,0.102702,0.126823,142,880,3600.000000,4,6,0,GUROBI,1,0,0,0
120,3,Farkas,4,19.936227,21.916056,21.916056,25.859242,34.000000,34.000000,0.006488,0.133435,0.203694,0.221105,466,2272,3600.000000,4,6,0,GUROBI,1,0,0,0
121,3,Farkas,4,20.557492,21.908889,21.908889,25.211014,31.000000,31.000000,0.005166,0.122934,0.144934,0.147779,131,808,3600.000000,4,6,0,GUROBI,1,0,0,0
122,3,Farkas,4,20.015650,21.861942,21.861942,25.198717,34.000000,34.000000,0.006710,0.113951,0.153182,0.163978,244,1426,3600.000000,4,6,0,GUROBI,1,0,0,0
123,3,Farkas,4,20.570922,22.537880,22.506976,26.037095,31.000000,31.000000,0.006167,0.095997,0.133784,0.134629,205,1115,3600.000000,4,6,0,GUROBI,1,0,0,0
124,3,Farkas,4,20.351812,22.175332,22.151545,25.704152,34.000000,34.000000,0.006199,0.085782,0.105829,0.123293,194,1010,3600.000000,4,6,0,GUROBI,1,0,0,0
125,3,Farkas,4,20.015650,21.861942,21.861942,24.990601,33.000000,33.000000,0.007075,0.112601,0.162003,0.167323,309,1594,3600.000000,4,6,0,GUROBI,1,0,0,0
126,3,Farkas,4,21.450267,23.353801,23.353801,27.707487,34.000000,34.000000,0.006560,0.140255,0.148886,0.165642,113,858,3600.000000,4,6,0,GUROBI,1,0,0,0
127,3,Farkas,4,20.877963,22.900434,22.878888,26.042101,31.000000,31.000000,0.007946,0.110983,0.137908,0.141962,147,894,3600.000000,4,6,0,GUROBI,1,0,0,0
128,3,Farkas,4,20.867510,22.677383,22.677383,26.496927,34.000000,34.000000,0.007453,0.112434,0.165864,0.175011,304,1699,3600.000000,4,6,0,GUROBI,1,0,0,0
129,3,Farkas,4,21.201484,23.428749,23.050794,25.687034,34.000000,34.000000,0.009549,0.109178,0.117824,0.140546,129,838,3600.000000,4,6,0,GUROBI,1,0,0,0
13,3,Farkas,4,21.143215,23.213817,22.835468,26.898721,34.000000,34.000000,0.009685,0.174295,0.239576,0.272602,437,2470,3600.000000,4,6,0,GUROBI,1,0,0,0
130,3,Farkas,4,21.143215,23.213817,22.775561,26.311132,34.000000,34.000000,0.009312,0.134053,0.145479,0.168148,151,995,3600.000000,4,6,0,GUROBI,1,0,0,0
131,3,Farkas,4,20.379856,22.537880,22.245035,26.389736,34.000000,34.000000,0.009889,0.142697,0.188349,0.211535,323,1923,3600.000000,4,6,0,GUROBI,1,0,0,0
132,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.006644,0.107514,0.137910,0.150717,275,1336,3600.000000,4,6,0,GUROBI,1,0,0,0
133,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.006010,0.107838,0.163105,0.172380,390,1804,3600.000000,4,6,0,GUROBI,1,0,0,0
134,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.005186,0.105671,0.157305,0.163596,357,1613,3600.000000,4,6,0,GUROBI,1,0,0,0
135,3,Farkas,4,21.143215,23.213817,22.827660,25.917521,34.000000,34.000000,0.006797,0.101412,0.118372,0.129902,147,907,3600.000000,4,6,0,GUROBI,1,0,0,0
136,3,Farkas,4,20.570922,22.537880,22.537880,25.374705,34.000000,34.000000,0.005118,0.094455,0.132799,0.151390,289,1531,3600.000000,4,6,0,GUROBI,1,0,0,0
137,3,Farkas,4,20.661706,22.537880,22.537880,25.625202,34.000000,34.000000,0.007569,0.105815,0.157096,0.167949,358,1632,3600.000000,4,6,0,GUROBI,1,0,0,0
138,3,Farkas,4,21.143215,23.213817,22.827660,25.917521,34.000000,34.000000,0.007906,0.102987,0.143596,0.144539,243,1223,3600.000000,4,6,0,GUROBI,1,0,0,0
139,3,Farkas,4,20.797545,22.900434,22.662608,26.170659,34.000000,34.000000,0.005670,0.132752,0.192281,0.201020,340,1803,3600.000000,4,6,0,GUROBI,1,0,0,0
14,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.008809,0.108605,0.143157,0.157219,296,1437,3600.000000,4,6,0,GUROBI,1,0,0,0
140,3,Farkas,4,20.570922,22.537880,22.506976,26.037095,31.000000,31.000000,0.009617,0.100919,0.138808,0.140016,210,1073,3600.000000,4,6,0,GUROBI,1,0,0,0
141,3,Farkas,4,20.798769,22.657748,22.000848,25.355845,30.000000,30.000000,0.007419,0.099841,0.111807,0.115098,67,523,3600.000000,4,6,0,GUROBI,1,0,0,0
142,3,Farkas,4,20.570922,22.537880,22.537880,25.374705,34.000000,34.000000,0.005844,0.106131,0.144550,0.157414,286,1426,3600.000000,4,6,0,GUROBI,1,0,0,0
143,3,Farkas,4,20.570922,22.537880,22.537880,26.433543,33.000000,33.000000,0.009703,0.156726,0.195273,0.195567,190,1340,3600.000000,4,6,0,GUROBI,1,0,0,0
144,3,Farkas,4,20.570922,22.537880,22.537851,26.198832,34.000000,34.000000,0.005598,0.161861,0.207925,0.218589,256,1674,3600.000000,4,6,0,GUROBI,1,0,0,0
145,3,Farkas,4,21.103521,23.428749,22.995174,26.032438,34.000000,34.000000,0.006501,0.120514,0.181200,0.195807,425,2033,3600.000000,4,6,0,GUROBI,1,0,0,0
146,3,Farkas,4,20.351812,22.175332,22.151545,25.704152,34.000000,34.000000,0.007789,0.084451,0.132798,0.134861,284,1278,3600.000000,4,6,0,GUROBI,1,0,0,0
147,3,Farkas,4,20.077726,21.649516,21.649516,25.144658,33.000000,33.000000,0.004587,0.112216,0.165857,0.180271,283,1766,3600.000000,4,6,0,GUROBI,1,0,0,0
148,3,Farkas,4,20.661706,22.537880,22.537880,25.625202,34.000000,34.000000,0.007486,0.096569,0.144700,0.161382,371,1684,3600.000000,4,6,0,GUROBI,1,0,0,0
149,3,Farkas,4,19.936227,21.916056,21.916056,25.859242,34.000000,34.000000,0.005150,0.142450,0.178478,0.201600,287,1609,3600.000000,4,6,0,GUROBI,1,0,0,0
15,3,Farkas,4,20.351812,22.175332,22.151545,25.704152,34.000000,34.000000,0.009815,0.090008,0.138078,0.140125,284,1278,3600.000000,4,6,0,GUROBI,1,0,0,0
150,3,Farkas,4,20.296192,22.398376,21.903355,25.180003,30.000000,30.000000,0.005221,0.092151,0.108607,0.108667,67,530,3600.000000,4,6,0,GUROBI,1,0,0,0
151,3,Farkas,4,20.077726,21.649516,21.649516,25.609965,33.000000,33.000000,0.005771,0.140977,0.152526,0.177119,174,1161,3600.000000,4,6,0,GUROBI,1,0,0,0
152,3,Farkas,4,20.296192,22.398376,21.903355,25.180003,30.000000,30.000000,0.007148,0.093252,0.108185,0.110042,71,542,3600.000000,4,6,0,GUROBI,1,0,0,0
153,3,Farkas,4,20.661706,22.537880,22.537880,25.625202,34.000000,34.000000,0.006395,0.096334,0.146761,0.158250,359,1640,3600.000000,4,6,0,GUROBI,1,0,0,0
154,3,Farkas,4,21.201484,23.428749,22.922030,26.011322,31.000000,31.000000,0.005167,0.109483,0.138637,0.162792,271,1417,3600.000000,4,6,0,GUROBI,1,0,0,0
155,3,Farkas,4,21.143215,23.213817,22.835468,26.898721,34.000000,34.000000,0.007647,0.171673,0.211409,0.230939,257,1770,3600.000000,4,6,0,GUROBI,1,0,0,0
156,3,Farkas,4,20.661706,22.537880,22.513496,26.674460,34.000000,34.000000,0.005217,0.116489,0.159520,0.160049,203,1202,3600.000000,4,6,0,GUROBI,1,0,0,0
157,3,Farkas,4,20.296192,22.398376,21.903355,25.180003,30.000000,30.000000,0.004110,0.096104,0.111037,0.112875,71,542,3600.000000,4,6,0,GUROBI,1,0,0,0
158,3,Farkas,4,20.015650,21.861942,21.861942,25.198717,34.000000,34.000000,0.005187,0.122098,0.161488,0.170756,240,1432,3600.000000,4,6,0,GUROBI,1,0,0,0
159,3,Farkas,4,20.379856,22.537880,22.245035,26.389736,34.000000,34.000000,0.008170,0.141675,0.211181,0.211247,318,2011,3600.000000,4,6,0,GUROBI,1,0,0,0
16,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.006126,0.114604,0.162089,0.167359,344,1653,3600.000000,4,6,0,GUROBI,1,0,0,0
160,3,Farkas,4,21.201484,23.428749,23.050794,25.687034,34.000000,34.000000,0.009739,0.098498,0.107068,0.130355,133,871,3600.000000,4,6,0,GUROBI,1,0,0,0
161,3,Farkas,4,20.860711,22.434698,22.227900,25.643488,33.000000,33.000000,0.009669,0.098464,0.106678,0.125967,138,875,3600.000000,4,6,0,GUROBI,1,0,0,0
162,3,Farkas,4,21.073498,22.797252,22.596674,26.335572,34.000000,34.000000,0.007785,0.136167,0.203929,0.208078,340,1888,3600.000000,4,6,0,GUROBI,1,0,0,0
163,3,Farkas,4,19.790037,21.499574,21.499574,25.354244,34.000000,34.000000,0.005239,0.120399,0.125428,0.155915,182,1073,3600.000000,4,6,0,GUROBI,1,0,0,0
164,3,Farkas,4,21.289350,22.797252,22.773118,26.968640,34.000000,34.000000,0.009659,0.170129,0.263330,0.265507,490,2634,3600.000000,4,6,0,GUROBI,1,0,0,0
165,3,Farkas,4,21.289350,22.797252,22.773118,26.896048,34.000000,34.000000,0.009739,0.159091,0.203058,0.220698,387,1879,3600.000000,4,6,0,GUROBI,1,0,0,0
166,3,Farkas,4,20.015650,21.861942,21.861942,24.990601,33.000000,33.000000,0.009565,0.111613,0.154889,0.160726,286,1434,3600.000000,4,6,0,GUROBI,1,0,0,0
167,3,Farkas,4,20.379856,22.537880,22.245035,26.389736,34.000000,34.000000,0.007833,0.139360,0.199636,0.213418,362,2077,3600.000000,4,6,0,GUROBI,1,0,0,0
168,3,Farkas,4,19.808230,21.916056,21.883130,25.481944,34.000000,34.000000,0.009740,0.097918,0.133757,0.149606,289,1424,3600.000000,4,6,0,GUROBI,1,0,0,0
169,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.008762,0.112990,0.185736,0.193009,481,2213,3600.000000,4,6,0,GUROBI,1,0,0,0
17,3,Farkas,4,20.797545,22.900434,22.662608,26.170659,34.000000,34.000000,0.007155,0.141225,0.201311,0.210150,340,1803,3600.000000,4,6,0,GUROBI,1,0,0,0
170,3,Farkas,4,20.077726,21.649516,21.649516,25.082990,33.000000,33.000000,0.004037,0.125590,0.152102,0.164995,179,1169,3600.000000,4,6,0,GUROBI,1,0,0,0
171,3,Farkas,4,20.867510,22.677383,22.677383,26.496927,34.000000,34.000000,0.007078,0.111461,0.168235,0.178163,327,1792,3600.000000,4,6,0,GUROBI,1,0,0,0
172,3,Farkas,4,20.376648,21.792142,21.792142,25.831701,34.000000,34.000000,0.006253,0.138377,0.173788,0.189071,228,1438,3600.000000,4,6,0,GUROBI,1,0,0,0
173,3,Farkas,4,20.867510,22.677383,22.677383,26.496927,33.000000,33.000000,0.007719,0.111897,0.169819,0.188595,386,1960,3600.000000,4,6,0,GUROBI,1,0,0,0
174,3,Farkas,4,21.325984,23.428749,23.235840,26.431843,34.000000,34.000000,0.007274,0.135749,0.229939,0.236901,529,2660,3600.000000,4,6,0,GUROBI,1,0,0,0
175,3,Farkas,4,20.570922,22.537880,22.537880,26.223206,34.000000,34.000000,0.009956,0.131038,0.160116,0.175888,219,1271,3600.000000,4,6,0,GUROBI,1,0,0,0
176,3,Farkas,4,20.379856,22.537880,22.245035,26.389736,34.000000,34.000000,0.007854,0.132475,0.202050,0.202114,318,2014,3600.000000,4,6,0,GUROBI,1,0,0,0
177,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.008671,0.108744,0.156188,0.162317,326,1512,3600.000000,4,6,0,GUROBI,1,0,0,0
178,3,Farkas,4,20.512044,22.398376,22.154023,25.038778,30.000000,30.000000,0.003896,0.094132,0.123129,0.126202,159,906,3600.000000,4,6,0,GUROBI,1,0,0,0
179,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.005185,0.102147,0.175019,0.183483,536,2174,3600.000000,4,6,0,GUROBI,1,0,0,0
18,3,Farkas,4,20.296192,22.398376,21.903355,25.180003,30.000000,30.000000,0.008000,0.096317,0.110780,0.112623,66,525,3600.000000,4,6,0,GUROBI,1,0,0,0
180,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.005039,0.112721,0.160738,0.165477,340,1561,3600.000000,4,6,0,GUROBI,1,0,0,0
181,3,Farkas,4,21.168847,23.167820,22.975181,26.739022,34.000000,34.000000,0.006689,0.159003,0.221135,0.253270,494,2455,3600.000000,4,6,0,GUROBI,1,0,0,0
182,3,Farkas,4,21.143215,23.213817,22.729945,25.771006,31.000000,31.000000,0.009872,0.106417,0.135106,0.135179,139,840,3600.000000,4,6,0,GUROBI,1,0,0,0
183,3,Farkas,4,20.570922,22.537880,22.537851,26.198832,34.000000,34.000000,0.004792,0.162982,0.209275,0.220002,256,1674,3600.000000,4,6,0,GUROBI,1,0,0,0
184,3,Farkas,4,19.886780,21.649516,21.648306,25.020371,33.000000,33.000000,0.005219,0.123367,0.192530,0.195736,362,1840,3600.000000,4,6,0,GUROBI,1,0,0,0
185,3,Farkas,4,20.298852,22.278507,22.260657,25.003670,34.000000,34.000000,0.007596,0.129109,0.188070,0.203199,375,1941,3600.000000,4,6,0,GUROBI,1,0,0,0
186,3,Farkas,4,20.570922,22.537880,22.537880,25.374705,34.000000,34.000000,0.007041,0.106684,0.145490,0.158470,286,1422,3600.000000,4,6,0,GUROBI,1,0,0,0
187,3,Farkas,4,21.428666,23.576371,23.145220,26.775951,34.000000,34.000000,0.006824,0.161069,0.177810,0.187249,130,917,3600.000000,4,6,0,GUROBI,1,0,0,0
188,3,Farkas,4,20.251254,22.278838,22.186629,25.527792,34.000000,34.000000,0.005251,0.117207,0.238785,0.245574,657,2970,3600.000000,4,6,0,GUROBI,1,0,0,0
189,3,Farkas,4,20.877963,22.900434,22.887509,25.889643,33.000000,33.000000,0.009159,0.142329,0.208062,0.210242,344,1723,3600.000000,4,6,0,GUROBI,1,0,0,0
19,3,Farkas,4,20.867510,22.677383,22.677383,26.496927,34.000000,34.000000,0.009701,0.116787,0.185542,0.200814,366,1990,3600.000000,4,6,0,GUROBI,1,0,0,0
190,3,Farkas,4,20.351812,22.175332,22.151545,25.704152,34.000000,34.000000,0.009966,0.085872,0.125434,0.138773,290,1373,3600.000000,4,6,0,GUROBI,1,0,0,0
191,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.006788,0.107172,0.156698,0.162384,339,1638,3600.000000,4,6,0,GUROBI,1,0,0,0
192,3,Farkas,4,20.570922,22.537880,22.537880,25.374705,34.000000,34.000000,0.004525,0.094573,0.146932,0.146998,274,1467,3600.000000,4,6,0,GUROBI,1,0,0,0
193,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.007484,0.105543,0.150620,0.162756,355,1679,3600.000000,4,6,0,GUROBI,1,0,0,0
194,3,Farkas,4,20.867510,22.677383,22.677383,26.496927,34.000000,34.000000,0.006055,0.120522,0.175756,0.182924,309,1674,3600.000000,4,6,0,GUROBI,1,0,0,0
195,3,Farkas,4,20.077726,21.649516,21.649516,25.230429,33.000000,33.000000,0.008154,0.115840,0.126591,0.145552,139,948,3600.000000,4,6,0,GUROBI,1,0,0,0
196,3,Farkas,4,20.077726,21.649516,21.649516,25.230429,33.000000,33.000000,0.007701,0.121534,0.172227,0.173978,247,1399,3600.000000,4,6,0,GUROBI,1,0,0,0
197,3,Farkas,4,20.379856,22.538113,22.245328,26.084349,34.000000,34.000000,0.008148,0.122674,0.213130,0.231909,474,2587,3600.000000,4,6,0,GUROBI,1,0,0,0
198,3,Farkas,4,21.061503,22.677383,22.677383,26.690310,34.000000,34.000000,0.004447,0.114453,0.186084,0.208062,484,2389,3600.000000,4,6,0,GUROBI,1,0,0,0
199,3,Farkas,4,20.570922,22.537880,22.537851,26.198832,34.000000,34.000000,0.005792,0.170240,0.216450,0.227103,258,1660,3600.000000,4,6,0,GUROBI,1,0,0,0
2,3,Farkas,4,20.557492,21.908889,21.908889,25.291704,34.000000,34.000000,0.009576,0.146406,0.189552,0.193795,256,1479,3600.000000,4,6,0,GUROBI,1,0,0,0
20,3,Farkas,4,20.369168,21.962899,21.962899,26.018854,33.000000,33.000000,0.005565,0.088455,0.116066,0.122834,160,957,3600.000000,4,6,0,GUROBI,1,0,0,0
200,3,Farkas,4,21.143215,23.213817,22.835468,26.898721,34.000000,34.000000,0.005089,0.170009,0.221697,0.235120,336,1955,3600.000000,4,6,0,GUROBI,1,0,0,0
21,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.006932,0.106053,0.218219,0.221481,610,2806,3600.000000,4,6,0,GUROBI,1,0,0,0
22,3,Farkas,4,20.865244,22.677383,22.677383,26.528883,34.000000,34.000000,0.006296,0.102909,0.120390,0.136850,184,1043,3600.000000,4,6,0,GUROBI,1,0,0,0
23,3,Farkas,4,21.413290,23.585357,23.585357,27.031165,34.000000,34.000000,0.009776,0.136514,0.219128,0.224412,399,2180,3600.000000,4,6,0,GUROBI,1,0,0,0
24,3,Farkas,4,20.077726,21.649516,21.649516,25.230429,33.000000,33.000000,0.007494,0.113467,0.124266,0.142942,137,948,3600.000000,4,6,0,GUROBI,1,0,0,0
25,3,Farkas,4,20.570922,22.537880,22.537880,26.042901,34.000000,34.000000,0.006923,0.108432,0.163541,0.172832,390,1804,3600.000000,4,6,0,GUROBI,1,0,0,0
