lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,28.161871,28.161871,25.254803,28.161871,34.000000,34.000000,34.000000,2.234501,2.571717,2.914637,2.571631,2.920174,3.846495,300.000000,New Disjunction,32,2855,282
20.432847,27.705298,27.659634,25.303046,27.687545,30.000000,30.000000,30.000000,1.209303,1.319421,1.612080,1.319433,1.620850,1.732729,300.000000,New Disjunction,32,755,16
20.581116,28.835722,28.702682,25.181884,28.854308,34.000000,34.000000,34.000000,1.209388,1.492953,1.840832,1.492967,1.846618,2.416830,300.000000,New Disjunction,32,1959,154
20.590650,28.166667,28.163763,25.299431,28.175049,34.000000,34.000000,34.000000,1.216219,1.555297,1.908348,1.555298,1.915332,2.624564,300.000000,New Disjunction,32,2149,158
20.570922,28.161871,28.102988,24.926654,28.287887,34.000000,34.000000,34.000000,1.210646,1.546029,1.868388,1.546042,1.874998,2.665006,300.000000,New Disjunction,32,2391,222
20.276001,27.227907,27.227332,24.996360,27.227907,30.000000,30.000000,30.000000,1.213601,1.399246,1.752935,1.399258,1.757316,2.042669,300.000000,New Disjunction,32,1327,54
20.580525,28.161871,28.131460,25.174865,28.131460,34.000000,34.000000,34.000000,1.224062,1.565823,1.907261,1.565835,1.915335,2.608250,300.000000,New Disjunction,32,2252,168
20.570922,28.161871,28.161871,25.257181,28.161871,34.000000,34.000000,34.000000,1.204269,1.475315,1.813179,1.475328,1.817864,2.571072,300.000000,New Disjunction,32,2356,206
20.661706,28.161871,27.798952,25.436879,27.798952,34.000000,34.000000,34.000000,1.222739,1.466351,1.822181,1.466362,1.828212,2.584585,300.000000,New Disjunction,32,2414,168
20.307934,27.781206,27.395232,24.728943,27.432575,34.000000,34.000000,34.000000,1.159986,1.563110,1.934818,1.563123,1.942450,2.789542,300.000000,New Disjunction,32,2699,204
20.570922,28.161871,28.160739,25.277758,28.160739,34.000000,34.000000,34.000000,1.204448,1.505353,1.872959,1.505357,1.878112,2.690368,300.000000,New Disjunction,32,2672,210
