lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,22.936206,22.936206,25.254803,25.254803,34.000000,34.000000,34.000000,1.100052,1.437571,1.778537,1.437480,1.784038,2.684928,300.000000,New,8,2751,278
20.432847,22.931467,22.931467,25.303046,25.303046,30.000000,30.000000,30.000000,0.098506,0.208020,0.497600,0.208023,0.506353,0.653873,300.000000,Old,8,880,28
20.581116,22.936206,22.936206,25.181884,25.181997,34.000000,34.000000,34.000000,0.098177,0.381404,0.727753,0.381383,0.733558,1.271793,300.000000,Old,8,2011,184
20.590650,22.936206,22.936206,25.299431,25.300319,34.000000,34.000000,34.000000,0.093964,0.432229,0.783387,0.432242,0.790425,1.322370,300.000000,Old,8,1775,136
20.570922,22.936206,22.936206,24.926654,24.926882,34.000000,34.000000,34.000000,0.094759,0.430265,0.750178,0.430278,0.756857,1.342380,300.000000,Old,8,2094,180
20.276001,22.924269,22.863304,24.996360,24.996360,30.000000,30.000000,30.000000,0.093604,0.279188,0.630718,0.279183,0.635059,0.806982,300.000000,Old,8,1054,32
20.580525,22.936206,22.936206,25.174865,25.175224,34.000000,34.000000,34.000000,0.094817,0.436821,0.775312,0.436833,0.783419,1.373766,300.000000,Old,8,2016,182
20.570922,22.936206,22.936206,25.257181,25.257195,34.000000,34.000000,34.000000,0.093732,0.365286,0.700902,0.365299,0.705556,1.195948,300.000000,Old,8,1619,142
20.661706,22.937569,22.937569,25.436879,25.436879,34.000000,34.000000,34.000000,0.092828,0.334707,0.688442,0.334721,0.694427,1.343226,300.000000,Old,8,2126,192
20.307934,22.280612,22.280612,24.728943,24.728943,34.000000,34.000000,34.000000,0.091098,0.493748,0.862133,0.493762,0.869840,1.734405,300.000000,Old,8,2651,230
20.570922,23.104545,23.100111,25.277758,25.278538,34.000000,34.000000,34.000000,0.098154,0.397377,0.761082,0.397390,0.766236,1.299522,300.000000,Old,8,1966,170
