instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,0,New,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.433533,0.501431,0.555447,0.576462,342,1914,3600.000000,64,6,6,GUROBI,1,2,0,0
10,0,New,64,20.683039,30.168224,29.960347,30.125167,34.000000,34.000000,0.428242,0.490303,0.568836,0.577724,446,2000,3600.000000,64,6,6,GUROBI,1,2,0,0
100,0,New,64,20.873032,29.142018,28.608945,28.973574,33.000000,33.000000,0.385933,0.465931,0.538126,0.540426,409,1881,3600.000000,64,5,5,GUROBI,1,3,0,0
102,0,New,64,20.570922,30.439252,30.311662,30.418237,34.000000,34.000000,0.439632,0.500282,0.522315,0.556522,236,1496,3600.000000,64,6,6,GUROBI,1,2,0,0
104,0,New,64,21.136402,30.243235,30.039902,30.186530,34.000000,34.000000,0.470325,0.530742,0.592891,0.645922,512,2517,3600.000000,64,7,7,GUROBI,1,2,0,0
105,0,New,64,22.082978,29.906103,29.843709,30.099769,33.000000,33.000000,0.393323,0.457335,0.489431,0.494640,235,1075,3600.000000,64,5,5,GUROBI,1,4,0,0
106,0,New,64,20.138969,29.773519,29.383401,29.455520,34.000000,34.000000,0.444075,0.506975,0.566774,0.567902,326,1599,3600.000000,64,5,5,GUROBI,1,3,0,0
11,0,New,64,21.894326,29.984525,29.415856,29.693378,34.000000,34.000000,0.415152,0.504984,0.512475,0.544138,174,1117,3600.000000,64,6,6,GUROBI,1,6,0,0
110,0,New,64,20.375376,29.373092,28.941076,29.169439,34.000000,34.000000,0.449325,0.517880,0.551559,0.577764,330,1541,3600.000000,64,6,6,GUROBI,1,3,0,0
111,0,New,64,21.036368,29.773519,29.703297,29.803281,34.000000,34.000000,0.447739,0.506626,0.591038,0.595093,413,1963,3600.000000,64,6,6,GUROBI,1,3,0,0
112,0,New,64,19.220803,28.314286,28.314286,28.788906,31.000000,31.000000,0.441585,0.511317,0.541145,0.541208,137,797,3600.000000,64,6,6,GUROBI,1,3,0,0
114,0,New,64,21.621435,29.924883,29.341447,29.759039,34.000000,34.000000,0.435199,0.510855,0.515629,0.541574,119,829,3600.000000,66,6,6,GUROBI,1,5,0,0
116,0,New,64,19.790037,29.329582,29.242722,29.358700,34.000000,34.000000,0.476890,0.537252,0.590691,0.607232,263,1492,3600.000000,64,7,7,GUROBI,1,7,0,0
117,0,New,64,20.394534,29.822642,29.809826,29.998452,31.000000,31.000000,0.461357,0.499918,0.461357,0.500334,1,59,3600.000000,64,7,7,GUROBI,1,9,0,0
119,0,New,64,20.881058,29.169439,29.166698,29.693453,34.000000,34.000000,0.407309,0.462170,0.515078,0.529775,335,1627,3600.000000,64,6,6,GUROBI,1,10,0,0
120,0,New,64,20.701202,29.411074,29.139604,29.322994,34.000000,34.000000,0.432699,0.495462,0.563772,0.565118,318,1763,3600.000000,64,6,6,GUROBI,1,2,0,0
121,0,New,64,20.764102,29.495362,29.087199,29.329482,34.000000,34.000000,0.420290,0.490338,0.552314,0.562950,359,1804,3600.000000,64,6,6,GUROBI,1,12,0,0
127,0,New,64,21.374788,30.276423,29.901892,30.196786,34.000000,34.000000,0.417006,0.482432,0.534240,0.534960,230,1367,3600.000000,64,6,6,GUROBI,1,8,0,0
129,0,New,64,20.184430,28.819057,28.814969,29.072525,34.000000,34.000000,0.432676,0.488900,0.536719,0.545955,241,1249,3600.000000,64,6,6,GUROBI,1,4,0,0
13,0,New,64,21.430520,30.984026,30.959724,31.249196,34.000000,34.000000,0.443763,0.509874,0.592658,0.593891,405,1963,3600.000000,64,6,6,GUROBI,1,5,0,0
130,0,New,64,20.772726,28.549212,28.549212,29.146002,34.000000,34.000000,0.427455,0.496203,0.523625,0.545065,284,1387,3600.000000,65,6,6,GUROBI,1,10,0,0
131,0,New,64,20.360338,28.352060,27.815886,28.307869,33.000000,33.000000,0.399668,0.460062,0.493707,0.507649,247,1240,3600.000000,64,6,6,GUROBI,1,9,0,0
132,0,New,64,20.295323,28.151163,27.837554,28.194834,34.000000,34.000000,0.456278,0.526038,0.569731,0.590868,286,1594,3600.000000,64,7,7,GUROBI,1,9,0,0
135,0,New,64,21.201484,30.168224,29.743707,30.061943,34.000000,34.000000,0.434203,0.496227,0.546155,0.559305,274,1558,3600.000000,64,6,6,GUROBI,1,3,0,0
146,0,New,64,20.570922,29.432466,29.273319,29.560084,33.000000,33.000000,0.457078,0.540633,0.565315,0.583933,222,1237,3600.000000,64,6,6,GUROBI,1,1,0,0
15,0,New,64,20.411408,26.567671,26.382298,27.173119,34.000000,34.000000,0.414575,0.481372,0.532915,0.535909,212,1212,3600.000000,64,6,6,GUROBI,1,9,0,0
150,0,New,64,21.478005,29.809211,29.470312,29.668746,34.000000,34.000000,0.395072,0.454812,0.506690,0.520855,370,1759,3600.000000,64,5,5,GUROBI,1,5,0,0
155,0,New,64,20.268671,30.276423,30.237881,30.377713,33.000000,33.000000,0.433742,0.487575,0.514519,0.543426,266,1539,3600.000000,64,6,6,GUROBI,1,2,0,0
156,0,New,64,19.112733,27.901209,27.676940,28.003079,31.000000,31.000000,0.407618,0.485311,0.548678,0.551338,306,1585,3600.000000,64,6,6,GUROBI,1,7,0,0
157,0,New,64,20.366546,28.976626,28.822157,29.048595,33.000000,33.000000,0.432963,0.501662,0.556640,0.567945,343,1727,3600.000000,64,6,6,GUROBI,1,8,0,0
