instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,2,None,16,20.570922,20.570922,20.570922,26.277380,34.000000,34.000000,0.000004,0.152710,0.197536,0.223791,342,1882,3600.000000,0,0,0,GUROBI,1,0,0,0
1,2,None,16,20.422760,20.422760,20.422760,25.788598,34.000000,34.000000,0.000004,0.085824,0.136086,0.138014,254,1315,3600.000000,0,0,0,GUROBI,1,0,0,0
10,2,None,16,20.119190,20.119190,20.119190,24.835049,34.000000,34.000000,0.000002,0.087877,0.138811,0.148776,295,1589,3600.000000,0,0,0,GUROBI,1,0,0,0
100,2,None,16,20.570922,20.570922,20.570922,26.440981,34.000000,34.000000,0.000002,0.103909,0.133140,0.138311,174,1045,3600.000000,0,0,0,GUROBI,1,0,0,0
101,2,None,16,20.570922,20.570922,20.570922,25.657823,34.000000,34.000000,0.000002,0.097959,0.241852,0.243170,709,3216,3600.000000,0,0,0,GUROBI,1,0,0,0
102,2,None,16,20.579477,20.579477,20.579477,25.209365,34.000000,34.000000,0.000004,0.103246,0.135974,0.153474,311,1446,3600.000000,0,0,0,GUROBI,1,0,0,0
103,2,None,16,20.570922,20.570922,20.570922,26.277380,34.000000,34.000000,0.000002,0.142984,0.187573,0.213755,342,1882,3600.000000,0,0,0,GUROBI,1,0,0,0
104,2,None,16,20.569256,20.569256,20.569256,26.218029,34.000000,34.000000,0.000001,0.109557,0.135024,0.200366,440,2347,3600.000000,0,0,0,GUROBI,1,0,0,0
105,2,None,16,20.657894,20.657894,20.657894,26.169910,34.000000,34.000000,0.000002,0.121061,0.192516,0.204969,369,1947,3600.000000,0,0,0,GUROBI,1,0,0,0
106,2,None,16,20.570922,20.570922,20.570922,25.906908,34.000000,34.000000,0.000001,0.099480,0.142790,0.147724,244,1291,3600.000000,0,0,0,GUROBI,1,0,0,0
107,2,None,16,20.570922,20.570922,20.570922,25.895940,34.000000,34.000000,0.000002,0.108490,0.167408,0.175013,351,1842,3600.000000,0,0,0,GUROBI,1,0,0,0
108,2,None,16,20.518555,20.518555,20.518555,25.754144,34.000000,34.000000,0.000002,0.128034,0.162428,0.185757,338,1629,3600.000000,0,0,0,GUROBI,1,0,0,0
109,2,None,16,20.570922,20.570922,20.570922,25.568240,34.000000,34.000000,0.000002,0.085626,0.170753,0.170927,418,2148,3600.000000,0,0,0,GUROBI,1,0,0,0
11,2,None,16,20.570922,20.570922,20.570922,26.490668,34.000000,34.000000,0.000002,0.123649,0.149830,0.180630,290,1582,3600.000000,0,0,0,GUROBI,1,0,0,0
110,2,None,16,20.570922,20.570922,20.570922,25.730556,34.000000,34.000000,0.000002,0.069948,0.161026,0.162997,577,2406,3600.000000,0,0,0,GUROBI,1,0,0,0
