lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,20.570922,20.570922,25.254803,25.254803,34.000000,34.000000,34.000000,0.037821,1.168502,1.507985,1.168366,1.513441,2.112003,300.000000,None,8,2021,186
21.552619,21.552619,21.552619,26.063501,26.063501,35.000000,35.000000,35.000000,0.001837,0.351736,0.701542,0.351749,0.706941,1.367503,300.000000,None,8,2143,216
20.529481,20.529481,20.529481,25.287654,25.287654,35.000000,35.000000,35.000000,0.001932,0.309013,0.595125,0.309028,0.603400,1.312194,300.000000,None,8,2134,196
19.570922,19.570922,19.570922,24.235232,24.235232,33.000000,33.000000,33.000000,0.002843,0.254164,0.604604,0.254175,0.610984,1.206024,300.000000,None,8,2105,194
19.570922,19.570922,19.570922,24.235232,24.235232,33.000000,33.000000,33.000000,0.002120,0.225969,0.576986,0.225983,0.583434,1.093394,300.000000,None,8,1731,126
20.220316,20.220316,20.220316,24.473369,24.473369,34.000000,34.000000,34.000000,0.001829,0.291181,0.637259,0.291192,0.643879,1.422029,300.000000,None,8,2379,240
20.670372,20.670372,20.670372,25.529813,25.529813,34.000000,34.000000,34.000000,0.003589,0.331549,0.710902,0.331554,0.719167,1.182597,300.000000,None,8,1746,146
21.573782,21.573782,21.573782,26.447208,26.447208,35.000000,35.000000,35.000000,0.002361,0.344203,0.702053,0.344217,0.708500,1.284001,300.000000,None,8,1950,158
21.570922,21.570922,21.570922,25.640900,25.640900,35.000000,35.000000,35.000000,0.001877,0.340235,0.634780,0.340245,0.640809,1.141235,300.000000,None,8,1667,142
20.595282,20.595282,20.595282,24.918191,24.918191,34.000000,34.000000,34.000000,0.002070,0.252804,0.491100,0.252818,0.498618,1.046605,300.000000,None,8,1775,168
20.570922,20.570922,20.570922,25.036275,25.036275,34.000000,35.000000,34.000000,0.001962,0.242285,0.583860,0.242297,0.589468,1.167301,300.000000,None,8,2061,160
