instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,20.570922,20.570922,20.570922,26.469830,34.000000,34.000000,0.000002,0.152549,0.264633,0.264941,551,2781,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,21.051632,21.051632,21.051632,25.900727,34.500000,34.500000,0.000003,0.084380,0.136855,0.145463,336,1640,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,20.468290,20.468290,20.468290,26.286127,34.000000,34.000000,0.000001,0.122774,0.185908,0.200865,382,1936,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,20.984434,20.984434,20.984434,25.934148,34.500000,34.500000,0.000003,0.113898,0.151459,0.157705,207,1281,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,20.722160,20.722160,20.722160,25.592731,33.500000,33.500000,0.000001,0.117171,0.150420,0.162129,218,1276,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,20.570922,20.570922,20.570922,25.961843,34.000000,34.000000,0.000001,0.112732,0.155932,0.156623,280,1294,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,20.570922,20.570922,20.570922,26.600914,34.000000,34.000000,0.000001,0.149178,0.181327,0.206242,235,1533,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,20.570922,20.570922,20.570922,26.294536,34.500000,34.500000,0.000002,0.110819,0.159478,0.163454,251,1466,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,20.570922,20.570922,20.570922,25.280080,34.000000,34.000000,0.000002,0.079225,0.109422,0.120207,187,1053,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,21.288782,21.288782,21.288782,26.484178,35.000000,35.000000,0.000002,0.086369,0.190256,0.209687,683,2987,3600.000000,0,0,0,GUROBI,1,0,0,0
