instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,4,None,64,20.570922,20.570922,20.570922,26.468203,34.000000,34.000000,0.000003,0.157016,0.197826,0.203330,253,1475,3600.000000,0,0,0,GUROBI,1,0,0,0
1,4,None,64,21.061503,21.061503,21.061503,26.614358,31.000000,31.000000,0.000004,0.111581,0.153179,0.156286,224,1194,3600.000000,0,0,0,GUROBI,1,0,0,0
2,4,None,64,20.683039,20.683039,20.683039,25.349513,34.000000,34.000000,0.000002,0.083646,0.189620,0.194365,542,2564,3600.000000,0,0,0,GUROBI,1,0,0,0
3,4,None,64,20.873032,20.873032,20.873032,26.545826,33.000000,33.000000,0.000001,0.127217,0.191452,0.192881,323,1803,3600.000000,0,0,0,GUROBI,1,0,0,0
4,4,None,64,20.723938,20.723938,20.723938,26.101650,31.000000,31.000000,0.000003,0.103062,0.116997,0.119663,92,547,3600.000000,0,0,0,GUROBI,1,0,0,0
5,4,None,64,20.570922,20.570922,20.570922,26.417347,34.000000,34.000000,0.000004,0.101009,0.128845,0.151877,255,1465,3600.000000,0,0,0,GUROBI,1,0,0,0
6,4,None,64,19.936227,19.936227,19.936227,25.586556,34.000000,34.000000,0.000003,0.089599,0.138680,0.155322,391,1878,3600.000000,0,0,0,GUROBI,1,0,0,0
7,4,None,64,21.136402,21.136402,21.136402,25.514852,34.000000,34.000000,0.000003,0.109117,0.135802,0.157583,237,1328,3600.000000,0,0,0,GUROBI,1,0,0,0
8,4,None,64,22.082978,22.082978,22.082978,27.064774,33.000000,33.000000,0.000003,0.092579,0.117088,0.119533,141,837,3600.000000,0,0,0,GUROBI,1,0,0,0
9,4,None,64,20.138969,20.138969,20.138969,26.341322,34.000000,34.000000,0.000001,0.155253,0.160440,0.191329,183,1227,3600.000000,0,0,0,GUROBI,1,0,0,0
10,4,None,64,18.821291,18.821291,18.821291,24.878957,33.000000,33.000000,0.000003,0.095346,0.150331,0.154831,302,1660,3600.000000,0,0,0,GUROBI,1,0,0,0
11,4,None,64,20.876272,20.876272,20.876272,25.921541,31.000000,31.000000,0.000002,0.116500,0.144381,0.148057,124,884,3600.000000,0,0,0,GUROBI,1,0,0,0
12,4,None,64,21.773928,21.773928,21.773928,27.235204,32.000000,32.000000,0.000004,0.100823,0.122958,0.124575,94,681,3600.000000,0,0,0,GUROBI,1,0,0,0
13,4,None,64,21.894326,21.894326,21.894326,26.416296,34.000000,34.000000,0.000004,0.081132,0.111066,0.122253,240,1201,3600.000000,0,0,0,GUROBI,1,0,0,0
14,4,None,64,20.375376,20.375376,20.375376,25.969248,34.000000,34.000000,0.000004,0.137655,0.210905,0.221945,347,2084,3600.000000,0,0,0,GUROBI,1,0,0,0
15,4,None,64,21.036368,21.036368,21.036368,25.963258,34.000000,34.000000,0.000003,0.078561,0.086916,0.109636,147,929,3600.000000,0,0,0,GUROBI,1,0,0,0
16,4,None,64,19.220803,19.220803,19.220803,24.157758,31.000000,31.000000,0.000001,0.079286,0.120235,0.121400,226,1135,3600.000000,0,0,0,GUROBI,1,0,0,0
17,4,None,64,20.792543,20.792543,20.792543,25.233775,33.000000,33.000000,0.000001,0.112579,0.133618,0.158830,221,1321,3600.000000,0,0,0,GUROBI,1,0,0,0
18,4,None,64,21.621435,21.621435,21.621435,26.576071,34.000000,34.000000,0.000003,0.130701,0.185671,0.218085,486,2240,3600.000000,0,0,0,GUROBI,1,0,0,0
19,4,None,64,20.705408,20.705408,20.705408,26.091601,30.000000,30.000000,0.000004,0.110651,0.131698,0.131761,122,668,3600.000000,0,0,0,GUROBI,1,0,0,0
20,4,None,64,19.790037,19.790037,19.790037,24.587003,34.000000,34.000000,0.000001,0.081059,0.126214,0.136548,303,1566,3600.000000,0,0,0,GUROBI,1,0,0,0
21,4,None,64,20.394534,20.394534,20.394534,26.209925,31.000000,31.000000,0.000004,0.108292,0.138940,0.143570,203,1004,3600.000000,0,0,0,GUROBI,1,0,0,0
