instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,4,New,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.435145,0.502230,0.556291,0.577388,342,1914,3600.000000,64,6,6,GUROBI,1,2,0,0
1,4,Old,64,20.984434,30.379719,30.213920,30.384869,34.500000,34.500000,0.196417,0.263386,0.298126,0.325899,268,1598,3600.000000,64,6,0,GUROBI,1,2,0,0
10,4,Old,64,20.859355,30.327890,30.169444,30.366720,35.000000,35.000000,0.212235,0.266495,0.343231,0.358967,481,2166,3600.000000,64,6,0,GUROBI,1,2,0,0
100,4,Old,64,20.670372,30.168224,29.691987,29.799936,34.000000,34.000000,0.218605,0.289827,0.345424,0.368678,374,1889,3600.000000,64,6,0,GUROBI,1,2,0,0
101,4,Old,64,20.570922,29.771383,29.282284,29.479155,34.000000,34.000000,0.201594,0.271342,0.278688,0.321958,180,1315,3600.000000,64,6,0,GUROBI,1,2,0,0
102,4,Old,64,20.570922,30.168224,29.773479,29.939163,34.000000,34.000000,0.212089,0.281903,0.319738,0.329797,201,1243,3600.000000,64,6,0,GUROBI,1,2,0,0
103,4,Old,64,21.034315,30.377857,30.245373,30.390306,34.500000,34.500000,0.202664,0.266897,0.409660,0.416675,683,3260,3600.000000,64,6,0,GUROBI,1,2,0,0
104,4,Old,64,20.589544,29.879719,29.792505,29.952833,33.500000,33.500000,0.199779,0.266717,0.295226,0.318122,221,1319,3600.000000,64,6,0,GUROBI,1,2,0,0
105,4,Old,64,21.570922,31.168224,30.946779,31.055009,35.000000,35.000000,0.221573,0.294221,0.358489,0.373655,341,1860,3600.000000,64,6,0,GUROBI,1,2,0,0
106,4,Old,64,20.570922,30.168224,29.985450,30.077957,34.000000,34.000000,0.213339,0.271389,0.364059,0.369204,490,2371,3600.000000,64,6,0,GUROBI,1,2,0,0
107,4,Old,64,21.070922,30.668224,30.173559,30.294474,34.500000,34.500000,0.205665,0.266923,0.310810,0.332031,290,1410,3600.000000,64,6,0,GUROBI,1,2,0,0
108,4,Old,64,19.570922,29.327890,28.778348,28.932215,33.000000,33.000000,0.208256,0.281473,0.333055,0.355205,309,1883,3600.000000,64,6,0,GUROBI,1,2,0,0
109,4,Old,64,21.070922,30.344828,30.264290,30.308732,34.500000,34.500000,0.206107,0.258983,0.294863,0.345328,388,2081,3600.000000,64,6,0,GUROBI,1,2,0,0
11,4,Old,64,20.408269,29.963423,29.718309,29.803257,34.000000,34.000000,0.218218,0.277195,0.343721,0.345696,303,1687,3600.000000,64,6,0,GUROBI,1,2,0,0
110,4,Old,64,20.670372,30.168224,29.829494,29.893213,34.000000,34.000000,0.217688,0.282832,0.373447,0.383208,443,2283,3600.000000,64,6,0,GUROBI,1,2,0,0
111,4,Old,64,19.763965,29.168224,28.897618,29.082332,33.000000,33.000000,0.219215,0.290253,0.353061,0.355700,327,1691,3600.000000,64,6,0,GUROBI,1,2,0,0
112,4,Old,64,20.409089,29.906542,29.701799,29.754215,34.000000,34.000000,0.214385,0.264508,0.315076,0.332608,285,1590,3600.000000,64,6,0,GUROBI,1,2,0,0
113,4,Old,64,21.070922,30.668224,30.232514,30.355807,34.500000,34.500000,0.217322,0.284878,0.326012,0.349476,298,1616,3600.000000,64,6,0,GUROBI,1,2,0,0
114,4,Old,64,20.524059,30.013224,29.772556,29.835036,34.000000,34.000000,0.237160,0.286909,0.341676,0.354961,319,1601,3600.000000,64,7,0,GUROBI,1,2,0,0
115,4,Old,64,20.589544,30.168224,30.004438,30.039342,34.000000,34.000000,0.213446,0.265585,0.308404,0.319059,221,1251,3600.000000,64,6,0,GUROBI,1,2,0,0
116,4,Old,64,21.070922,30.668224,30.360100,30.458094,34.500000,34.500000,0.208445,0.269375,0.321645,0.346538,399,1888,3600.000000,64,6,0,GUROBI,1,2,0,0
117,4,Old,64,20.559083,29.758527,29.170797,29.485933,34.000000,34.000000,0.213679,0.282816,0.311422,0.336357,297,1411,3600.000000,64,6,0,GUROBI,1,2,0,0
118,4,Old,64,20.070922,29.844873,29.508279,29.575178,34.000000,34.000000,0.207843,0.260292,0.322672,0.334064,435,1894,3600.000000,64,6,0,GUROBI,1,2,0,0
119,4,Old,64,20.722160,30.376812,29.840025,30.042623,34.000000,34.000000,0.209440,0.274671,0.324226,0.357134,368,1960,3600.000000,64,6,0,GUROBI,1,2,0,0
12,4,Old,64,20.172424,29.668224,29.380708,29.564611,33.500000,33.500000,0.208074,0.270296,0.368852,0.385331,547,2690,3600.000000,64,6,0,GUROBI,1,2,0,0
120,4,Old,64,20.853041,30.327890,30.069811,30.280242,34.500000,34.500000,0.209172,0.272228,0.286506,0.329114,213,1435,3600.000000,64,6,0,GUROBI,1,2,0,0
121,4,Old,64,20.559083,29.898551,29.557372,29.796034,34.000000,34.000000,0.224272,0.290861,0.337966,0.352364,265,1610,3600.000000,64,6,0,GUROBI,1,2,0,0
122,4,Old,64,20.559083,29.898551,29.669258,29.735339,34.000000,34.000000,0.200187,0.255037,0.269121,0.304129,235,1327,3600.000000,64,6,0,GUROBI,1,2,0,0
123,4,Old,64,20.070922,29.827890,29.403184,29.640509,33.500000,33.500000,0.212318,0.268790,0.338088,0.351970,446,2102,3600.000000,64,6,0,GUROBI,1,2,0,0
124,4,Old,64,20.722160,30.173053,29.549214,29.813832,34.000000,34.000000,0.220168,0.300438,0.333287,0.361956,278,1549,3600.000000,64,6,0,GUROBI,1,2,0,0
125,4,Old,64,20.689603,29.898551,29.595299,29.868820,34.000000,34.000000,0.239216,0.302524,0.318035,0.346368,200,1202,3600.000000,64,7,0,GUROBI,1,2,0,0
126,4,Old,64,20.570922,30.131680,29.649608,29.931831,34.500000,34.500000,0.212694,0.270378,0.328642,0.358096,430,2082,3600.000000,64,6,0,GUROBI,1,2,0,0
127,4,Old,64,20.551632,30.168224,29.816691,29.933356,34.000000,34.000000,0.230377,0.290526,0.347188,0.359475,309,1753,3600.000000,64,6,0,GUROBI,1,2,0,0
128,4,Old,64,20.559083,29.898551,29.802497,29.882643,34.000000,34.000000,0.211568,0.263299,0.298983,0.322188,301,1577,3600.000000,64,6,0,GUROBI,1,2,0,0
129,4,Old,64,20.570922,30.168224,29.816809,29.946055,34.000000,34.000000,0.207750,0.271561,0.281529,0.322677,211,1371,3600.000000,64,6,0,GUROBI,1,2,0,0
13,4,Old,64,20.686354,30.168224,29.885495,30.103664,34.000000,34.000000,0.227952,0.285392,0.369266,0.369331,421,1983,3600.000000,64,7,0,GUROBI,1,2,0,0
130,4,Old,64,20.263965,29.668224,29.515934,29.640006,33.500000,33.500000,0.214125,0.263521,0.345872,0.349920,418,2105,3600.000000,64,6,0,GUROBI,1,2,0,0
131,4,Old,64,20.070922,29.484651,29.191399,29.355576,33.500000,33.500000,0.203834,0.267847,0.374346,0.397990,663,2879,3600.000000,64,6,0,GUROBI,1,2,0,0
132,4,Old,64,21.570922,30.844828,30.825598,30.887995,35.000000,35.000000,0.232402,0.286871,0.331876,0.360679,307,1872,3600.000000,64,6,0,GUROBI,1,2,0,0
133,4,Old,64,20.222160,29.876812,29.342899,29.575692,33.500000,33.500000,0.227863,0.298117,0.394104,0.395795,397,2263,3600.000000,64,6,0,GUROBI,1,2,0,0
134,4,Old,64,20.570922,30.377604,30.091420,30.216713,34.500000,34.500000,0.205999,0.277153,0.306459,0.339279,251,1514,3600.000000,64,6,0,GUROBI,1,2,0,0
135,4,Old,64,20.589544,30.168224,29.836185,29.999632,34.000000,34.000000,0.219266,0.289071,0.393770,0.413225,609,2857,3600.000000,64,6,0,GUROBI,1,2,0,0
136,4,Old,64,19.608348,28.906542,28.506563,28.741465,33.000000,33.000000,0.222263,0.284047,0.310169,0.335891,219,1317,3600.000000,64,6,0,GUROBI,1,2,0,0
137,4,Old,64,20.517771,29.706897,29.614722,29.731345,33.500000,33.500000,0.226660,0.291799,0.382817,0.400033,498,2400,3600.000000,64,6,0,GUROBI,1,2,0,0
138,4,Old,64,20.017771,28.668224,28.665622,28.769080,32.500000,32.500000,0.223103,0.287800,0.305382,0.339678,239,1351,3600.000000,64,6,0,GUROBI,1,2,0,0
139,4,Old,64,19.908269,29.327890,28.981734,29.208319,33.500000,33.500000,0.214006,0.275708,0.334466,0.351049,397,1920,3600.000000,64,6,0,GUROBI,1,2,0,0
14,4,Old,64,20.551632,30.168224,29.746430,29.873653,34.000000,34.000000,0.210393,0.281020,0.337528,0.354449,357,1784,3600.000000,64,6,0,GUROBI,1,2,0,0
140,4,Old,64,20.546550,29.898551,29.544070,29.714608,34.000000,34.000000,0.215935,0.269975,0.299601,0.341319,265,1620,3600.000000,64,6,0,GUROBI,1,2,0,0
141,4,Old,64,20.722160,30.376812,29.939695,30.156071,34.000000,34.000000,0.214765,0.278199,0.283616,0.323682,180,1109,3600.000000,64,6,0,GUROBI,1,2,0,0
142,4,Old,64,20.570922,29.877857,29.619766,29.807695,33.500000,33.500000,0.214645,0.276231,0.391102,0.397460,554,2656,3600.000000,64,6,0,GUROBI,1,2,0,0
143,4,Old,64,20.409089,29.836089,29.592622,29.720097,34.000000,34.000000,0.209113,0.263710,0.310097,0.331821,328,1716,3600.000000,64,6,0,GUROBI,1,2,0,0
144,4,Old,64,20.069559,29.376812,29.038388,29.181811,33.000000,33.000000,0.218153,0.275599,0.306919,0.326807,229,1331,3600.000000,64,6,0,GUROBI,1,2,0,0
145,4,Old,64,21.270160,30.377857,30.245202,30.438024,35.000000,35.000000,0.194415,0.250291,0.319575,0.349355,473,2229,3600.000000,64,6,0,GUROBI,1,2,0,0
146,4,Old,64,20.570922,30.168224,29.827561,29.932043,34.000000,34.000000,0.206120,0.273198,0.346716,0.350248,337,1782,3600.000000,64,6,0,GUROBI,1,2,0,0
147,4,Old,64,20.570922,30.168224,29.634627,29.867241,34.000000,34.000000,0.211729,0.288860,0.308356,0.341965,211,1342,3600.000000,64,6,0,GUROBI,1,2,0,0
148,4,Old,64,20.573782,30.206897,29.702005,29.886484,34.000000,34.000000,0.222632,0.278922,0.317168,0.338913,235,1505,3600.000000,64,6,0,GUROBI,1,2,0,0
149,4,Old,64,20.559083,29.898551,29.502735,29.705559,34.000000,34.000000,0.217777,0.276187,0.342877,0.358196,373,2007,3600.000000,64,6,0,GUROBI,1,2,0,0
15,4,Old,64,20.570922,30.085975,29.826917,29.939612,34.000000,34.000000,0.213294,0.284081,0.349190,0.349264,260,1621,3600.000000,64,6,0,GUROBI,1,2,0,0
150,4,Old,64,21.222160,30.635514,30.554271,30.640950,34.500000,34.500000,0.218063,0.263455,0.319545,0.331073,298,1591,3600.000000,64,6,0,GUROBI,1,2,0,0
151,4,Old,64,20.073782,29.516923,29.112121,29.417143,33.500000,33.500000,0.212931,0.292160,0.319626,0.348680,231,1432,3600.000000,64,6,0,GUROBI,1,2,0,0
152,4,Old,64,20.570922,29.877857,29.662099,29.794341,33.500000,33.500000,0.210093,0.270843,0.327544,0.328704,224,1504,3600.000000,64,6,0,GUROBI,1,2,0,0
153,4,Old,64,20.570922,30.168224,29.732885,29.865510,34.000000,34.000000,0.213702,0.291450,0.354922,0.372611,371,1860,3600.000000,64,6,0,GUROBI,1,2,0,0
154,4,Old,64,20.172424,29.668224,29.470794,29.605521,33.500000,33.500000,0.210968,0.278405,0.325352,0.346930,380,1807,3600.000000,64,6,0,GUROBI,1,2,0,0
155,4,Old,64,20.059083,29.398551,29.066972,29.254149,33.500000,33.500000,0.207931,0.267619,0.320978,0.337687,304,1806,3600.000000,64,6,0,GUROBI,1,2,0,0
156,4,Old,64,21.570922,30.844828,30.803174,30.918976,35.000000,35.000000,0.219122,0.287034,0.394632,0.409515,548,2733,3600.000000,64,6,0,GUROBI,1,2,0,0
157,4,Old,64,20.414019,29.585975,29.350356,29.577917,34.000000,34.000000,0.225621,0.294965,0.313232,0.342032,232,1282,3600.000000,64,6,0,GUROBI,1,2,0,0
158,4,Old,64,20.570922,30.480405,29.989769,30.151801,35.000000,35.000000,0.208903,0.273703,0.336951,0.361801,434,2074,3600.000000,64,6,0,GUROBI,1,2,0,0
159,4,Old,64,20.551632,30.168224,29.889776,30.001098,34.000000,34.000000,0.216257,0.285207,0.397352,0.403250,556,2616,3600.000000,64,6,0,GUROBI,1,2,0,0
16,4,Old,64,20.166674,29.398551,28.955754,29.226189,33.500000,33.500000,0.202185,0.272219,0.360121,0.371157,468,2286,3600.000000,64,6,0,GUROBI,1,2,0,0
160,4,Old,64,20.570922,30.168224,29.838039,30.049149,34.000000,34.000000,0.213624,0.269130,0.299037,0.373478,499,2387,3600.000000,64,6,0,GUROBI,1,2,0,0
161,4,Old,64,20.551632,30.206897,29.645674,29.781098,34.000000,34.000000,0.200270,0.266539,0.320491,0.334057,285,1625,3600.000000,64,6,0,GUROBI,1,2,0,0
162,4,Old,64,21.468290,30.877857,30.704071,30.810001,35.000000,35.000000,0.219960,0.277037,0.296544,0.329539,209,1266,3600.000000,64,6,0,GUROBI,1,2,0,0
163,4,Old,64,19.517771,28.876812,28.554740,28.698317,32.500000,32.500000,0.205000,0.268065,0.314116,0.357178,419,2024,3600.000000,64,6,0,GUROBI,1,2,0,0
164,4,Old,64,20.407799,29.915710,29.900424,29.975089,34.000000,34.000000,0.227063,0.279578,0.328056,0.354422,363,1812,3600.000000,64,6,0,GUROBI,1,2,0,0
165,4,Old,64,20.570922,30.131680,29.900180,30.106014,34.500000,34.500000,0.215295,0.279314,0.291820,0.336452,257,1418,3600.000000,64,6,0,GUROBI,1,2,0,0
166,4,Old,64,20.722160,30.376812,29.987923,30.152785,34.500000,34.500000,0.211451,0.278297,0.346818,0.361346,410,1960,3600.000000,64,6,0,GUROBI,1,2,0,0
167,4,Old,64,20.409089,29.827890,29.456516,29.632742,33.500000,33.500000,0.222562,0.299870,0.349684,0.372536,394,1849,3600.000000,64,6,0,GUROBI,1,2,0,0
168,4,Old,64,20.570922,29.984651,29.662158,29.770859,34.000000,34.000000,0.208800,0.277127,0.361799,0.366821,467,2302,3600.000000,64,6,0,GUROBI,1,2,0,0
169,4,Old,64,20.172424,29.668224,29.374145,29.568550,33.500000,33.500000,0.200874,0.250657,0.312945,0.321020,305,1643,3600.000000,64,6,0,GUROBI,1,2,0,0
17,4,Old,64,20.871663,30.327890,30.008053,30.183061,34.500000,34.500000,0.215735,0.284095,0.310887,0.340712,270,1527,3600.000000,64,6,0,GUROBI,1,2,0,0
170,4,Old,64,21.070922,30.668224,30.488115,30.612733,34.500000,34.500000,0.219420,0.277155,0.285162,0.320001,170,1146,3600.000000,64,6,0,GUROBI,1,2,0,0
171,4,Old,64,20.371663,29.827890,29.620503,29.770002,34.000000,34.000000,0.210102,0.265042,0.336971,0.360606,532,2399,3600.000000,64,6,0,GUROBI,1,2,0,0
172,4,Old,64,20.524059,30.168224,29.792362,29.924375,34.000000,34.000000,0.244198,0.297087,0.408810,0.410378,510,2483,3600.000000,64,7,0,GUROBI,1,2,0,0
173,4,Old,64,20.570922,30.168224,29.918535,30.163566,34.500000,34.500000,0.214246,0.273156,0.329046,0.346395,320,1653,3600.000000,64,6,0,GUROBI,1,2,0,0
174,4,Old,64,20.517771,29.668224,29.345298,29.445228,33.500000,33.500000,0.216631,0.264692,0.318666,0.320204,252,1373,3600.000000,64,6,0,GUROBI,1,2,0,0
175,4,Old,64,20.570922,30.344873,29.889249,30.148761,34.500000,34.500000,0.210010,0.274960,0.350638,0.354586,406,2123,3600.000000,64,6,0,GUROBI,1,2,0,0
176,4,Old,64,20.570922,29.975825,29.619407,29.913553,33.500000,33.500000,0.193114,0.250016,0.308524,0.313819,333,1575,3600.000000,64,6,0,GUROBI,1,2,0,0
177,4,Old,64,20.559083,29.898551,29.600192,29.894566,34.000000,34.000000,0.203435,0.265330,0.341204,0.345331,336,1960,3600.000000,64,6,0,GUROBI,1,2,0,0
