instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,20.570922,25.881188,25.708479,27.055298,34.000000,34.000000,0.113655,0.216569,0.271860,0.293806,390,2036,3600.000000,16,6,6,GUROBI,1,0,0,0
1,Farkas,16,19.711827,24.039604,23.864258,25.483406,30.000000,30.000000,0.023797,0.129722,0.137496,0.143786,61,529,3600.000000,16,6,0,GUROBI,1,0,0,0
2,Farkas,16,21.259553,26.019802,25.510305,27.221984,34.000000,34.000000,0.021980,0.119627,0.147688,0.155528,186,1113,3600.000000,16,6,0,GUROBI,1,0,0,0
3,Farkas,16,22.028734,27.675795,26.010209,27.426006,34.000000,34.000000,0.021363,0.131791,0.197535,0.201319,401,1975,3600.000000,16,6,0,GUROBI,1,0,0,0
4,Farkas,16,21.330077,24.821782,24.733740,27.392073,34.000000,34.000000,0.021951,0.139209,0.194514,0.199329,327,1664,3600.000000,16,6,0,GUROBI,1,0,0,0
5,Farkas,16,22.162113,27.346535,25.970170,27.518731,34.000000,34.000000,0.023289,0.106447,0.176294,0.177334,324,1713,3600.000000,16,6,0,GUROBI,1,0,0,0
6,Farkas,16,21.081657,26.158416,25.899256,27.398656,34.000000,34.000000,0.021593,0.113434,0.138246,0.157597,219,1233,3600.000000,16,6,0,GUROBI,1,0,0,0
7,Farkas,16,21.047360,25.930693,25.776108,26.883011,34.000000,34.000000,0.019511,0.141266,0.220828,0.223515,390,2096,3600.000000,16,6,0,GUROBI,1,0,0,0
8,Farkas,16,20.857647,26.663366,24.902422,26.495982,31.000000,31.000000,0.019672,0.125840,0.149938,0.156981,187,961,3600.000000,16,6,0,GUROBI,1,0,0,0
9,Farkas,16,19.287942,24.039604,23.492091,26.169726,30.000000,30.000000,0.022587,0.142510,0.173712,0.176156,165,1086,3600.000000,16,6,0,GUROBI,1,0,0,0
10,Farkas,16,20.616289,25.425743,24.823234,26.162508,30.000000,30.000000,0.019707,0.092704,0.121054,0.121116,163,863,3600.000000,16,6,0,GUROBI,1,0,0,0
11,Farkas,16,20.296297,25.257426,24.825892,25.927430,34.000000,34.000000,0.020661,0.118290,0.193512,0.206301,441,2191,3600.000000,16,6,0,GUROBI,1,0,0,0
12,Farkas,16,21.720258,27.582566,26.054873,27.479009,34.000000,34.000000,0.019253,0.092635,0.110874,0.122405,147,884,3600.000000,16,6,0,GUROBI,1,0,0,0
13,Farkas,16,19.882965,23.683168,23.621964,25.437285,37.000000,37.000000,0.021128,0.124441,0.217426,0.234271,523,2499,3600.000000,16,6,0,GUROBI,1,0,0,0
14,Farkas,16,19.863664,24.851485,23.337884,24.961454,30.000000,30.000000,0.020350,0.114004,0.124347,0.129883,83,539,3600.000000,16,6,0,GUROBI,1,0,0,0
15,Farkas,16,21.372951,26.613861,26.282698,27.627108,34.000000,34.000000,0.020989,0.127288,0.133050,0.157178,135,987,3600.000000,16,6,0,GUROBI,1,0,0,0
16,Farkas,16,21.259553,26.019802,25.664891,27.257131,34.000000,34.000000,0.019460,0.118072,0.188058,0.192116,422,2045,3600.000000,16,6,0,GUROBI,1,0,0,0
17,Farkas,16,21.474724,27.279312,25.739540,26.930587,33.000000,33.000000,0.022947,0.091946,0.101618,0.116839,125,707,3600.000000,16,6,0,GUROBI,1,0,0,0
18,Farkas,16,21.864325,27.430734,26.071981,27.774310,33.000000,33.000000,0.016434,0.126185,0.155161,0.164051,193,1188,3600.000000,16,6,0,GUROBI,1,0,0,0
19,Farkas,16,19.685646,24.415842,23.579659,25.338808,32.000000,32.000000,0.019947,0.130398,0.183217,0.184889,300,1465,3600.000000,16,6,0,GUROBI,1,0,0,0
20,Farkas,16,20.965275,24.682183,24.643780,26.495842,31.000000,31.000000,0.020930,0.128386,0.141407,0.149819,93,779,3600.000000,16,6,0,GUROBI,1,0,0,0
21,Farkas,16,19.988445,24.693069,24.523438,25.699737,30.000000,30.000000,0.019690,0.092367,0.119304,0.122159,166,869,3600.000000,16,6,0,GUROBI,1,0,0,0
