instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,3,New,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.428093,0.495266,0.549201,0.570124,342,1919,3600.000000,64,6,6,GUROBI,1,2,0,0
1,3,Farkas,64,21.201484,30.168224,29.913106,30.068218,34.000000,34.000000,0.078398,0.145218,0.201904,0.228281,367,1883,3600.000000,64,6,0,GUROBI,1,3,1,0
2,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.077225,0.145683,0.203722,0.226376,328,1928,3600.000000,64,6,0,GUROBI,1,2,0,0
3,3,Farkas,64,20.661706,30.276423,29.989449,30.129362,34.000000,34.000000,0.080452,0.141388,0.197435,0.210002,365,1836,3600.000000,64,6,0,GUROBI,1,3,1,0
4,3,Farkas,64,20.661706,30.276423,29.912589,30.065919,34.000000,34.000000,0.077477,0.142690,0.236384,0.246120,460,2313,3600.000000,64,6,0,GUROBI,1,3,1,0
5,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.080297,0.148055,0.256179,0.267309,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
6,3,Farkas,64,21.143215,30.175190,29.918945,30.071808,34.000000,34.000000,0.078221,0.142494,0.173310,0.188107,189,1274,3600.000000,64,6,0,GUROBI,1,3,1,0
7,3,Farkas,64,20.786773,30.168224,29.913407,30.080525,34.000000,34.000000,0.076808,0.141242,0.244901,0.247198,490,2412,3600.000000,64,6,0,GUROBI,1,2,0,0
8,3,Farkas,64,21.478005,30.168224,29.913106,30.071479,34.000000,34.000000,0.079221,0.144209,0.170237,0.188630,217,1242,3600.000000,64,6,0,GUROBI,1,3,1,0
9,3,Farkas,64,21.143215,30.175190,29.918945,30.071808,34.000000,34.000000,0.079088,0.144719,0.241428,0.250891,558,2572,3600.000000,64,6,0,GUROBI,1,3,1,0
10,3,Farkas,64,20.867510,30.265287,29.953180,30.180242,34.000000,34.000000,0.078358,0.132233,0.142030,0.168696,144,973,3600.000000,64,6,0,GUROBI,1,2,0,0
11,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.075548,0.143209,0.251695,0.263174,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
12,3,Farkas,64,20.570922,30.168224,29.912589,30.078475,34.000000,34.000000,0.077185,0.138689,0.257604,0.257666,486,2580,3600.000000,64,6,0,GUROBI,1,2,0,0
13,3,Farkas,64,21.201484,30.425749,30.005189,30.146850,34.000000,34.000000,0.077077,0.140318,0.177441,0.198002,231,1413,3600.000000,64,6,0,GUROBI,1,3,1,0
14,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.076460,0.142346,0.256130,0.267479,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
15,3,Farkas,64,21.201484,30.168224,29.913106,30.069451,34.000000,34.000000,0.076319,0.136417,0.161460,0.182736,226,1324,3600.000000,64,6,0,GUROBI,1,3,1,0
16,3,Farkas,64,20.661706,30.276423,29.912589,30.067354,34.000000,34.000000,0.076787,0.148393,0.220169,0.232067,357,2133,3600.000000,64,6,0,GUROBI,1,3,1,0
17,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.084561,0.152605,0.260520,0.271612,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
18,3,Farkas,64,20.570922,30.168224,29.912589,30.078475,34.000000,34.000000,0.075952,0.137173,0.252724,0.252787,486,2579,3600.000000,64,6,0,GUROBI,1,2,0,0
19,3,Farkas,64,21.073498,30.327890,29.924451,30.091852,34.000000,34.000000,0.080446,0.150099,0.235141,0.235203,359,1972,3600.000000,64,6,0,GUROBI,1,3,1,0
20,3,Farkas,64,21.478005,30.168224,29.913106,30.071479,34.000000,34.000000,0.080703,0.143868,0.169898,0.189612,217,1242,3600.000000,64,6,0,GUROBI,1,3,1,0
21,3,Farkas,64,20.570922,30.168224,29.912589,30.078475,34.000000,34.000000,0.076997,0.137572,0.255306,0.255369,486,2579,3600.000000,64,6,0,GUROBI,1,2,0,0
22,3,Farkas,64,21.201484,30.168224,29.913106,30.069451,34.000000,34.000000,0.077313,0.140837,0.165898,0.187139,226,1324,3600.000000,64,6,0,GUROBI,1,3,1,0
23,3,Farkas,64,20.570922,30.327890,29.912589,30.078475,34.000000,34.000000,0.078765,0.140230,0.222363,0.223532,341,1968,3600.000000,64,6,0,GUROBI,1,2,0,0
24,3,Farkas,64,21.201484,30.168224,29.913106,30.069451,34.000000,34.000000,0.078920,0.145200,0.171451,0.194224,226,1322,3600.000000,64,6,0,GUROBI,1,3,1,0
25,3,Farkas,64,20.570922,30.327890,29.912589,30.078475,34.000000,34.000000,0.077889,0.139204,0.216049,0.217205,341,1968,3600.000000,64,6,0,GUROBI,1,2,0,0
26,3,Farkas,64,20.661706,30.276423,29.912589,30.065919,34.000000,34.000000,0.076112,0.143202,0.234069,0.243772,460,2313,3600.000000,64,6,0,GUROBI,1,3,1,0
27,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.077522,0.146474,0.198505,0.226532,350,2027,3600.000000,64,6,0,GUROBI,1,2,0,0
28,3,Farkas,64,20.570922,30.168224,29.912589,30.080088,34.000000,34.000000,0.076317,0.144379,0.217281,0.241239,428,2291,3600.000000,64,6,0,GUROBI,1,2,0,0
29,3,Farkas,64,21.201484,30.168224,29.913106,30.080650,34.000000,34.000000,0.076845,0.148531,0.191553,0.217511,331,1770,3600.000000,64,6,0,GUROBI,1,3,1,0
30,3,Farkas,64,21.621435,30.276423,29.913106,30.082087,34.000000,34.000000,0.076979,0.147407,0.260141,0.268869,626,2679,3600.000000,64,6,0,GUROBI,1,3,1,0
31,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.077272,0.145166,0.253306,0.264440,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
32,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.077491,0.146561,0.199263,0.225799,342,1998,3600.000000,64,6,0,GUROBI,1,2,0,0
33,3,Farkas,64,20.867510,30.265287,29.953180,30.193417,34.000000,34.000000,0.076818,0.139189,0.160770,0.183258,194,1216,3600.000000,64,6,0,GUROBI,1,2,0,0
34,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.075191,0.143208,0.201102,0.225539,362,1973,3600.000000,64,6,0,GUROBI,1,2,0,0
35,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.078272,0.144181,0.203194,0.227219,362,1973,3600.000000,64,6,0,GUROBI,1,2,0,0
36,3,Farkas,64,20.570922,30.168224,29.912589,30.073830,34.000000,34.000000,0.077890,0.148048,0.173081,0.240919,444,2271,3600.000000,64,6,0,GUROBI,1,2,0,0
37,3,Farkas,64,20.786773,30.168224,29.913407,30.080525,34.000000,34.000000,0.076433,0.140107,0.241866,0.244129,490,2411,3600.000000,64,6,0,GUROBI,1,2,0,0
38,3,Farkas,64,21.201484,30.168224,29.913106,30.069451,34.000000,34.000000,0.077423,0.141910,0.167969,0.189557,226,1324,3600.000000,64,6,0,GUROBI,1,3,1,0
39,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.076120,0.142763,0.254089,0.265189,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
40,3,Farkas,64,21.073498,30.327890,29.924451,30.091852,34.000000,34.000000,0.080453,0.147330,0.231287,0.231348,359,1973,3600.000000,64,6,0,GUROBI,1,3,1,0
41,3,Farkas,64,20.786773,30.168224,29.913407,30.080525,34.000000,34.000000,0.077223,0.139677,0.241213,0.242886,460,2355,3600.000000,64,6,0,GUROBI,1,2,0,0
42,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.076097,0.144294,0.254967,0.266046,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
43,3,Farkas,64,20.786773,30.168224,29.913407,30.080525,34.000000,34.000000,0.077782,0.142160,0.210556,0.224793,373,2115,3600.000000,64,6,0,GUROBI,1,2,0,0
44,3,Farkas,64,20.786773,30.168224,29.913407,30.076514,34.000000,34.000000,0.080212,0.142884,0.192600,0.213424,325,1857,3600.000000,64,6,0,GUROBI,1,2,0,0
45,3,Farkas,64,20.570922,30.168224,29.912589,30.080088,34.000000,34.000000,0.078125,0.144258,0.217088,0.240961,428,2291,3600.000000,64,6,0,GUROBI,1,2,0,0
46,3,Farkas,64,21.047707,30.168224,29.913407,30.056409,34.000000,34.000000,0.077711,0.134466,0.177741,0.196363,269,1541,3600.000000,64,6,0,GUROBI,1,3,1,0
47,3,Farkas,64,20.661706,30.328088,29.912589,30.065919,34.000000,34.000000,0.076474,0.142702,0.172126,0.199604,253,1549,3600.000000,64,6,0,GUROBI,1,3,1,0
48,3,Farkas,64,20.786773,30.168224,29.913407,30.080525,34.000000,34.000000,0.078585,0.143675,0.211298,0.224972,373,2115,3600.000000,64,6,0,GUROBI,1,2,0,0
49,3,Farkas,64,20.570922,30.168224,29.912589,30.080088,34.000000,34.000000,0.077842,0.147705,0.210155,0.240394,377,2059,3600.000000,64,6,0,GUROBI,1,2,0,0
50,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.078554,0.145724,0.253973,0.265059,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
51,3,Farkas,64,20.877963,30.168224,29.912589,30.066534,34.000000,34.000000,0.079211,0.140391,0.216305,0.222412,346,2034,3600.000000,64,6,0,GUROBI,1,3,1,0
52,3,Farkas,64,20.570922,30.168224,29.912589,30.080088,34.000000,34.000000,0.075401,0.142947,0.203229,0.232418,375,2043,3600.000000,64,6,0,GUROBI,1,2,0,0
53,3,Farkas,64,20.570922,30.327890,29.912589,30.078475,34.000000,34.000000,0.075581,0.135038,0.211926,0.213083,341,1968,3600.000000,64,6,0,GUROBI,1,2,0,0
54,3,Farkas,64,21.201484,30.168224,29.913106,30.069451,34.000000,34.000000,0.076712,0.139514,0.164560,0.185698,226,1322,3600.000000,64,6,0,GUROBI,1,3,1,0
55,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.075710,0.146052,0.254204,0.265300,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
56,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.076598,0.144313,0.262011,0.273089,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
57,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.077022,0.146670,0.255011,0.266110,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
58,3,Farkas,64,20.570922,30.377857,29.968424,30.119977,34.000000,34.000000,0.074362,0.155383,0.181344,0.206672,230,1292,3600.000000,64,6,0,GUROBI,1,2,0,0
59,3,Farkas,64,21.156312,30.328088,29.924451,30.107265,34.000000,34.000000,0.078125,0.145521,0.194721,0.209654,278,1583,3600.000000,64,6,0,GUROBI,1,3,1,0
60,3,Farkas,64,21.143215,30.175190,29.918945,30.071808,34.000000,34.000000,0.078062,0.141286,0.209617,0.211376,394,1900,3600.000000,64,6,0,GUROBI,1,3,1,0
61,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.075613,0.143077,0.202584,0.226765,362,1973,3600.000000,64,6,0,GUROBI,1,2,0,0
62,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.076936,0.146355,0.254531,0.265669,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
63,3,Farkas,64,20.661706,30.276423,29.912589,30.065919,34.000000,34.000000,0.078182,0.139911,0.245345,0.245922,471,2463,3600.000000,64,6,0,GUROBI,1,3,1,0
64,3,Farkas,64,20.570922,30.168224,29.912589,30.078475,34.000000,34.000000,0.076862,0.137862,0.248534,0.255091,529,2714,3600.000000,64,6,0,GUROBI,1,2,0,0
65,3,Farkas,64,20.570922,30.168224,29.912589,30.078475,34.000000,34.000000,0.076793,0.136890,0.250063,0.250123,486,2579,3600.000000,64,6,0,GUROBI,1,2,0,0
66,3,Farkas,64,21.348479,30.175190,29.919626,30.093532,34.000000,34.000000,0.077963,0.145205,0.208782,0.219813,340,1872,3600.000000,64,6,0,GUROBI,1,3,1,0
67,3,Farkas,64,21.727119,30.175190,29.919563,30.081255,34.000000,34.000000,0.079660,0.143398,0.250464,0.262809,613,2942,3600.000000,64,6,0,GUROBI,1,3,1,0
68,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.076540,0.144673,0.201787,0.225806,362,1973,3600.000000,64,6,0,GUROBI,1,2,0,0
69,3,Farkas,64,20.877963,30.168224,29.912589,30.066534,34.000000,34.000000,0.078561,0.142164,0.188246,0.210193,302,1797,3600.000000,64,6,0,GUROBI,1,3,1,0
70,3,Farkas,64,20.570922,30.168224,29.912589,30.073830,34.000000,34.000000,0.076431,0.144925,0.169941,0.237823,444,2271,3600.000000,64,6,0,GUROBI,1,2,0,0
71,3,Farkas,64,21.289350,30.357663,29.925526,30.089125,34.000000,34.000000,0.077272,0.143789,0.206002,0.208237,295,1691,3600.000000,64,6,0,GUROBI,1,3,1,0
72,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.079158,0.147461,0.257999,0.269075,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
73,3,Farkas,64,20.867510,30.265287,29.953180,30.193417,34.000000,34.000000,0.077022,0.138724,0.201914,0.204716,310,1623,3600.000000,64,6,0,GUROBI,1,2,0,0
74,3,Farkas,64,21.143215,30.175190,29.918945,30.071808,34.000000,34.000000,0.079323,0.143301,0.237508,0.246189,558,2572,3600.000000,64,6,0,GUROBI,1,3,1,0
75,3,Farkas,64,21.073498,30.327890,29.924451,30.091852,34.000000,34.000000,0.078554,0.147322,0.234538,0.234600,359,1972,3600.000000,64,6,0,GUROBI,1,3,1,0
76,3,Farkas,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.076945,0.146805,0.256374,0.267815,539,2662,3600.000000,64,6,0,GUROBI,1,2,0,0
77,3,Farkas,64,20.786773,30.168224,29.913407,30.080525,34.000000,34.000000,0.080193,0.145157,0.246503,0.248746,490,2411,3600.000000,64,6,0,GUROBI,1,2,0,0
