lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,22.936206,22.936206,25.254803,25.254803,34.000000,34.000000,34.000000,0.312382,0.647938,0.991391,0.647947,0.996929,1.894858,300.000000,New,8,2751,278
17.740602,18.995816,18.995816,22.523181,22.523181,26.000000,26.000000,26.000000,0.035233,0.194010,0.230666,0.194024,0.235022,0.280499,300.000000,Farkas,8,133,8
21.032539,21.884114,21.883512,25.840849,25.840849,31.000000,31.000000,31.000000,0.036181,0.141314,0.519593,0.141328,0.526144,0.723516,300.000000,Farkas,8,1183,38
22.098028,23.860864,23.773147,26.168947,26.168947,34.000000,34.000000,34.000000,0.036250,0.404258,0.802562,0.404261,0.809938,1.197079,300.000000,Farkas,8,1507,72
20.379674,22.434406,22.231260,24.606868,24.606868,29.000000,29.000000,29.000000,0.036112,0.140948,0.485101,0.140962,0.491750,0.637661,300.000000,Farkas,8,1008,38
21.880610,25.864867,22.880501,26.265412,26.265452,30.000000,30.000000,30.000000,0.037334,0.208018,0.553262,0.208020,0.559049,0.691287,300.000000,Farkas,8,927,24
20.738233,21.529072,21.529072,25.384712,25.384712,34.000000,34.000000,34.000000,0.035046,0.274703,0.633249,0.274708,0.641420,1.206791,300.000000,Farkas,8,1885,166
22.078610,23.753652,23.753652,27.086204,27.086204,32.000000,32.000000,32.000000,0.034611,0.222045,0.620722,0.222049,0.627059,0.806311,300.000000,Farkas,8,1164,34
25.541396,27.655474,25.977288,27.352031,27.352031,31.000000,31.000000,31.000000,0.037100,0.131998,0.150250,0.132001,0.154906,0.174677,300.000000,Farkas,8,52,6
21.563526,23.281928,23.279216,26.532450,26.532450,31.000000,31.000000,31.000000,0.037906,0.145466,0.492636,0.145470,0.500311,0.604532,300.000000,Farkas,8,814,16
22.597943,25.166184,24.393637,27.028970,27.028970,34.000000,34.000000,34.000000,0.035765,0.259970,0.654315,0.259971,0.661274,0.922555,300.000000,Farkas,8,1274,58
