lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,20.570922,20.570922,25.254803,25.254803,34.000000,34.000000,34.000000,0.035676,1.353539,1.694037,1.353392,1.699459,2.296523,300.000000,None,64,2021,186
20.432847,20.432847,20.432847,25.303046,25.303046,30.000000,30.000000,30.000000,0.001841,0.110288,0.399032,0.110302,0.407656,0.576922,300.000000,None,64,940,36
20.581116,20.581116,20.581116,25.181884,25.181884,34.000000,34.000000,34.000000,0.001827,0.285925,0.629771,0.285937,0.635576,1.177854,300.000000,None,64,1986,182
20.590650,20.590650,20.590650,25.299431,25.299431,34.000000,34.000000,34.000000,0.001857,0.342320,0.691432,0.342334,0.698347,1.189956,300.000000,None,64,1654,106
20.570922,20.570922,20.570922,24.926654,24.926654,34.000000,34.000000,34.000000,0.001834,0.338387,0.656665,0.338399,0.663222,1.227142,300.000000,None,64,1960,162
20.276001,20.276001,20.276001,24.996360,24.996360,30.000000,30.000000,30.000000,0.001829,0.188864,0.540372,0.188877,0.544831,0.709076,300.000000,None,64,1032,32
20.580525,20.580525,20.580525,25.174865,25.174865,34.000000,34.000000,34.000000,0.001846,0.345081,0.681762,0.345104,0.689665,1.169668,300.000000,None,64,1830,138
20.570922,20.570922,20.570922,25.257181,25.257181,34.000000,34.000000,34.000000,0.001840,0.274607,0.608115,0.274617,0.612749,1.103414,300.000000,None,64,1766,160
20.661706,20.661706,20.661706,25.436879,25.436879,34.000000,34.000000,34.000000,0.001887,0.245028,0.597255,0.245040,0.603125,1.310182,300.000000,None,64,2526,240
20.307934,20.307934,20.307934,24.728943,24.728943,34.000000,34.000000,34.000000,0.001867,0.403790,0.770426,0.403801,0.778047,1.452233,300.000000,None,64,2303,196
20.570922,20.570922,20.570922,25.277758,25.277758,34.000000,34.000000,34.000000,0.001828,0.302701,0.664136,0.302713,0.669211,1.122824,300.000000,None,64,1765,130
