instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms,termRemainsFeasibleBasisInfeasible,cutsChangedCoefficients,feasibleTermsPrunedByBound,tighten_disjunction,tighten_matrix_perturbation,tighten_infeasible_to_feasible_term,tighten_feasible_to_infeasible_basis
0,0,New,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,1.649571,1.716996,1.771029,1.792070,342,1914,60.000000,64,6,6,GUROBI,1,2,0,0,0,0,0,0,0,0,0
1,0,Disjunction,64,20.570922,30.168224,29.912589,30.088102,33.000000,33.000000,0.039460,0.106297,0.135543,0.168506,268,1671,60.000000,64,6,0,GUROBI,1,1,0,0,3,0,33,1,0,0,0
10,0,Disjunction,64,20.661706,30.328088,29.912589,30.061270,34.000000,34.000000,0.041819,0.109078,0.176593,0.178390,340,1843,60.000000,64,6,0,GUROBI,1,3,1,0,4,0,34,1,0,0,0
11,0,Disjunction,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.039998,0.108118,0.170650,0.180298,342,1816,60.000000,64,6,0,GUROBI,1,2,0,0,7,0,32,1,0,0,0
12,0,Disjunction,64,20.077726,30.231408,29.174110,29.304907,33.000000,33.000000,0.040000,0.093922,0.100433,0.128102,145,967,60.000000,64,6,0,GUROBI,1,2,0,0,6,0,30,1,0,0,0
13,0,Disjunction,64,20.570922,29.995019,29.547994,29.731946,31.000000,31.000000,0.041350,0.105983,0.041350,0.127368,134,572,60.000000,64,6,0,GUROBI,1,1,0,0,1,0,44,1,0,0,0
14,0,Disjunction,64,20.015650,29.640011,29.085642,29.230316,34.000000,34.000000,0.042182,0.111119,0.153780,0.182053,351,1763,60.000000,64,6,0,GUROBI,1,1,0,0,10,0,32,1,0,0,0
15,0,Disjunction,64,20.570922,30.168224,29.912589,30.080030,34.000000,34.000000,0.039045,0.106494,0.167421,0.193497,351,2077,60.000000,64,6,0,GUROBI,1,2,0,0,0,0,32,1,0,0,0
16,0,Disjunction,64,20.296192,29.343217,28.675409,28.788142,30.000000,30.000000,0.041984,0.091449,0.113230,0.116329,123,627,60.000000,64,6,0,GUROBI,1,2,0,0,4,0,29,1,0,0,0
17,0,Disjunction,64,20.570922,29.995019,29.547994,29.733607,31.000000,31.000000,0.041611,0.105466,0.145309,0.145924,224,1037,60.000000,64,6,0,GUROBI,1,2,0,0,3,0,32,1,0,0,0
18,0,Disjunction,64,20.015650,29.640011,29.085642,29.230316,34.000000,34.000000,0.042470,0.112596,0.155214,0.183491,351,1767,60.000000,64,6,0,GUROBI,1,1,0,0,10,0,32,1,0,0,0
19,0,Disjunction,64,20.962613,29.498600,29.049419,29.246161,34.000000,34.000000,0.041227,0.108036,0.170322,0.177002,336,1677,60.000000,64,6,0,GUROBI,1,3,1,0,6,0,34,1,0,0,0
2,0,Disjunction,64,20.351812,29.706553,29.270498,29.466848,34.000000,34.000000,0.040196,0.109565,0.119318,0.157119,197,1216,60.000000,64,6,0,GUROBI,1,2,0,0,7,0,31,1,0,0,0
20,0,Disjunction,64,21.047707,30.168224,29.913407,30.046649,34.000000,34.000000,0.041755,0.096370,0.137966,0.153028,234,1419,60.000000,64,6,0,GUROBI,1,3,1,0,9,0,34,1,0,0,0
3,0,Disjunction,64,21.143215,30.029530,29.616965,29.737367,34.000000,34.000000,0.042064,0.096551,0.171537,0.171611,334,1779,60.000000,64,6,0,GUROBI,1,3,1,0,7,0,35,1,0,0,0
4,0,Disjunction,64,21.143215,30.175190,29.918945,30.071808,34.000000,34.000000,0.042226,0.104703,0.173397,0.182539,418,1951,60.000000,64,6,0,GUROBI,1,3,1,0,5,0,36,1,0,0,0
5,0,Disjunction,64,20.511793,29.640011,29.097671,29.249705,34.000000,34.000000,0.041853,0.099502,0.118729,0.140335,198,1119,60.000000,64,6,0,GUROBI,1,1,0,0,13,0,31,1,0,0,0
6,0,Disjunction,64,19.803534,29.280747,28.663379,28.779525,30.000000,30.000000,0.043593,0.098385,0.123586,0.124139,116,631,60.000000,64,6,0,GUROBI,1,2,0,0,5,0,29,1,0,0,0
7,0,Disjunction,64,20.570922,30.327890,29.912589,30.044620,34.000000,34.000000,0.040685,0.098141,0.169081,0.177681,320,1889,60.000000,64,6,0,GUROBI,1,2,0,0,1,0,33,1,0,0,0
8,0,Disjunction,64,20.786773,29.897196,29.595301,29.749604,34.000000,34.000000,0.041577,0.108562,0.167206,0.176893,315,1771,60.000000,64,6,0,GUROBI,1,2,0,0,10,0,33,1,0,0,0
9,0,Disjunction,64,20.570922,30.168224,29.909243,30.064581,34.000000,34.000000,0.039412,0.105140,0.129656,0.170023,281,1666,60.000000,64,6,0,GUROBI,1,2,0,0,7,0,32,1,0,0,0
