instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,0,New,16,20.570922,25.881188,25.708479,27.004531,34.000000,34.000000,0.107932,0.312043,0.357721,0.365948,235,1503,3600.000000,16,6,6,GUROBI,1,0,0,0
1,0,New,16,20.611585,25.881188,25.709911,27.000022,34.000000,34.000000,0.108788,0.279592,0.373225,0.376301,289,1586,3600.000000,16,6,6,GUROBI,1,0,0,0
2,0,New,16,20.495737,26.265521,26.022820,26.987319,33.875000,33.875000,0.112635,0.317582,0.381143,0.465951,265,1539,3600.000000,16,6,6,GUROBI,1,0,0,0
3,0,New,16,20.695922,26.006188,25.794434,27.144408,34.125000,34.125000,0.107462,0.230883,0.277546,0.297315,296,1806,3600.000000,16,6,6,GUROBI,1,0,0,0
4,0,New,16,20.570922,25.881188,25.682251,26.621828,34.000000,34.000000,0.107452,0.346302,0.415608,0.450578,273,1704,3600.000000,16,6,6,GUROBI,1,0,0,0
5,0,New,16,20.471297,25.710042,25.466965,26.778787,33.875000,33.875000,0.116953,0.238775,0.364377,0.387661,383,1808,3600.000000,16,6,6,GUROBI,1,0,0,0
6,0,New,16,20.570922,25.881188,25.653599,26.784581,33.875000,33.875000,0.106901,0.275064,0.332405,0.365962,189,1228,3600.000000,16,6,6,GUROBI,1,0,0,0
7,0,New,16,20.570922,25.815948,25.749539,27.011653,34.000000,34.000000,0.110332,0.331648,0.371147,0.410020,319,1841,3600.000000,16,6,6,GUROBI,1,0,0,0
8,0,New,16,20.495737,26.231667,25.910329,26.716649,33.875000,33.875000,0.113733,0.314769,0.482371,0.487181,406,2142,3600.000000,16,6,6,GUROBI,1,0,0,0
9,0,New,16,20.715660,26.481667,25.973310,26.897219,34.125000,34.125000,0.117203,0.291031,0.425809,0.450049,464,2296,3600.000000,16,6,6,GUROBI,1,0,0,0
10,0,New,16,20.775762,26.082921,25.885351,27.089735,34.250000,34.250000,0.112498,0.221212,0.270238,0.293929,410,1850,3600.000000,16,6,6,GUROBI,1,0,0,0
11,0,New,16,20.570922,25.835042,25.649906,26.975970,34.000000,34.000000,0.120742,0.270414,0.314550,0.319221,222,1323,3600.000000,16,6,6,GUROBI,1,0,0,0
12,0,New,16,20.612817,26.356667,26.077676,26.938414,34.000000,34.000000,0.116483,0.296819,0.368135,0.429572,320,1749,3600.000000,16,6,6,GUROBI,1,0,0,0
13,0,New,16,20.445922,25.797383,25.391571,26.553248,34.000000,34.000000,0.108669,0.218313,0.246869,0.277500,306,1484,3600.000000,16,6,6,GUROBI,1,0,0,0
14,0,New,16,20.570922,25.881188,25.708479,26.767746,34.000000,34.000000,0.113702,0.335425,0.503825,0.510042,482,2488,3600.000000,16,6,6,GUROBI,1,0,0,0
15,0,New,16,20.486585,25.756188,25.584911,26.963373,33.875000,33.875000,0.108193,0.288024,0.332208,0.401995,284,1403,3600.000000,16,6,6,GUROBI,1,0,0,0
16,0,New,16,20.370737,26.106667,25.873551,26.608775,33.750000,33.750000,0.114203,0.231945,0.326604,0.347417,288,1685,3600.000000,16,6,6,GUROBI,1,0,0,0
17,0,New,16,20.611585,25.881188,25.695307,27.065709,34.000000,34.000000,0.107769,0.295282,0.367211,0.432679,319,1758,3600.000000,16,6,6,GUROBI,1,0,0,0
18,0,New,16,20.491081,26.231667,26.021071,26.805402,33.875000,33.875000,0.115420,0.266535,0.328366,0.339074,347,1777,3600.000000,16,6,6,GUROBI,1,0,0,0
19,0,New,16,20.570922,25.968529,25.674269,26.793401,34.125000,34.125000,0.106790,0.353960,0.478902,0.497592,379,1957,3600.000000,16,6,6,GUROBI,1,0,0,0
20,0,New,16,20.569484,25.839993,25.645619,26.673469,33.875000,33.875000,0.108729,0.269844,0.349944,0.417716,394,1958,3600.000000,16,6,6,GUROBI,1,0,0,0
21,0,New,16,20.709193,26.450104,26.298512,26.941753,34.000000,34.000000,0.117281,0.237380,0.318868,0.355324,307,1541,3600.000000,16,6,6,GUROBI,1,0,0,0
22,0,New,16,20.530464,25.946429,25.533976,27.048457,34.125000,34.125000,0.107744,0.279145,0.290299,0.379062,190,1198,3600.000000,16,6,6,GUROBI,1,0,0,0
